obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd.dt,αVc,Edyn,Hr,Hs,dHs.dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv.Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm.,PhiPS2,PS2.1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt..Fo.,DarkPulseID,Fmin,Fo.,Fv..Fm.,qP,qN,qP_Fo,qN_Fo,qL,X1.qL,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,ID.1,Duration,Fo.1,F1,F2,Fmax,T.HIR,T.F1,T.F2,T.Fmax,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME.1,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF.dt,dF_dc.dt,F_dc_avg,period,time.1,hhmmss.1,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔH2O.MN,ΔH2O.SLP,ΔH2O.SD,ΔH2O.OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_.,Flow_.,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccH2O_hum,AccCO2_soda,CO2_hrs,AccH2O_des,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_.,Desiccant_.,Humidifier_.,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA.,chamber
410,1510793332,5743.6,20171115 18:48:52,18:48:52,5,ely_can11_t1_ch3,ozzie,1510793324,0.003978208,3.978207829,13.25064257,410.9542684,291.0166455,26.39295019,37.27036134,0.200467124,3.665425845,0.19456934,0.122121277,321.5148427,28.34517387,28.34517387,3.871874768,55.90811102,2.078391462,3.717513298,1.793483306,-175.4389653,-137.9037551,-8.200619874,-0.02849751,14.45731861,2.79141094,13.25064257,429.1755914,421.3242424,0.115354773,64.70871815,3.978207829,22.52769754,23.73402667,0.100184286,122.71,0,0,1,0,47913,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.988621,1681.190783,0.840600174,0.160758336,2.7,0.5,0: Broadleaf,2,TRUE,1510793324,410.9542759,419.3789655,22.91697241,21.44445517,404.3517931,22.50342414,500.1020345,90.59236552,0.099870103,27.64731724,28.0330069,999.9,0,0,9992.047586,0,5.90255,-8.424761034,420.5933448,428.5702414,1.472522069,419.3789655,21.44445517,2.076103793,1.942705517,18.03363793,16.97497241,1999.988621,0.979993828,0.020006317,0,2.127772414,0,7394.271724,17300.02414,39.375,39.75,39.062,38.5,38.76710345,1959.977241,40.01137931,0,1678302549,0,2.119972,0.853830787,98.22692286,7394.842,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,2.143712683,-10.07495875,1.09997204,0,0,1,0/1,2.97118,2.75369,0.0886571,0.0916159,0.102223,0.0998891,35367.3,38397.9,35180.5,38349.3,44768,49842.7,54971.6,61498,1.96192,1.79142,0.0784434,0,26.7277,999.9,64.742,31.159,32.5367,55.844,49.2067,1,0.131466,4.3157,20.0878,5.19917,12.0095,4.9755,3.2934,9999,9999,999.9,9999,1.86287,1.86783,1.86768,1.86874,1.86951,1.86559,1.86674,1.86802,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,6.606,0.4517,4.246325888,0.005233436,1.93E-06,-1.13E-09,-0.012312906,-0.019581831,0.002229531,-2.30E-05,-2,1510,1,29,-2561214.2,-2561213.9,1.04492,2.63916,1.54785,2.30347,1.34644,2.34253,35.4986,11.6979,18,504.299,395.519,25.0827,28.8724,29.9993,28.7876,28.7262,21.0011,35.2529,93.3865,24.5844,440.155,23.2332,101.989,102.373,NA,3
411,1510793337,5748.6,20171115 18:48:57,18:48:57,5,ely_can11_t1_ch3,ozzie,1510793329,0.00356744,3.567439556,13.61968466,411.5893852,278.8565585,25.29039782,37.32836461,0.183270858,3.665761818,0.17832852,0.111888273,321.5143974,28.39491541,28.39491541,3.883087652,57.39035292,2.12891601,3.709536363,1.754171642,-157.3240844,-155.0087638,-9.21754605,-0.035996876,18.60219543,2.300748666,13.61968466,436.6980612,424.9113212,0.91006322,64.70871815,3.567439556,23.06140471,24.18791576,0.084696667,122.71,0,0,1,0,47914,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.986071,1681.188621,0.840600165,0.160758318,2.7,0.5,0: Broadleaf,2,TRUE,1510793329,411.5893929,422.1437857,23.47381786,22.260825,404.9828571,23.03575714,500.102,90.59329286,0.099922154,27.61057143,28.01476429,999.9,0,0,9993.2375,0,5.90255,-10.55451321,421.4838571,431.7573571,1.212997857,422.1437857,22.260825,2.126570714,2.016681786,18.416825,17.57126071,1999.986071,0.979993964,0.020006171,0,2.157042857,0,7403.453571,17300,39.375,39.75,39.062,38.4955,38.75442857,1959.975357,40.01071429,0,1678302554,0,2.154838462,0.074905981,126.2505982,7404.181154,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,1.398790488,-3.176890035,0.354314388,0,0,1,0/1,2.97129,2.75374,0.0893084,0.0937214,0.103529,0.101412,35342.6,38309.5,35180.9,38349.8,44702.2,49758.9,54971.8,61498.7,1.96175,1.7924,0.0761449,0,26.7221,999.9,64.742,31.149,32.5157,56.0939,49.4551,1,0.131034,4.31994,20.089,5.19932,12.0097,4.97545,3.2933,9999,9999,999.9,9999,1.86285,1.86783,1.86768,1.86874,1.86951,1.8656,1.86674,1.86805,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,6.63,0.4718,4.246325888,0.005233436,1.93E-06,-1.13E-09,-0.012312906,-0.019581831,0.002229531,-2.30E-05,-2,1510,1,29,-2561214.1,-2561213.8,1.07788,2.64282,1.54785,2.30469,1.34644,2.39502,35.4986,11.6891,18,504.155,396.03,24.5413,28.8643,29.9998,28.7845,28.7219,21.6369,34.3213,93.3865,24.1035,453.619,23.6474,101.99,102.374,NA,3
412,1510793342,5753.6,20171115 18:49:02,18:49:02,5,ely_can11_t1_ch3,ozzie,1510793335,0.003259582,3.259581865,13.94951552,414.5890292,270.7147969,24.55165553,37.59989163,0.171269363,3.664717751,0.166943706,0.10471936,321.5174118,28.41290179,28.41290179,3.887149164,58.80997661,2.175572815,3.699326101,1.711576349,-143.7475602,-167.8306738,-9.981393004,-0.042215216,27.93341041,2.113940575,13.94951552,452.5532134,434.7625091,2.150733397,64.70871815,3.259581865,23.47838012,24.56446909,0.070911429,122.71,0,0,1,0,47971,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.004815,1681.204378,0.840600165,0.160758319,2.7,0.5,0: Broadleaf,2,TRUE,1510793335,414.589037,430.1427778,23.9885963,22.87470741,407.9638519,23.52758148,500.1146296,90.59194815,0.100011811,27.56343704,27.98404074,999.9,0,0,9989.37037,0,5.90255,-15.55373741,424.7804444,440.2170741,1.113887037,430.1427778,22.87470741,2.173172963,2.072264074,18.76414444,18.00493333,2000.004815,0.979994,0.020006133,0,2.176959259,0,7414.620741,17300.17037,39.375,39.75,39.05281481,38.48366667,38.75,1959.993704,40.01111111,0,1678302559,0,2.179446154,1.135945296,133.797265,7414.425,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,1.206733171,-1.436239652,0.151183999,0,0,1,0/1,2.97114,2.75376,0.0909633,0.0964834,0.104601,0.102562,35278.9,38192.9,35181.3,38349.8,44648.5,49695.2,54972.2,61498.7,1.96155,1.79345,0.0749603,0,26.7142,999.9,64.717,31.149,32.5008,56.3739,49.0505,1,0.130178,4.3974,20.0884,5.19947,12.0099,4.97525,3.29328,9999,9999,999.9,9999,1.86283,1.86783,1.86767,1.86874,1.86951,1.8656,1.86673,1.86803,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,6.691,0.4885,4.246325888,0.005233436,1.93E-06,-1.13E-09,-0.012312906,-0.019581831,0.002229531,-2.30E-05,-2,1510,1,29,-2561214,-2561213.7,1.11084,2.63306,1.54785,2.30347,1.34644,2.37793,35.4986,11.6804,18,503.989,396.58,24.0665,28.8569,29.9998,28.7808,28.717,22.3103,33.6739,93.3865,23.6564,473.974,23.891,101.991,102.374,NA,3
413,1510793347,5758.6,20171115 18:49:07,18:49:07,5,ely_can11_t1_ch3,ozzie,1510793339,0.002937738,2.937738319,14.26976752,421.1735634,262.0470314,23.76506724,38.19626577,0.156687116,3.668229375,0.153061675,0.095982291,321.517838,28.43483633,28.43483633,3.892107224,59.89937011,2.210037017,3.689583067,1.682070207,-129.5542599,-181.2450797,-10.76763014,-0.049131639,38.96529715,2.023841035,14.26976752,470.1954594,448.7920727,2.88232778,64.70871815,2.937738319,23.78512064,24.85302848,0.053837619,122.71,0,0,1,0,48087,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0075,1681.206632,0.840600164,0.160758316,2.7,0.5,0: Broadleaf,2,TRUE,1510793339,421.1735714,442.67075,24.36911429,23.30308929,414.5075714,23.89095,500.1016786,90.59013571,0.099948096,27.51835357,27.94778929,999.9,0,0,10003.07857,0,5.90255,-21.4971875,431.6963929,453.2377857,1.066027143,442.67075,23.30308929,2.207600714,2.111029286,19.01628929,18.30101429,2000.0075,0.979993964,0.020006171,0,2.204107143,0,7426.31,17300.19643,39.3705,39.75,39.03321429,38.47075,38.75,1959.996429,40.01107143,0,1678302564,0,2.203430769,0.395863237,153.8635895,7426.362692,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,1.114777317,-0.727643624,0.077596242,1,1,1,1-Jan,2.97123,2.75389,0.0932204,0.0991131,0.105422,0.103442,35192.1,38082.7,35182,38350.6,44607.7,49647.2,54972.9,61499.5,1.96163,1.79382,0.0720732,0,26.703,999.9,64.717,31.159,32.5239,56.0539,49.5513,1,0.129939,4.52039,20.0863,5.19932,12.0097,4.9755,3.29335,9999,9999,999.9,9999,1.86289,1.86783,1.86768,1.86874,1.86951,1.86555,1.86671,1.86804,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,6.777,0.5013,4.246325888,0.005233436,1.93E-06,-1.13E-09,-0.012312906,-0.019581831,0.002229531,-2.30E-05,-2,1510,1,29,-2561213.9,-2561213.7,1.14136,2.64038,1.54785,2.30347,1.34644,2.39502,35.4986,11.6629,18,503.996,396.755,23.6286,28.8495,30,28.7759,28.7122,22.9158,32.975,93.3865,23.2532,487.397,24.2277,101.993,102.376,NA,3
414,1510793352,5763.6,20171115 18:49:12,18:49:12,5,ely_can11_t1_ch3,ozzie,1510793345,0.002708128,2.708128178,15.15355922,432.8001396,254.4673118,23.07705799,39.24965391,0.147055271,3.667504414,0.143856337,0.090191826,321.5144348,28.43083282,28.43083282,3.891201863,60.94494757,2.241711875,3.678257124,1.649489988,-119.4284526,-190.8057699,-11.33467231,-0.054460111,48.98338033,1.993924204,15.15355922,487.2914806,464.2606182,3.124007407,64.70871815,2.708128178,24.00347766,25.07638788,0.03964,122.71,0,0,1,0,47984,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.986296,1681.188811,0.840600165,0.160758319,2.7,0.5,0: Broadleaf,2,TRUE,1510793345,432.8001481,459.7121481,24.71902593,23.66911852,426.0618889,24.22497037,500.0934444,90.5877,0.100010841,27.46581481,27.90085926,999.9,0,0,10000.55815,0,5.90255,-26.91201111,443.7725926,470.8605926,1.04992,459.7121481,23.66911852,2.23923963,2.14413037,19.24514444,18.5501037,1999.986296,0.979993778,0.02000637,0,2.24717037,0,7441.831481,17300.01481,39.354,39.75,39.01148148,38.458,38.74533333,1959.975556,40.01074074,0,1678302569,0,2.229796,-0.171261541,209.8346151,7443.5224,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,1.069324146,-0.249823066,0.031675061,1,1,1,1-Jan,2.97139,2.75393,0.0956423,0.101534,0.106047,0.104125,35098.3,37980.6,35182,38350.7,44576.5,49609.8,54973.3,61500.1,1.9617,1.79452,0.0691228,0,26.6895,999.9,64.717,31.159,32.5238,55.5839,48.9263,1,0.129799,4.60704,20.0847,5.19872,12.0099,4.97545,3.2933,9999,9999,999.9,9999,1.86287,1.86783,1.86768,1.86874,1.86952,1.86557,1.86672,1.86805,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,6.871,0.5113,4.246325888,0.005233436,1.93E-06,-1.13E-09,-0.012312906,-0.019581831,0.002229531,-2.30E-05,-2,1510,1,29,-2561213.9,-2561213.6,1.17554,2.62939,1.54785,2.30347,1.34644,2.41699,35.4986,11.6541,18,504.014,397.106,23.2269,28.8428,30.0001,28.7722,28.7067,23.6039,32.1484,93.0118,22.9072,507.616,24.463,101.993,102.376,NA,3
415,1510793357,5768.6,20171115 18:49:17,18:49:17,5,ely_can11_t1_ch3,ozzie,1510793349,0.002459341,2.459341351,15.64561154,445.930134,246.9842666,22.39830509,40.44014353,0.135000979,3.667113216,0.132299519,0.082925412,321.5095887,28.43500605,28.43500605,3.892145609,61.71323688,2.263558981,3.66786624,1.628586627,-108.4569536,-201.1644965,-11.94867297,-0.060534344,53.44471429,1.943765157,15.64561154,503.5319177,479.9674424,3.178736323,64.70871815,2.459341351,24.30268759,25.26180727,0.037677619,122.71,0,0,1,0,47961,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.956071,1681.163411,0.840600169,0.160758325,2.7,0.5,0: Broadleaf,2,TRUE,1510793349,445.9301429,475.2530714,24.96007857,23.93682857,439.1101429,24.455,500.0900357,90.58717143,0.100002286,27.41748929,27.855425,999.9,0,0,9999.111429,0,5.90255,-29.323,457.3482857,486.91175,1.023264321,475.2530714,23.93682857,2.261063929,2.168369286,19.40119286,18.72982857,1999.956071,0.979993536,0.020006629,0,2.225803571,0,7459.165357,17299.73929,39.3345,39.7455,39,38.4505,38.7365,1959.945714,40.01035714,0,1678302574,0,2.196072,0.147315387,239.2723077,7461.2744,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,1.032084415,-0.280613833,0.03774785,1,1,1,1-Jan,2.97136,2.75376,0.0980881,0.104273,0.106583,0.10498,35003.8,37865.7,35182.3,38351.4,44549.6,49563.1,54973.5,61500.9,1.9618,1.79503,0.0676699,0,26.6748,999.9,64.717,31.159,32.5241,55.8339,49.4952,1,0.128979,4.58941,20.0861,5.19857,12.0098,4.9754,3.29325,9999,9999,999.9,9999,1.86288,1.86784,1.86768,1.86874,1.86952,1.86558,1.86672,1.86806,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,6.967,0.5198,4.246325888,0.005233436,1.93E-06,-1.13E-09,-0.012312906,-0.019581831,0.002229531,-2.30E-05,-2,1510,1,29,-2561213.8,-2561213.5,1.20728,2.6355,1.54785,2.30347,1.34644,2.38892,35.4986,11.6366,18,504.038,397.359,22.8722,28.8366,29.9998,28.7673,28.703,24.2186,31.5963,93.0118,22.6073,521.203,24.6369,101.994,102.378,NA,3
416,1510793362,5773.6,20171115 18:49:22,18:49:22,5,ely_can11_t1_ch3,ozzie,1510793355,0.002292,2.292000366,16.21348749,461.9916576,245.0393232,22.22189605,41.89666563,0.127625658,3.664312886,0.125206648,0.078467674,321.5089537,28.41359637,28.41359637,3.887306081,62.47202202,2.283694669,3.655547868,1.603611412,-101.0772162,-208.1296425,-12.36697328,-0.064878289,56.41005467,1.864529361,16.21348749,522.1671398,497.0834909,3.434557929,64.70871815,2.292000366,24.48806573,25.42750727,0.029959048,122.71,0,0,1,0,48120,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.952222,1681.160167,0.840600164,0.160758317,2.7,0.5,0: Broadleaf,2,TRUE,1510793355,461.9916667,492.9122222,25.18214444,24.20084444,455.0714444,24.66684815,500.0974815,90.58697407,0.100086922,27.36004444,27.79898889,999.9,0,0,9988.361852,0,5.90255,-30.92058148,473.9283704,505.1402593,0.981307333,492.9122222,24.20084444,2.281175185,2.192280741,19.5437963,18.90545556,1999.952222,0.979993556,0.020006607,0,2.239588889,0,7480.083333,17299.7037,39.31666667,39.736,39,38.44166667,38.715,1959.942222,40.01,0,1678302579,0,2.20238,-0.282161532,240.804615,7480.3548,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,1.000050976,-0.513411575,0.056401938,1,1,1,1-Jan,2.97118,2.7537,0.100677,0.10676,0.107051,0.105464,34904,37761.3,35182.9,38352.1,44526.2,49537.3,54973.8,61502.1,1.9617,1.79545,0.0647269,0,26.6579,999.9,64.699,31.149,32.4952,55.784,48.9944,1,0.127871,4.54495,20.0882,5.19857,12.0097,4.97525,3.29345,9999,9999,999.9,9999,1.86286,1.86783,1.86768,1.86874,1.86951,1.86555,1.86673,1.86805,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,7.071,0.5274,4.246325888,0.005233436,1.93E-06,-1.13E-09,-0.012312906,-0.019581831,0.002229531,-2.30E-05,-2,1510,1,29,-2561213.7,-2561213.4,1.23901,2.6416,1.54785,2.30347,1.34644,2.36084,35.4986,11.6366,18,503.928,397.561,22.5695,28.8304,29.9996,28.7624,28.6981,24.8875,31.2712,93.0118,22.3643,541.411,24.786,101.995,102.38,NA,3
417,1510793367,5778.6,20171115 18:49:27,18:49:27,5,ely_can11_t1_ch3,ozzie,1510793359,0.002126987,2.126986743,17.00995698,476.9545976,235.7675759,21.38111609,43.25370688,0.119697856,3.667076206,0.117568909,0.073668691,321.511278,28.39488004,28.39488004,3.883079669,63.06717851,2.298334909,3.644264677,1.58474476,-93.80011539,-215.0181705,-12.7621127,-0.069120592,57.92980918,1.777386437,17.00995698,538.8302062,513.7665758,3.33525243,64.70871815,2.126986743,24.65887946,25.55807879,0.024703333,122.71,0,0,1,0,48008,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.966786,1681.1724,0.84060016,0.160758309,2.7,0.5,0: Broadleaf,2,TRUE,1510793359,476.9546071,508.6887857,25.343525,24.40822857,469.9409286,24.82076786,500.0897143,90.58728571,0.099976979,27.30727857,27.75007857,999.9,0,0,9998.956429,0,5.90255,-31.734175,489.3588214,521.4185357,0.935298179,508.6887857,24.40822857,2.295801786,2.211075,19.64674286,19.0424,1999.966786,0.979993643,0.020006514,0,2.219339286,0,7498.655714,17299.83571,39.31425,39.72075,39,38.437,38.7005,1959.956786,40.01,0,1678302584,0,2.209134615,0.160618809,227.1692307,7500.341538,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,0.973728659,-0.553321443,0.059046966,1,1,1,1-Jan,2.97125,2.75384,0.103171,0.109341,0.10742,0.106011,34807.6,37652.8,35183.2,38352.6,44508.2,49507.3,54974.5,61502.4,1.96215,1.79592,0.0630245,0,26.641,999.9,64.699,31.159,32.5159,55.974,49.5232,1,0.126862,4.41556,20.0926,5.19872,12.0089,4.9756,3.29335,9999,9999,999.9,9999,1.86286,1.86784,1.86768,1.86874,1.86951,1.86556,1.86673,1.86806,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,7.172,0.5333,4.246325888,0.005233436,1.93E-06,-1.13E-09,-0.012312906,-0.019581831,0.002229531,-2.30E-05,-2,1510,1,29,-2561213.6,-2561213.3,1.27075,2.63184,1.54785,2.30347,1.34644,2.40845,35.4986,11.6278,18,504.192,397.797,22.3182,28.8243,29.9993,28.7581,28.6938,25.4967,30.9965,93.0118,22.1725,554.86,24.9097,101.996,102.381,NA,3
418,1510793372,5783.6,20171115 18:49:32,18:49:32,5,ely_can11_t1_ch3,ozzie,1510793365,0.002073429,2.073429162,17.44135071,494.2103976,244.7261723,22.19347615,44.81844573,0.118560403,3.670457349,0.116473232,0.072980234,321.5156547,28.34580593,28.34580593,3.87201707,63.68229367,2.312678063,3.63158726,1.559339007,-91.43822603,-217.2708788,-12.87697017,-0.070420305,59.65404305,1.709297757,17.44135071,557.1124003,531.1104121,3.483275523,64.70871815,2.073429162,24.79292928,25.67900727,0.022991429,122.71,0,0,1,0,48114,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.994074,1681.195333,0.840600157,0.160758304,2.7,0.5,0: Broadleaf,2,TRUE,1510793365,494.2104074,526.8738148,25.50176667,24.60244815,487.0886667,24.97167778,500.090963,90.58702593,0.099948578,27.24782222,27.69657778,999.9,0,0,10011.9963,0,5.90255,-32.66342222,507.1451481,540.1651481,0.89931537,526.8738148,24.60244815,2.310128889,2.228662222,19.74705926,19.16963333,1999.994074,0.979993778,0.02000637,0,2.264040741,0,7518.005185,17300.08519,39.312,39.70333333,39,38.437,38.687,1959.983704,40.01037037,0,1678302589,0,2.252676923,0.519740179,207.0406839,7517.581538,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,0.921513463,-0.416891415,0.044832579,1,1,1,1-Jan,2.97125,2.75394,0.105717,0.111751,0.10776,0.106377,34709.1,37551.4,35183.4,38353,44491.2,49487.7,54974.8,61503.1,1.962,1.79605,0.0609644,0,26.6225,999.9,64.699,31.159,32.514,55.984,48.9423,1,0.125297,4.2487,20.0977,5.19872,12.008,4.97515,3.29328,9999,9999,999.9,9999,1.86289,1.86784,1.86768,1.86874,1.86953,1.86557,1.86675,1.86806,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,7.278,0.5388,4.246325888,0.005233436,1.93E-06,-1.13E-09,-0.012312906,-0.019581831,0.002229531,-2.30E-05,-2,1510,1,29,-2561213.5,-2561213.2,1.29639,2.62207,1.54785,2.30469,1.34644,2.41455,35.4986,11.6278,18,504.048,397.833,22.1223,28.8194,29.9989,28.7533,28.6889,26.1566,30.7047,93.0118,22.0259,575.034,24.9955,101.996,102.382,NA,3
419,1510793377,5788.6,20171115 18:49:37,18:49:37,5,ely_can11_t1_ch3,ozzie,1510793369,0.002004685,2.004685178,17.76828852,509.7664543,250.3229941,22.7011385,46.22938824,0.11599044,3.674169177,0.113993933,0.071422724,321.518978,28.309565,28.309565,3.863865066,64.16563267,2.323451043,3.621021014,1.540414023,-88.40661637,-220.1553389,-13.02915755,-0.072134784,59.95587096,1.668951387,17.76828852,573.4727972,547.9062061,3.350972637,64.70871815,2.004685178,24.9167495,25.78511455,0.02090381,122.71,0,0,1,0,47807,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.014643,1681.212632,0.840600162,0.160758312,2.7,0.5,0: Broadleaf,2,TRUE,1510793369,509.7664643,542.5966786,25.62044286,24.74244286,502.5471786,25.08483929,500.0818571,90.587525,0.099863029,27.19812857,27.64903929,999.9,0,0,10026.23214,0,5.90255,-32.83025714,523.1718929,556.3643929,0.877993214,542.5966786,24.74244286,2.320891429,2.241357143,19.82201429,19.26082857,2000.014643,0.97999375,0.0200064,0,2.248810714,0,7533.103929,17300.26429,39.312,39.69375,39,38.437,38.687,1960.003571,40.01107143,0,1678302594,0,2.235976923,0.032417102,179.2953844,7533.061923,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,0.893605585,-0.296164704,0.030621196,1,1,1,1-Jan,2.97126,2.75411,0.108151,0.114201,0.108067,0.106674,34614.9,37448.4,35183.6,38353.5,44475.8,49471.9,54974.7,61503.8,1.9624,1.79638,0.0594594,0,26.6033,999.9,64.675,31.159,32.5044,55.844,49.4872,1,0.123819,4.07141,20.1026,5.19872,12.0067,4.97535,3.2934,9999,9999,999.9,9999,1.86289,1.86784,1.86768,1.86874,1.86953,1.86557,1.86674,1.8681,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,7.38,0.5437,4.246325888,0.005233436,1.93E-06,-1.13E-09,-0.012312906,-0.019581831,0.002229531,-2.30E-05,-2,1510,1,29,-2561213.4,-2561213.2,1.33301,2.63184,1.54785,2.30347,1.34644,2.39014,35.4986,11.6191,18,504.279,397.982,21.9757,28.8144,29.9988,28.7489,28.6841,26.7491,30.7047,92.6415,21.9327,588.474,24.8092,101.996,102.383,NA,3
