obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd.dt,αVc,Edyn,Hr,Hs,dHs.dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv.Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm.,PhiPS2,PS2.1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt..Fo.,DarkPulseID,Fmin,Fo.,Fv..Fm.,qP,qN,qP_Fo,qN_Fo,qL,X1.qL,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,ID.1,Duration,Fo.1,F1,F2,Fmax,T.HIR,T.F1,T.F2,T.Fmax,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME.1,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF.dt,dF_dc.dt,F_dc_avg,period,time.1,hhmmss.1,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔH2O.MN,ΔH2O.SLP,ΔH2O.SD,ΔH2O.OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_.,Flow_.,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,CO2_hrs,AccH2O_hum,AccH2O_des,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_.,Desiccant_.,Humidifier_.,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA.,chamber
146,1510788367,1444.5,20171115 17:26:07,17:26:07,5,ely_can10_t1_ch3,ozzie,1510788360,0.003706733,3.70673262,17.66772182,760.1370629,494.2581593,44.81562351,68.92352869,0.122269981,3.567248042,0.119988579,0.075194291,321.5179816,35.25940701,35.25940701,5.730019052,55.82331353,3.064775874,5.490136075,2.665243178,-163.4669085,-148.3849649,-9.702551095,-0.03644286,56.04036668,4.165979457,17.66772182,838.2007973,811.2741636,3.540574036,64.33578126,3.70673262,31.4190692,33.68427091,-0.017035789,120.2688053,0,0,1,0,46736,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.011852,1681.210002,0.84060002,0.160758038,2.96,0.5,0: Broadleaf,2,TRUE,1510788360,760.1370741,795.1818519,33.8005,31.4179963,751.5178519,33.09838148,500.082963,90.57248889,0.100012237,34.48784444,35.17192222,999.9,0,0,9998.007778,0,1.745074815,-35.0447037,786.7278148,820.9752593,2.382511111,795.1818519,31.4179963,3.061395926,2.845606296,24.36562963,23.15105556,2000.011852,0.979997222,0.020002596,0,2.183918519,0,6925.444444,17300.23704,39.937,40.062,39.49533333,38.81666667,39.75,1960.006667,40.00148148,0,1678469237,0,2.180111538,-0.406704278,-14.79555555,6925.381154,15,0,--:--:--,1510789183,1510789189,0,0.162,0.105,6.819,0.832,420,33,0.31,0.18,2.42987878,-0.96176446,0.094867414,1,1,1,1-Jan,2.97104,2.75377,0.14163,0.146892,0.129916,0.124818,33306.7,36042.3,35174,38328.1,43364.6,48437.7,54963.5,61465.8,1.96465,1.81653,0.193335,0,32.0461,999.9,66.372,29.829,30.9156,59.7165,46.1538,1,0.132414,-0.436283,20.148,5.19782,12.004,4.97505,3.29378,9999,999.9,9999,9999,1.86294,1.86785,1.86768,1.86874,1.86965,1.86569,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,8.774,0.7021,4.072143523,0.005439542,1.52E-06,-9.37E-10,0.702115311,0,0,0,-3,1612,1,28,-13.6,-13.7,1.7981,2.59399,1.54785,2.30713,1.34644,2.46582,34.1678,14.8938,18,506.484,409.731,33.5361,29.1171,30.0004,28.8279,28.7444,36.1319,0,100,33.4843,843.611,39.2962,101.973,102.318,NA,3
147,1510788372,1449.5,20171115 17:26:12,17:26:12,5,ely_can10_t1_ch3,ozzie,1510788364,0.003547037,3.547037042,17.11356863,776.1015249,505.7941553,45.86158297,70.37100785,0.116537332,3.565857124,0.114462093,0.071722182,321.5158369,35.26345977,35.26345977,5.731302741,55.78854902,3.057657159,5.480797067,2.673645583,-156.4243335,-154.9939514,-10.13733956,-0.039787541,56.02267195,4.027277903,17.11356863,854.9583544,828.6602303,3.476666976,64.33578126,3.547037042,31.41968471,33.59761697,-0.01749348,120.2688053,0,0,1,0,46736,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.998571,1681.198834,0.840600017,0.160758033,2.96,0.5,0: Broadleaf,2,TRUE,1510788364,776.1015357,811.1111071,33.72201786,31.418675,767.38525,33.01989643,500.0884286,90.572375,0.1000507,34.45721786,35.175275,999.9,0,0,9992.457143,0,1.73363,-35.009525,803.1854643,837.4217857,2.303348214,811.1111071,31.418675,3.054283571,2.845663571,24.32680357,23.15138571,1999.998571,0.979997286,0.020002529,0,2.142325,0,6924.150357,17300.12857,39.937,40.062,39.5,38.83225,39.75,1959.995,40.00107143,0,1678469242,0,2.167223077,-0.210283766,-18.01367515,6924.053846,15,0,--:--:--,1510789183,1510789189,0,0.162,0.105,6.819,0.832,420,33,0.31,0.18,2.364847073,-0.994090662,0.098045549,1,1,1,1-Jan,2.97082,2.75376,0.143662,0.148879,0.129675,0.124811,33227.7,35957.7,35173.8,38327.4,43376.8,48437,54963.5,61464.4,1.96445,1.81635,0.19471,0,32.0391,999.9,66.372,29.829,30.9147,59.8165,46.5505,1,0.132637,-0.335673,20.1482,5.19782,12.004,4.9752,3.2939,9999,999.9,9999,9999,1.86293,1.86785,1.86768,1.86874,1.86966,1.86566,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,8.876,0.7021,4.072143523,0.005439542,1.52E-06,-9.37E-10,0.702115311,0,0,0,-3,1612,1,28,-13.5,-13.6,1.83105,2.6001,1.54785,2.30713,1.34644,2.45728,34.1678,14.8938,18,506.395,409.667,33.3524,29.1215,30.0003,28.833,28.7495,36.6934,0,100,33.3109,857.125,39.2962,101.973,102.316,NA,3
148,1510788377,1454.5,20171115 17:26:17,17:26:17,5,ely_can10_t1_ch3,ozzie,1510788370,0.003383202,3.383202144,17.49073027,794.0482852,505.3918812,45.82531829,71.99861486,0.110744048,3.566316122,0.108868456,0.068208654,321.5153773,35.26168933,35.26168933,5.730741933,55.75263623,3.04941399,5.469542243,2.681327943,-149.1992146,-161.7815684,-10.57792478,-0.043330396,56.16117064,3.867112353,17.49073027,872.8736721,846.1758364,3.513296194,64.33578126,3.383202144,31.41827171,33.50611152,-0.01789204,120.2688053,0,0,1,0,46482,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.995556,1681.196312,0.840600024,0.160758046,2.96,0.5,0: Broadleaf,2,TRUE,1510788370,794.0482963,829.1077778,33.63095185,31.41897778,785.2232222,32.92884074,500.0822963,90.57287407,0.099968126,34.42024815,35.17815556,999.9,0,0,9994.237778,0,1.725308148,-35.05944074,821.6811111,856.0024444,2.211981852,829.1077778,31.41897778,3.046052222,2.845706667,24.28177407,23.15164074,1999.995556,0.979997222,0.020002596,0,2.151292593,0,6922.284074,17300.1037,39.93933333,40.062,39.5,38.84466667,39.75,1959.993333,40.00148148,0,1678469247,0,2.167948,1.214384607,-21.36615382,6922.0964,15,0,--:--:--,1510789183,1510789189,0,0.162,0.105,6.819,0.832,420,33,0.31,0.18,2.26332,-1.03651338,0.102217589,0,0,1,0/1,2.97107,2.75372,0.145699,0.150819,0.129436,0.124818,33148.3,35875.2,35173.5,38326.9,43388.5,48436.5,54962.8,61464.1,1.96435,1.8165,0.194319,0,32.03,999.9,66.347,29.829,30.9073,60.5765,46.1699,1,0.132683,-0.213407,20.1484,5.19752,12.004,4.9752,3.29393,9999,999.9,9999,9999,1.86295,1.86786,1.86768,1.86874,1.86966,1.86568,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,8.979,0.7021,4.072143523,0.005439542,1.52E-06,-9.37E-10,0.702115311,0,0,0,-3,1612,1,28,-13.4,-13.5,1.85791,2.59644,1.54785,2.30835,1.34644,2.44385,34.1678,14.8938,18,506.37,409.788,33.1686,29.1253,30.0002,28.8378,28.7545,37.301,0,100,33.1263,877.229,39.2962,101.972,102.315,NA,3
149,1510788382,1459.5,20171115 17:26:22,17:26:22,5,ely_can10_t1_ch3,ozzie,1510788374,0.003245842,3.245842131,17.26072227,810.0279891,512.8015934,46.49740009,73.44789092,0.105948344,3.564725036,0.104229565,0.065295581,321.5130204,35.25634648,35.25634648,5.729049813,55.72522922,3.041937807,5.45881614,2.687112006,-143.141638,-167.4655583,-10.9522865,-0.046462411,55.80369025,3.721003156,17.26072227,889.7013433,863.4614606,3.443269617,64.33578126,3.245842131,31.42180796,33.42186242,-0.016791914,120.2688053,0,0,1,0,46813,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.981071,1681.184121,0.840600016,0.160758032,2.96,0.5,0: Broadleaf,2,TRUE,1510788374,810.028,844.8421786,33.54833929,31.41977143,801.1063929,32.84622857,500.0856429,90.57325,0.100025379,34.38495357,35.17678929,999.9,0,0,9987.833571,0,1.728656071,-34.81416786,838.14525,872.248,2.128578214,844.8421786,31.41977143,3.038582857,2.845789643,24.24081786,23.152125,1999.981071,0.979997393,0.020002414,0,2.197664286,0,6920.316071,17299.98929,39.9415,40.07325,39.5,38.85925,39.75,1959.980357,40.00071429,0,1678469252,0,2.227704,1.103869236,-28.43230774,6920.0828,15,0,--:--:--,1510789183,1510789189,0,0.162,0.105,6.819,0.832,420,33,0.31,0.18,2.193726585,-1.056485226,0.104181739,0,0,1,0/1,2.97088,2.75389,0.147677,0.152779,0.129203,0.124821,33071.3,35792.2,35173.2,38326.7,43400.1,48436,54962.6,61463.7,1.9641,1.8166,0.194728,0,32.0207,999.9,66.347,29.839,30.9215,60.4965,46.6587,1,0.133189,-0.129613,20.1485,5.19737,12.004,4.975,3.2938,9999,999.9,9999,9999,1.86291,1.86787,1.86768,1.86875,1.86966,1.86566,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,9.08,0.7021,4.072143523,0.005439542,1.52E-06,-9.37E-10,0.702115311,0,0,0,-3,1612,1,28,-13.3,-13.4,1.88721,2.60376,1.54785,2.30713,1.34644,2.40112,34.1678,14.885,18,506.246,409.884,32.9908,29.1297,30.0003,28.8429,28.76,37.8082,0,100,32.9506,890.658,39.2962,101.971,102.314,NA,3
150,1510788387,1464.4,20171115 17:26:27,17:26:27,5,ely_can10_t1_ch3,ozzie,1510788379,0.003084228,3.084228409,15.92660108,826.9192043,535.6091152,48.56597311,74.9803069,0.100339993,3.566593679,0.098797731,0.061885173,321.515663,35.25267019,35.25267019,5.727885753,55.69796119,3.034014657,5.447263405,2.693871096,-136.0144728,-174.1689764,-11.38240904,-0.050195181,55.62434436,3.56603857,15.92660108,906.7664086,880.8162713,3.558114428,64.33578126,3.084228409,31.42177485,33.33537708,-0.017476797,120.2688053,0,0,1,0,47013,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.9975,1681.197932,0.840600017,0.160758032,2.96,0.5,0: Broadleaf,2,TRUE,1510788379,826.9192143,861.5885357,33.46058571,31.42048214,817.896,32.75848214,500.0864643,90.57428214,0.100002014,34.34687143,35.17474286,999.9,0,0,9995.1925,0,1.736881071,-34.66926071,855.5451429,889.53825,2.040108929,861.5885357,31.42048214,3.030668571,2.845886786,24.19733929,23.15269286,1999.9975,0.9799975,0.0200023,0,2.244907143,0,6917.884286,17300.12857,39.95275,40.0845,39.5,38.866,39.75,1959.996429,40.00107143,0,1678469257,0,2.274107692,0.608396582,-31.27213681,6917.596538,15,0,--:--:--,1510789183,1510789189,0,0.162,0.105,6.819,0.832,420,33,0.31,0.18,2.088334146,-1.065051128,0.104749524,0,0,1,0/1,2.9709,2.75403,0.14963,0.154584,0.128973,0.124822,32995.3,35715.4,35173.1,38326.2,43411.7,48435.3,54962.4,61462.8,1.96393,1.81638,0.194527,0,32.0138,999.9,66.347,29.829,30.9028,60.0565,46.5825,1,0.133336,-0.0627751,20.1486,5.19827,12.004,4.97525,3.29378,9999,999.9,9999,9999,1.86291,1.86785,1.86768,1.86874,1.86966,1.86568,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,9.18,0.7022,4.072143523,0.005439542,1.52E-06,-9.37E-10,0.702115311,0,0,0,-3,1612,1,28,-13.3,-13.4,1.91528,2.6001,1.54785,2.30713,1.34644,2.41455,34.1678,14.885,18,506.167,409.79,32.8184,29.1339,30.0004,28.8472,28.7649,38.3351,0,100,32.7796,910.798,39.2962,101.971,102.313,NA,3
151,1510788392,1469.4,20171115 17:26:32,17:26:32,5,ely_can10_t1_ch3,ozzie,1510788384,0.00292389,2.923890347,17.61434402,843.661346,508.9913314,46.15268753,76.49882439,0.094847979,3.569615814,0.093469823,0.058540793,321.517145,35.24597255,35.24597255,5.725765547,55.67979646,3.026196018,5.434998349,2.699569529,-128.9435643,-180.8230322,-11.80455056,-0.054001982,55.1881019,3.41150244,17.61434402,923.7175226,897.5877758,3.370718809,64.33578126,2.923890347,31.42469185,33.24786424,-0.017608554,120.2688053,0,0,1,0,46830,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.006786,1681.205732,0.840600014,0.160758027,2.96,0.5,0: Broadleaf,2,TRUE,1510788384,843.6613571,878.0309286,33.37416786,31.42228214,834.5378929,32.67206786,500.0822143,90.57481429,0.099986396,34.30636429,35.16612857,999.9,0,0,10007.22393,0,1.750080357,-34.36941429,872.7889643,906.5157143,1.951892143,878.0309286,31.42228214,3.02286,2.846066786,24.15433214,23.15374286,2000.006786,0.979997607,0.020002186,0,2.266728571,0,6915.355,17300.21071,39.964,40.098,39.5,38.875,39.75885714,1960.005714,40.00107143,0,1678469262,0,2.269576923,0.187015381,-30.9757265,6915.073846,15,0,--:--:--,1510789183,1510789189,0,0.162,0.105,6.819,0.832,420,33,0.31,0.18,1.999923171,-1.064209681,0.104246124,0,0,1,0/1,2.97108,2.75396,0.151525,0.156464,0.128738,0.12483,32921.6,35635.5,35173,38325.7,43423.4,48434.8,54962.1,61462.7,1.96397,1.81648,0.194244,0,32.0054,999.9,66.347,29.829,30.9033,60.2465,46.3181,1,0.133801,0.00592048,20.1487,5.19752,12.004,4.9751,3.2939,9999,999.9,9999,9999,1.86294,1.86786,1.86768,1.86874,1.86966,1.86568,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,9.277,0.7021,4.072143523,0.005439542,1.52E-06,-9.37E-10,0.702115311,0,0,0,-3,1612,1,28,-13.2,-13.3,1.94336,2.60376,1.54785,2.30713,1.34644,2.35229,34.1905,14.8763,18,506.245,409.882,32.6455,29.1378,30.0005,28.8521,28.7698,38.9458,0,100,32.6103,924.219,39.2962,101.97,102.312,NA,3
152,1510788397,1474.4,20171115 17:26:37,17:26:37,5,ely_can10_t1_ch3,ozzie,1510788389,0.002774347,2.774346768,17.3678315,860.2389533,512.6620851,46.48593901,78.00267795,0.089775546,3.572606674,0.088540838,0.055447543,321.517601,35.23615534,35.23615534,5.72265904,55.66344898,3.018367717,5.422530893,2.704291323,-122.3486925,-187.030069,-12.19650435,-0.057664792,55.13714925,3.257918526,17.3678315,940.8740153,914.6275576,3.428843837,64.33578126,2.774346768,31.42436088,33.1605697,-0.017424945,120.2688053,0,0,1,0,46730,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.009643,1681.208132,0.840600013,0.160758025,2.96,0.5,0: Broadleaf,2,TRUE,1510788389,860.2389643,894.5338214,33.28754286,31.42335357,851.0166071,32.58543929,500.0797143,90.57568571,0.099908146,34.26510714,35.15726071,999.9,0,0,10019.09821,0,1.751212857,-34.29471786,889.8590714,923.555,1.864195357,894.5338214,31.42335357,3.0150425,2.846191429,24.11118214,23.15446429,2000.009643,0.979997714,0.020002071,0,2.245153571,0,6912.530714,17300.23571,39.982,40.1025,39.5,38.875,39.76328571,1960.008571,40.00107143,0,1678469267,0,2.268742308,-0.622177783,-33.74974364,6912.354615,15,0,--:--:--,1510789183,1510789189,0,0.162,0.105,6.819,0.832,420,33,0.31,0.18,1.911754878,-1.060717625,0.103848479,0,0,1,0/1,2.97118,2.7539,0.153423,0.158347,0.1285,0.124832,32847.8,35555.8,35172.8,38325.5,43435.1,48434.3,54961.6,61462,1.96388,1.81662,0.194296,0,31.9955,999.9,66.347,29.839,30.9232,60.3165,46.1298,1,0.134068,0.0111792,20.1488,5.19752,12.004,4.9751,3.29385,9999,999.9,9999,9999,1.86292,1.86789,1.86768,1.86876,1.86966,1.86568,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,9.375,0.7021,4.072143523,0.005439542,1.52E-06,-9.37E-10,0.702115311,0,0,0,-3,1612,1,28,-13.1,-13.2,1.97021,2.6123,1.54785,2.30713,1.34644,2.2937,34.1678,14.8763,18,506.221,410.001,32.4847,29.1422,30.0004,28.8571,28.7747,39.4755,0,100,32.4598,937.637,39.2962,101.969,102.311,NA,3
153,1510788402,1479.4,20171115 17:26:42,17:26:42,5,ely_can10_t1_ch3,ozzie,1510788394,0.002651034,2.65103357,17.02453509,876.794275,520.1827126,47.16784916,79.5037957,0.085657559,3.569280097,0.084531726,0.052932248,321.513497,35.21971577,35.21971577,5.717460267,55.65606118,3.010610302,5.409312549,2.706849966,-116.9105804,-192.1269898,-12.53687708,-0.060950291,55.18476138,3.104966182,17.02453509,958.2309168,931.9749091,3.476394645,64.33578126,2.65103357,31.42784693,33.08083758,-0.015921788,120.2688053,0,0,1,0,46811,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.983929,1681.186532,0.840600021,0.16075804,2.96,0.5,0: Broadleaf,2,TRUE,1510788394,876.7942857,911.07025,33.20201071,31.42516429,867.4736786,32.49990357,500.0741786,90.57555357,0.099987964,34.221275,35.14461429,999.9,0,0,10005.79893,0,1.753823214,-34.27588929,906.9042143,940.6297143,1.776861071,911.07025,31.42516429,3.007291786,2.846350714,24.06830357,23.15538929,1999.983929,0.979997607,0.020002186,0,2.214692857,0,6909.477143,17300.00357,39.991,40.1115,39.50442857,38.875,39.77878571,1959.982857,40.00107143,0,1678469272,0,2.226988462,-1.049199999,-40.59931621,6909.485769,15,0,--:--:--,1510789183,1510789189,0,0.162,0.105,6.819,0.832,420,33,0.31,0.18,1.841863171,-1.05771977,0.103775769,0,0,1,0/1,2.9711,2.75377,0.155325,0.160203,0.128279,0.124836,32773.8,35477.2,35172.6,38325.3,43446.3,48434.1,54961.6,61462,1.9635,1.81667,0.194762,0,31.9828,999.9,66.347,29.839,30.9218,60.2065,46.0577,1,0.134309,0.0182462,20.1489,5.19662,12.004,4.9753,3.29385,9999,999.9,9999,9999,1.86291,1.86787,1.86768,1.86876,1.86966,1.86566,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,9.474,0.7021,4.072143523,0.005439542,1.52E-06,-9.37E-10,0.702115311,0,0,0,-3,1612,1,28,-13,-13.1,1.99951,2.59033,1.54785,2.30713,1.34644,2.45728,34.1678,14.885,18,506.006,410.064,32.3394,29.1465,30.0003,28.8614,28.7796,40.08,0,100,32.3189,957.722,39.2962,101.969,102.311,NA,3
154,1510788407,1484.4,20171115 17:26:47,17:26:47,5,ely_can10_t1_ch3,ozzie,1510788400,0.002504767,2.504766534,17.07315627,894.433804,517.1848199,46.89581937,81.10293361,0.080769155,3.567229437,0.079766778,0.049943259,321.5139526,35.20580061,35.20580061,5.713063011,55.65034688,3.002601661,5.39547699,2.71046135,-110.4602041,-198.1829549,-12.9357064,-0.06491292,55.41525738,2.947701159,17.07315627,975.6486697,949.3647636,3.475462942,64.33578126,2.504766534,31.42849242,33.00086,-0.016267234,120.2688053,0,0,1,0,46847,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.987037,1681.189122,0.840600009,0.160758018,2.96,0.5,0: Broadleaf,2,TRUE,1510788400,894.4338148,928.7955185,33.11382593,31.42681481,885.0088889,32.41171111,500.072037,90.57516667,0.099999285,34.1752963,35.13707407,999.9,0,0,9997.637778,0,1.747526667,-34.36172593,925.0651481,958.9317407,1.687021481,928.7955185,31.42681481,2.99929037,2.846488148,24.02394815,23.15617407,1999.987037,0.979998,0.020001767,0,2.225211111,0,6906.045185,17300.01852,40,40.118,39.51837037,38.875,39.79133333,1959.986667,40.00037037,0,1678469277,0,2.230096,0.584523082,-40.24846153,6905.7096,15,0,--:--:--,1510789183,1510789189,0,0.162,0.105,6.819,0.832,420,33,0.31,0.18,1.755657073,-1.031154355,0.101698322,0,0,1,0/1,2.97112,2.75377,0.157224,0.162047,0.128064,0.124833,32700,35399.2,35172.5,38325.3,43457.1,48434.2,54961.4,61462,1.96335,1.8165,0.195391,0,31.9715,999.9,66.347,29.839,30.9199,59.8865,46.0697,1,0.134502,0.0352206,20.1487,5.19632,12.004,4.9749,3.29378,9999,999.9,9999,9999,1.86294,1.86792,1.86768,1.8688,1.86966,1.86569,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,9.574,0.7021,4.072143523,0.005439542,1.52E-06,-9.37E-10,0.702115311,0,0,0,-3,1612,1,28,-12.9,-13,2.02637,2.59521,1.54785,2.30713,1.34644,2.39502,34.1905,14.885,18,505.949,409.998,32.2054,29.1504,30.0003,28.8663,28.7845,40.611,0,100,32.1854,971.292,39.2962,101.969,102.311,NA,3
155,1510788412,1489.4,20171115 17:26:52,17:26:52,5,ely_can10_t1_ch3,ozzie,1510788404,0.002395375,2.395374876,17.49971429,910.3003103,508.1284701,46.07433177,82.54109142,0.077165056,3.566028388,0.076249288,0.047737178,321.5128857,35.18843461,35.18843461,5.707579397,55.65102976,2.995741175,5.383083093,2.711838223,-105.636032,-202.7127511,-13.23204783,-0.067945251,55.32874603,2.814023003,17.49971429,992.8911642,966.5790788,3.424039625,64.33578126,2.395374876,31.42711479,32.92556061,-0.014926294,120.2688053,0,0,1,0,46693,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.980357,1681.183511,0.840600011,0.160758022,2.96,0.5,0: Broadleaf,2,TRUE,1510788404,910.3003214,944.5665,33.03838214,31.42775,900.7823214,32.33626786,500.0716429,90.57454643,0.100026,34.13402143,35.13098929,999.9,0,0,9992.9025,0,1.7466825,-34.26620714,941.4016071,975.2153571,1.610641429,944.5665,31.42775,2.992436429,2.846553214,23.98585714,23.15655714,1999.980357,0.979998036,0.020001729,0,2.223603571,0,6902.939643,17299.96071,40,40.12275,39.53764286,38.875,39.80092857,1959.98,40.00035714,0,1678469282,0,2.204088,-0.213269224,-38.88461542,6902.5632,15,0,--:--:--,1510789183,1510789189,0,0.162,0.105,6.819,0.832,420,33,0.31,0.18,1.655522683,-0.976122439,0.096296914,1,1,1,1-Jan,2.97104,2.75382,0.159075,0.16376,0.127859,0.124828,32627.8,35326.8,35172.2,38325.3,43467.4,48434.6,54961.2,61461.9,1.96343,1.81658,0.195831,0,31.9609,999.9,66.347,29.839,30.92,60.2565,46.0857,1,0.13484,0.0629847,20.1485,5.19603,12.004,4.97515,3.29378,9999,999.9,9999,9999,1.86295,1.86786,1.86768,1.86878,1.86966,1.86567,1.86676,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,9.67,0.7021,4.072143523,0.005439542,1.52E-06,-9.37E-10,0.702115311,0,0,0,-3,1612,1,28,-12.9,-13,2.05688,2.58179,1.54785,2.30713,1.34644,2.42798,34.1905,14.885,18,506.043,410.075,32.0833,29.1547,30.0005,28.8713,28.7894,41.2177,0,100,32.0528,991.62,39.2962,101.968,102.311,NA,3
