obs,time..2,elapsed,date,hhmmss..5,averaging,id,machine,TIME..9,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME..59,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time..105,hhmmss..106,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,chamber
29,1680802020,231.5,4/6/23 12:26,12:26:59,5,NA,stan,1680802012,0.002859955,2.859954734,21.59433377,420.1851332,206.512632,18.48719336,37.61534454,0.171988333,3.845106936,0.167826065,0.105256864,321.519372,20.24484014,19.96458571,2.341471803,37.40902092,0.84306414,2.253638611,1.498407664,-126.1240038,-127.651521,-6.651270858,61.09257631,50.8528513,2.88875662,21.59433377,461.7221465,439.8214545,2.628617518,64.19674213,2.859954734,8.170459225,9.406030606,-6.33E-05,102.6474091,0,0,1,0,48527,2000.0175,1681.215,0.840600145,0.160758279,2.18,0.5,0: Broadleaf,2,TRUE,1680802012,420.1851429,442.8840357,9.417513571,8.169996429,423.2977857,9.630938571,500.0478571,89.42091786,0.099966096,19.34879643,19.96458571,999.9,0,0,10005.29321,0,13.2088,-22.69889643,424.1797857,446.5322143,1.247518929,442.8840357,8.169996429,0.842122821,0.730568714,4.437880714,2.425308214,2000.0175,0.979997143,0.020002957,0,2.375489286,0,5413.237857,16749.58571,38.937,40.375,39.3615,39.25,37.437,1960.0075,40.01,0,1680802030,0,0,--:--:--,1680553723,1680553729,0,-0.077,-0.001,-1.582,-0.045,420,24,0.47,0.2,-19.52759275,-76.14747073,7.422221839,0,1.2511285,-0.094256961,0.009112787,1,1,2,2-Jan,2.97842,2.7158,0.0957699,0.0991789,0.0536461,0.0469082,28556.1,28580.8,29375,29358.9,36840.9,37184.8,41369.9,41810.2,1.93732,1.81877,-0.0191852,0,20.2832,999.9,23.1,31.5,11.9918,63.1327,31.7147,1,0.256176,9.28105,20.1587,5.21954,12.0219,4.99015,3.28835,9999,9999,9999,999.9,1.86722,1.8663,1.86572,1.86569,1.86751,1.86997,1.86859,1.87009,0,0,0,0,00000000,iiiiiiii,off,off,off,off,0,100,100,-3.163,-0.2135,-1.760977852,-0.003437895,6.5172267996921e-07,-1.75E-10,-0.15774412,-0.020489092,0.001900771,-3.88E-05,2,2326,1,23,4138.3,4138.2,1.16577,2.23145,1.39648,2.34741,1.49536,2.52319,36.8129,13.6942,18,538.441,416.828,11.9743,30.331,29.9997,30.2255,30.14,23.3792,24.1675,21.0408,12.1661,487.184,8.21535,100.443,100.44,2
30,1680802025,236.5,4/6/23 12:27,12:27:04,5,NA,stan,1680802017,0.002835877,2.835876905,22.26967172,431.2461381,209.0784065,18.71693063,38.60563215,0.170433727,3.844767442,0.166345049,0.104324838,321.519771,20.24421527,19.96334074,2.341291243,37.38621612,0.842257953,2.25285691,1.49903329,-125.0621715,-128.5376099,-6.697797823,61.2221918,63.21176135,2.867530108,22.26967172,478.4924222,454.5502667,2.998139089,64.19674213,2.835876905,8.170171539,9.395644,-0.000101847,102.6474091,0,0,1,0,48523,2000.02,1681.2171,0.840600144,0.160758278,2.18,0.5,0: Broadleaf,2,TRUE,1680802017,431.2461481,459.3428519,9.408484444,8.170127037,434.3917778,9.621956296,500.0495926,89.42111111,0.099996993,19.34322222,19.96334074,999.9,0,0,10004.0537,0,13.2088,-28.09667778,435.341963,463.1266296,1.238358519,459.3428519,8.170127037,0.841317222,0.730581889,4.424212963,2.425562593,2000.02,0.979996778,0.020003322,0,2.385944444,0,5413.216667,16749.60741,38.937,40.37033333,39.34466667,39.24066667,37.437,1960.01,40.01,0,1680802036,0,0,--:--:--,1680553723,1680553729,0,-0.077,-0.001,-1.582,-0.045,420,24,0.47,0.2,-24.9200825,-60.54041538,6.024189391,0,1.24307375,-0.104785103,0.010091927,0,0,2,0/2,2.97843,2.71556,0.0981716,0.101814,0.0536058,0.0468974,28480.9,28497.5,29375.7,29359.2,36843.9,37185.6,41371.4,41810.5,1.93708,1.81877,-0.0206754,0,20.2811,999.9,23.1,31.5,11.9894,63.2927,32.0192,1,0.255983,9.28105,20.1583,5.21999,12.0218,4.98975,3.28842,9999,9999,9999,999.9,1.86722,1.8663,1.8657,1.86568,1.8675,1.86996,1.86859,1.87002,0,0,0,0,00000000,iiiiiiii,off,off,off,off,0,100,100,-3.207,-0.2135,-1.760977852,-0.003437895,6.5172267996921e-07,-1.75E-10,-0.15774412,-0.020489092,0.001900771,-3.88E-05,2,2326,1,23,4138.4,4138.3,1.19507,2.22656,1.39648,2.34619,1.49536,2.5415,36.8129,13.6942,18,538.241,416.806,11.9665,30.3264,29.9998,30.2223,30.1368,24.0542,24.1675,21.0408,12.1912,507.254,8.22473,100.446,100.441,2
31,1680802030,241.5,4/6/23 12:27,12:27:09,5,NA,stan,1680802022,0.002811806,2.811805715,22.48682291,444.0202756,217.7041029,19.4891377,39.74923844,0.169010729,3.843563321,0.164987946,0.103470922,321.51618,20.24363883,19.95461786,2.340026494,37.36458895,0.841472103,2.252057702,1.498554391,-124.000632,-127.871134,-6.664663921,62.97975007,69.39022539,2.847265905,22.48682291,495.5264894,470.4770424,3.21235538,64.19674213,2.811805715,8.169973956,9.38501097,-9.32E-05,102.6474091,0,0,1,0,48391,1999.9975,1681.1982,0.840600151,0.160758291,2.18,0.5,0: Broadleaf,2,TRUE,1680802022,444.0202857,474.8228929,9.399693929,8.170064286,447.2039643,9.6132125,500.0445,89.42125357,0.099970168,19.33752143,19.95461786,999.9,0,0,9999.718571,0,13.2088,-30.8025,448.2334286,478.7341071,1.229630357,474.8228929,8.170064286,0.8405325,0.730577393,4.410888929,2.4254775,1999.9975,0.9799965,0.0200036,0,2.332935714,0,5412.955357,16749.42143,38.937,40.35925,39.3255,39.22975,37.437,1959.9875,40.01,0,1680802041,0,0,--:--:--,1680553723,1680553729,0,-0.077,-0.001,-1.582,-0.045,420,24,0.47,0.2,-28.452475,-39.6797651,3.95564619,0,1.23608775,-0.108231332,0.010428788,0,0,2,0/2,2.97848,2.71532,0.100714,0.104394,0.0535597,0.046905,28400.6,28415.6,29375.7,29359.2,36845.4,37185.3,41370.9,41810.5,1.93735,1.81893,-0.0196695,0,20.2793,999.9,23.1,31.5,11.9904,63.1227,31.9952,1,0.255394,9.28105,20.1578,5.21684,12.0218,4.9889,3.28785,9999,9999,9999,999.9,1.86722,1.8663,1.8657,1.86569,1.86749,1.86996,1.86859,1.87005,0,0,0,0,00000000,iiiiiiii,off,off,off,off,0,100,100,-3.253,-0.2136,-1.760977852,-0.003437895,6.5172267996921e-07,-1.75E-10,-0.15774412,-0.020489092,0.001900771,-3.88E-05,2,2326,1,23,4138.4,4138.3,1.22925,2.22656,1.39648,2.34741,1.49536,2.53784,36.8129,13.6942,18,538.401,416.876,11.9583,30.3231,29.9997,30.219,30.1342,24.666,24.1675,21.0408,12.2293,520.627,8.21786,100.445,100.441,2
32,1680802035,246.5,4/6/23 12:27,12:27:14,5,NA,stan,1680802027,0.002791194,2.79119394,22.71657642,459.9295453,229.3473495,20.53132274,41.17318973,0.16771092,3.841533046,0.163746952,0.102690189,321.5195346,20.24264051,19.95037407,2.339411396,37.33742677,0.840565074,2.25126675,1.498846322,-123.0916528,-128.0935082,-6.679444055,63.65492955,73.50685434,2.823380334,22.71657642,512.4932162,486.927903,3.300206211,64.19674213,2.79119394,8.170950928,9.376797091,-5.39E-05,102.6474091,0,0,1,0,48524,2000.018519,1681.215856,0.840600144,0.160758279,2.18,0.5,0: Broadleaf,2,TRUE,1680802027,459.9295556,492.5417407,9.389622593,8.170298519,463.1602963,9.603194444,500.0455926,89.42063704,0.100008344,19.33187778,19.95037407,999.9,0,0,9992.506296,0,13.2077037,-32.61217037,464.288963,496.5991111,1.219324815,492.5417407,8.170298519,0.839626111,0.730593222,4.395485926,2.425782222,2000.018519,0.979996444,0.020003656,0,2.317637037,0,5412.951111,16749.5963,38.937,40.34233333,39.31666667,39.208,37.43240741,1960.008519,40.01,0,1680802045,0,0,--:--:--,1680553723,1680553729,0,-0.077,-0.001,-1.582,-0.045,420,24,0.47,0.2,-31.5220275,-20.26868555,2.043124267,0,1.224533,-0.116820788,0.01127453,0,0,2,0/2,2.97836,2.7156,0.103291,0.10695,0.0535243,0.0469114,28319.4,28335.2,29375.9,29359.9,36847.2,37186.1,41371.4,41811.6,1.93718,1.81907,-0.0198558,0,20.2763,999.9,23.1,31.5,11.99,63.1327,32.2356,1,0.255079,9.28105,20.1584,5.22058,12.0218,4.9899,3.2885,9999,9999,9999,999.9,1.86722,1.8663,1.8657,1.86569,1.86751,1.86996,1.86859,1.87006,0,0,0,0,00000000,iiiiiiii,off,off,off,off,0,100,100,-3.302,-0.2137,-1.760977852,-0.003437895,6.5172267996921e-07,-1.75E-10,-0.15774412,-0.020489092,0.001900771,-3.88E-05,2,2326,1,23,4138.5,4138.4,1.25977,2.22534,1.39648,2.34741,1.49536,2.52441,36.8129,13.6855,18,538.253,416.943,11.9495,30.3185,29.9997,30.2158,30.131,25.3271,24.1675,21.0408,12.2648,540.692,8.21786,100.446,100.444,2
33,1680802040,251.5,4/6/23 12:27,12:27:19,5,NA,stan,1680802032,0.002762776,2.762776319,22.93300938,475.0121325,239.6559856,21.45412914,42.52333447,0.165950246,3.842443126,0.16206893,0.101634241,321.517263,20.24374301,19.94553571,2.338710292,37.3116301,0.839752476,2.250645372,1.498957816,-121.8384357,-128.0402803,-6.674769831,64.96377721,75.3478503,2.800935607,22.93300938,529.5193965,503.6407818,3.346356314,64.19674213,2.762776319,8.172780593,9.366562242,-7.94E-05,102.6474091,0,0,1,0,48461,2000.004286,1681.2039,0.840600149,0.160758287,2.18,0.5,0: Broadleaf,2,TRUE,1680802032,475.0121429,508.4409286,9.380558214,8.170913214,478.2874286,9.5941775,500.0443571,89.42055,0.099972854,19.32744286,19.94553571,999.9,0,0,9995.779643,0,13.205275,-33.42879286,479.5101071,512.6296071,1.209645714,508.4409286,8.170913214,0.838814714,0.730647464,4.381686071,2.426825714,2000.004286,0.979996286,0.020003814,0,2.269442857,0,5412.828571,16749.46786,38.937,40.33225,39.312,39.19825,37.42371429,1959.994286,40.01,0,1680802051,0,0,--:--:--,1680553723,1680553729,0,-0.077,-0.001,-1.582,-0.045,420,24,0.47,0.2,-32.6841925,-12.23933021,1.249206319,0,1.21673325,-0.122639887,0.01182541,0,0,2,0/2,2.97842,2.71576,0.105857,0.10945,0.0534813,0.0469152,28239,28255.9,29376.6,29359.9,36849.9,37186.1,41372.4,41811.8,1.93727,1.81903,-0.0202283,0,20.2737,999.9,23.1,31.5,11.9906,63.1127,32.0753,1,0.254708,9.28105,20.1585,5.22088,12.0218,4.9896,3.2884,9999,9999,9999,999.9,1.86722,1.8663,1.8657,1.86569,1.86749,1.86996,1.86859,1.87006,0,0,0,0,00000000,iiiiiiii,off,off,off,off,0,100,100,-3.35,-0.2137,-1.760977852,-0.003437895,6.5172267996921e-07,-1.75E-10,-0.15774412,-0.020489092,0.001900771,-3.88E-05,2,2326,1,23,4138.6,4138.5,1.29272,2.22656,1.39648,2.34619,1.49536,2.44141,36.8366,13.6855,18,538.299,416.892,11.941,30.3139,29.9998,30.2131,30.1278,25.9292,24.1675,21.0408,12.3003,554.109,8.21786,100.449,100.444,2
34,1680802045,256.5,4/6/23 12:27,12:27:24,5,NA,stan,1680802037,0.002744552,2.744551692,22.9669498,492.3366193,254.5720221,22.78924881,44.07389948,0.164736681,3.843117931,0.160911874,0.100906168,321.5185297,20.2445751,19.94519259,2.338660579,37.27946179,0.838886984,2.250265813,1.499773595,-121.0347296,-128.5530618,-6.700219766,65.23051848,76.42365874,2.77639522,22.9669498,546.4796613,520.4609576,3.372998664,64.19674213,2.744551692,8.172402128,9.358195818,-6.65E-05,102.6474091,0,0,1,0,48446,2000.012222,1681.210567,0.840600146,0.160758282,2.18,0.5,0: Broadleaf,2,TRUE,1680802037,492.3366296,526.2494815,9.370960741,8.171931852,495.6627407,9.58463037,500.0566296,89.41982593,0.100022385,19.32473333,19.94519259,999.9,0,0,9998.280741,0,13.20514444,-33.91292963,496.9938148,530.5854444,1.19902963,526.2494815,8.171931852,0.837949667,0.730732667,4.366961481,2.428462963,2000.012222,0.979996222,0.020003878,0,2.217807407,0,5413.044074,16749.53704,38.937,40.32133333,39.312,39.187,37.40255556,1960.002222,40.01,0,1680802056,0,0,--:--:--,1680553723,1680553729,0,-0.077,-0.001,-1.582,-0.045,420,24,0.47,0.2,-33.5369878,-6.003614634,0.621412278,0,1.206282195,-0.122807247,0.012143092,0,0,2,0/2,2.9784,2.71567,0.108401,0.111918,0.0534446,0.0469171,28158.4,28177.4,29376.4,29359.8,36851,37186.2,41372.1,41811.9,1.93753,1.81912,-0.0196323,0,20.2715,999.9,23.1,31.5,11.9908,63.3027,31.7788,1,0.254197,9.28048,20.1584,5.22148,12.0215,4.9897,3.2884,9999,9999,9999,999.9,1.86722,1.8663,1.8657,1.86569,1.86751,1.86996,1.86859,1.87005,0,0,0,0,00000000,iiiiiiii,off,off,off,off,0,100,100,-3.399,-0.2137,-1.760977852,-0.003437895,6.5172267996921e-07,-1.75E-10,-0.15774412,-0.020489092,0.001900771,-3.88E-05,2,2326,1,23,4138.7,4138.6,1.32202,2.23511,1.39648,2.34741,1.49536,2.41333,36.8129,13.668,18,538.442,416.933,11.9337,30.31,29.9996,30.2099,30.1252,26.5818,24.1675,21.0408,12.3428,574.145,8.21786,100.448,100.444,2
35,1680802050,261.5,4/6/23 12:27,12:27:29,5,NA,stan,1680802042,0.002719056,2.719056325,22.70658796,507.9981684,270.278038,24.19505863,45.47556124,0.16317397,3.84562341,0.159422878,0.099969137,321.51789,20.24328087,19.93949286,2.337834909,37.25875128,0.838114131,2.249442351,1.499720778,-119.9103839,-128.6741946,-6.701766045,66.23154537,76.87325735,2.7543944,22.70658796,563.4194439,537.4092545,3.395269742,64.19674213,2.719056325,8.173821575,9.348570364,-5.70E-05,102.6474091,0,0,1,0,48555,2000.008214,1681.2072,0.840600148,0.160758285,2.18,0.5,0: Broadleaf,2,TRUE,1680802042,507.9981786,542.1218571,9.362401071,8.1728375,511.3702143,9.576114286,500.0457857,89.41921071,0.099933386,19.31885357,19.93949286,999.9,0,0,10007.33714,0,13.20582857,-34.12361429,512.7990714,546.5890714,1.189563571,542.1218571,8.1728375,0.837178464,0.730808607,4.353820357,2.4299225,2000.008214,0.979996179,0.020003921,0,2.225485714,0,5413.333929,16749.50714,38.93257143,40.3165,39.312,39.187,37.38828571,1959.998214,40.01,0,1680802060,0,0,--:--:--,1680553723,1680553729,0,-0.077,-0.001,-1.582,-0.045,420,24,0.47,0.2,-33.98409,-2.794786492,0.290409745,0,1.19444275,-0.119432308,0.011510262,0,0,2,0/2,2.97844,2.7157,0.110928,0.114338,0.0534038,0.046921,28079,28101.2,29376.8,29360.4,36853.3,37186.8,41372.8,41812.7,1.93757,1.81915,-0.0200793,0,20.2689,999.9,23.1,31.5,11.9906,63.0727,31.7268,1,0.251639,8.19663,20.2121,5.22058,12.0206,4.98915,3.28833,9999,9999,9999,999.9,1.86722,1.86629,1.86574,1.86569,1.86752,1.86998,1.86861,1.87008,0,0,0,0,00000000,iiiiiiii,off,off,off,off,0,100,100,-3.448,-0.2138,-1.760977852,-0.003437895,6.5172267996921e-07,-1.75E-10,-0.15774412,-0.020489092,0.001900771,-3.88E-05,2,2326,1,23,4138.8,4138.7,1.35498,2.22656,1.39648,2.34741,1.49536,2.49878,36.8129,13.738,18,538.448,416.93,11.9882,30.3054,29.9981,30.2066,30.1226,27.1743,24.1675,21.0408,12.3828,587.512,8.21786,100.45,100.446,2
36,1680802055,266.5,4/6/23 12:27,12:27:34,5,NA,stan,1680802047,0.002705576,2.705575684,23.1987904,525.6522488,281.3495011,25.18609482,47.05580544,0.162273864,3.844303154,0.158562292,0.099427832,321.5194754,20.24166909,19.93818519,2.337645514,37.23138903,0.837256246,2.248791322,1.500389268,-119.3158877,-129.3227027,-6.737649953,66.14323514,77.1589291,2.731413013,23.1987904,580.4469666,554.2886485,3.380777712,64.19674213,2.705575684,8.17315043,9.34187103,-2.87E-05,102.6474091,0,0,1,0,48527,2000.018148,1681.215544,0.840600145,0.160758279,2.18,0.5,0: Broadleaf,2,TRUE,1680802047,525.6522593,559.9164074,9.352844444,8.173194815,529.0756296,9.566608148,500.0458519,89.4189,0.099989226,19.3142037,19.93818519,999.9,0,0,10002.63556,0,13.2088,-34.26404444,530.6148889,564.5304074,1.179649259,559.9164074,8.173194815,0.836321,0.730838037,4.339198889,2.430487778,2000.018148,0.979996333,0.020003767,0,2.259240741,0,5413.748148,16749.59259,38.91633333,40.312,39.312,39.187,37.375,1960.008148,40.01,0,1680802066,0,0,--:--:--,1680553723,1680553729,0,-0.077,-0.001,-1.582,-0.045,420,24,0.47,0.2,-34.18322,-1.464941088,0.150959124,0,1.18485575,-0.114388931,0.01104872,0,0,2,0/2,2.97845,2.71554,0.113402,0.11673,0.0533749,0.0469051,28001.6,28025.9,29377.5,29361.1,36855.4,37188.1,41373.8,41813.3,1.93755,1.8191,-0.0201166,0,20.2659,999.9,23.1,31.5,11.9915,62.8427,31.899,1,0.247106,7.55433,20.2414,5.22043,12.0189,4.98905,3.28828,9999,9999,9999,999.9,1.86723,1.8663,1.86578,1.86569,1.86752,1.86997,1.86862,1.8701,0,0,0,0,00000000,iiiiiiii,off,off,off,off,0,100,100,-3.496,-0.2138,-1.760977852,-0.003437895,6.5172267996921e-07,-1.75E-10,-0.15774412,-0.020489092,0.001900771,-3.88E-05,2,2326,1,23,4138.9,4138.8,1.38428,2.22046,1.39648,2.34619,1.49536,2.5415,36.8129,13.7643,18,538.409,416.879,12.2008,30.3008,29.9967,30.2041,30.1194,27.8207,24.1675,20.669,12.4294,607.549,8.21786,100.452,100.448,2
37,1680802060,271.5,4/6/23 12:27,12:27:39,5,NA,stan,1680802052,0.002802329,2.802329461,23.67696299,541.4238108,300.0319771,26.85825869,48.46716976,0.168174664,3.843496543,0.164191009,0.102969437,321.519657,20.21858151,19.93543929,2.337247859,37.20560697,0.836483759,2.248273385,1.5007641,-123.5827292,-129.4932953,-6.747730661,61.69590178,77.25605076,2.744085779,23.67696299,597.2567289,571.0480061,3.34692451,64.19674213,2.802329461,8.114291371,9.325574061,-0.000127832,102.6474091,0,0,1,0,48354,2000.019286,1681.2165,0.840600144,0.160758278,2.18,0.5,0: Broadleaf,2,TRUE,1680802052,541.4238214,575.7522857,9.344309286,8.159169286,544.8928929,9.558116429,500.0428929,89.41800357,0.099983636,19.31050357,19.93543929,999.9,0,0,9999.8425,0,13.20895,-34.32841786,546.5306071,580.4882857,1.185139286,575.7522857,8.159169286,0.835549393,0.729576571,4.326027857,2.406165357,2000.019286,0.979996286,0.020003814,0,2.338164286,0,5413.9725,16749.60357,38.89714286,40.312,39.30757143,39.18035714,37.375,1960.009286,40.01,0,1680802071,0,0,--:--:--,1680553723,1680553729,0,-0.077,-0.001,-1.582,-0.045,420,24,0.47,0.2,-34.2691825,-0.915279174,0.097950947,0,1.18406525,-0.005158537,0.012805986,1,1,2,2-Jan,2.97842,2.71563,0.11582,0.119075,0.0532899,0.0465869,27925.9,27952.2,29378.2,29361.8,36859.8,37201.6,41375,41814.5,1.93725,1.81945,-0.0195578,0,20.2605,999.9,23,31.5,11.9396,63.1527,32.0713,1,0.244949,7.52815,20.2423,5.22058,12.0186,4.9893,3.2883,9999,9999,9999,999.9,1.86723,1.8663,1.86574,1.86569,1.86752,1.87,1.86863,1.87009,0,0,0,0,00000000,iiiiiiii,off,off,off,off,0,100,100,-3.544,-0.2139,-1.760977852,-0.003437895,6.5172267996921e-07,-1.75E-10,-0.15774412,-0.020489092,0.001900771,-3.88E-05,2,2326,1,23,4138.9,4138.8,1.41724,2.22046,1.39648,2.34619,1.49536,2.54517,36.8129,13.7643,18,538.173,417.063,12.384,30.2969,29.9977,30.2008,30.1161,28.4054,23.2587,20.669,12.4745,620.906,8.23402,100.455,100.451,2
38,1680802065,276.5,4/6/23 12:27,12:27:44,5,NA,stan,1680802057,0.002666433,2.666432931,23.36547076,559.0711747,308.4209681,27.60902583,50.04656653,0.159622924,3.841724808,0.156027829,0.097833654,321.5154559,20.25083885,19.93892593,2.337752797,37.1321522,0.835059657,2.248885689,1.50269314,-117.5896923,-129.2497745,-6.73841868,67.9375704,77.36295838,2.749451229,23.36547076,614.0604674,587.879703,3.370186213,64.19674213,2.666432931,8.128199362,9.298660061,-0.002493007,102.6474091,0,0,1,0,48588,1999.992963,1681.194389,0.840600152,0.160758294,2.18,0.5,0: Broadleaf,2,TRUE,1680802057,559.0711852,593.4682593,9.328467778,8.141005926,562.5911852,9.542357778,500.048963,89.41731852,0.100025244,19.31487778,19.93892593,999.9,0,0,9993.564815,0,13.21253333,-34.39697778,564.3353704,598.3389259,1.187462222,593.4682593,8.141005926,0.834126519,0.727946889,4.301698889,2.374748519,1999.992963,0.979996,0.0200041,0,2.364603704,0,5413.958889,16749.37778,38.87959259,40.312,39.29822222,39.17781481,37.375,1959.982963,40.01,0,1680802075,0,0,--:--:--,1680553723,1680553729,0,-0.077,-0.001,-1.582,-0.045,420,24,0.47,0.2,-34.34937561,-0.752433449,0.083370664,0,1.186138537,0.072067944,0.018074504,1,1,2,2-Jan,2.97832,2.71546,0.118219,0.121384,0.0531876,0.046769,27850.3,27879.3,29378.5,29362.2,36863.8,37195,41374.9,41815.1,1.93727,1.81928,-0.0176579,0,20.256,999.9,23,31.5,11.9397,63.1027,32.1394,1,0.244685,7.67367,20.235,5.22133,12.0173,4.98965,3.28848,9999,9999,9999,999.9,1.86722,1.8663,1.86575,1.86569,1.86752,1.86996,1.8686,1.87011,0,0,0,0,00000000,iiiiiiii,off,off,off,off,0,100,100,-3.592,-0.2141,-1.760977852,-0.003437895,6.5172267996921e-07,-1.75E-10,-0.15774412,-0.020489092,0.001900771,-3.88E-05,2,2326,1,23,4139,4138.9,1.44531,2.22412,1.39648,2.34741,1.49536,2.47192,36.8129,13.7555,18,538.158,416.942,12.5004,30.2923,29.9991,30.1969,30.1135,29.0496,22.9513,20.669,12.5192,640.941,8.25212,100.455,100.452,2
39,1680802070,281.5,4/6/23 12:27,12:27:49,5,NA,stan,1680802062,0.002638207,2.638207145,24.27525335,574.7755962,311.4621879,27.88115302,51.45217292,0.157622839,3.841765595,0.154116243,0.096631208,321.513045,20.26502096,19.94724643,2.338958163,37.05368934,0.833735821,2.250075054,1.505222342,-116.3449351,-129.2152848,-6.73712967,69.21569541,77.52885277,2.726709038,24.27525335,631.0872091,604.6255758,3.345091032,64.19674213,2.638207145,8.158767695,9.29739,0.000110175,102.6474091,0,0,1,0,48484,1999.977857,1681.1817,0.840600157,0.160758302,2.18,0.5,0: Broadleaf,2,TRUE,1680802062,574.7756071,609.2581786,9.3137175,8.136058571,578.3407143,9.527683214,500.04825,89.41696071,0.100014707,19.32337143,19.94724643,999.9,0,0,9993.751071,0,13.2124,-34.48252857,580.179,614.2558571,1.177658929,609.2581786,8.136058571,0.832804214,0.727501607,4.279069643,2.3661825,1999.977857,0.979995857,0.020004243,0,2.366653571,0,5413.788571,16749.25357,38.875,40.30978571,39.27878571,39.16264286,37.375,1959.967857,40.01,0,1680802081,0,0,--:--:--,1680553723,1680553729,0,-0.077,-0.001,-1.582,-0.045,420,24,0.47,0.2,-34.447635,-1.074828518,0.114276843,0,1.1766585,-0.1134806,0.02670941,0,0,2,0/2,2.97838,2.71578,0.120581,0.123681,0.0531891,0.0469062,27776.1,27806.2,29378.9,29362.1,36864.4,37189.7,41375.6,41815.1,1.93762,1.81912,-0.0172481,0,20.2521,999.9,23,31.5,11.9392,63.2927,32.0152,1,0.245142,7.87183,20.2254,5.22118,12.0177,4.9896,3.28853,9999,9999,9999,999.9,1.86722,1.8663,1.86573,1.86569,1.86752,1.86998,1.86859,1.87008,0,0,0,0,00000000,iiiiiiii,off,off,off,off,0,100,100,-3.64,-0.2141,-1.760977852,-0.003437895,6.5172267996921e-07,-1.75E-10,-0.15774412,-0.020489092,0.001900771,-3.88E-05,2,2326,1,23,4139.1,4139,1.47827,2.22412,1.39648,2.34741,1.49536,2.42798,36.8129,13.7293,18,538.369,416.832,12.5656,30.287,29.9999,30.1937,30.1103,29.6317,22.6787,20.669,12.5503,654.299,8.26271,100.456,100.452,2
