obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd.dt,αVc,Edyn,Hr,Hs,dHs.dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME.1,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time.1,hhmmss.1,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2.MN,ΔCO2.SLP,ΔCO2.SD,ΔCO2.OK,ΔH2O.MN,ΔH2O.SLP,ΔH2O.SD,ΔH2O.OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_.,Flow_.,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_.,Desiccant_.,Humidifier_.,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA.,chamber
217,1679509463,4204,20230322 13:24:22,13:24:22,5,poa_pra30_t3_ch5,stan,1679509455,0.000480392,0.480391688,3.339451875,418.465063,221.7926808,20.01792608,37.76861648,0.028518393,3.86791253,0.028402091,0.017761717,321.5146487,20.59325322,20.00315484,2.34707158,37.9008227,0.84751705,2.236144204,1.49955453,-21.18527342,-162.5500821,-8.41598871,129.3633045,3.562022328,0.517856772,3.339451875,423.9005523,422.4294485,0.00037217,64.65,0.480391688,9.191460606,9.391318606,0.001045655,98.04916333,0,0,1,0,48882,1999.995161,1681.195635,0.840599851,0.160757713,2.18,0.5,0: Broadleaf,2,TRUE,1679509455,418.4650645,420.1124194,9.390237419,9.166595161,420.5704839,9.579769677,500.0516774,90.15521935,0.099905423,19.22363871,20.00315484,999.9,0,0,10005.0629,0,13.4336,-1.647452258,422.4318387,423.9990968,0.223642581,420.1124194,9.166595161,0.846578871,0.826416484,4.513266452,4.169297097,1999.995161,0.980004484,0.019995216,0,2.28853871,0,5297.966452,16749.44839,37.33441935,38.397,37.72154839,37.18509677,35.95935484,1960.005161,39.99,0,1679509470,0,0,--:--:--,1679456356,1679456363,0,-0.19,0.035,-1.68,-0.046,420,23,0.43,0.22,-1.659923171,0.491116516,0.058130566,0,0.22273161,-0.059025157,0.019653538,1,1,2,2-Jan,2.98407,2.71529,0.0943126,0.0933494,0.0545441,0.0523547,28804.4,28949.5,29553.3,29526,37033.1,37213,41624.9,42074.1,1.98102,1.89023,0.0405014,0,19.3143,999.9,36.4,29.8,17.0042,63.1186,32.8205,1,-0.120783,5.04902,20.273,5.22298,12.0131,4.99045,3.2891,9999,9999,9999,999.9,1.86737,1.86638,1.86596,1.86584,1.86768,1.87014,1.86875,1.87024,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-2.106,-0.1895,-1.335109703,-0.00190565,2.12E-07,-8.58E-11,-0.15728077,-0.014128578,0.001356119,-2.43E-05,3,2340,1,26,885.1,885,1.04126,2.23999,1.39648,2.34131,1.49536,2.44141,34.8525,24.0437,18,527.667,426.966,13.6228,25.6979,29.9998,25.7529,25.7121,20.9188,40.5102,33.8055,13.6471,426.8,9.22834,101.058,101.049,NA,5
218,1679509468,4209,20230322 13:24:27,13:24:27,5,poa_pra30_t3_ch5,stan,1679509460,0.00049869,0.498689863,3.241446243,418.4855848,234.0542159,21.12490809,37.77103302,0.029639743,3.867147539,0.029514113,0.018457564,321.5159713,20.58337437,19.99151724,2.345380705,37.90732199,0.847320987,2.235243595,1.498059718,-21.99222295,-161.439791,-8.359381102,129.7245763,4.006075955,0.49904208,3.241446243,424.1835286,422.5732606,0.038370909,64.65,0.498689863,9.180556981,9.395374727,7.62E-05,98.04916333,0,0,1,0,48948,2000.003448,1681.202597,0.840599849,0.160757709,2.18,0.5,0: Broadleaf,2,TRUE,1679509460,418.4855862,420.3231724,9.387924828,9.172398966,420.5912069,9.577468966,500.0321034,90.15661724,0.0998561,19.21717241,19.99151724,999.9,0,0,10002.17828,0,13.4336,-1.83755069,422.4516207,424.2142069,0.215526621,420.3231724,9.172398966,0.846383552,0.826952483,4.509971724,4.178537931,2000.003448,0.980004103,0.019995597,0,2.297186207,0,5295.673103,16749.52414,37.29717241,38.35762069,37.6872069,37.1592069,35.91989655,1960.013448,39.99,0,1679509475,0,0,--:--:--,1679456356,1679456363,0,-0.19,0.035,-1.68,-0.046,420,23,0.43,0.22,-1.80089825,-2.226488218,0.446523077,0,0.220906575,-0.132527899,0.020523175,0,0,2,0/2,2.98409,2.71557,0.0943513,0.0938773,0.0545557,0.0523419,28803.3,28933,29553.5,29526.3,37032.4,37213.9,41624.7,42074.5,1.98127,1.89015,0.0396743,0,19.3172,999.9,36.3,29.8,16.9588,63.0986,32.6562,1,-0.121928,4.93036,20.2764,5.22014,12.0131,4.9895,3.2885,9999,9999,9999,999.9,1.86737,1.86636,1.8659,1.86583,1.86765,1.87012,1.86875,1.87021,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-2.106,-0.1895,-1.335109703,-0.00190565,2.12E-07,-8.58E-11,-0.15728077,-0.014128578,0.001356119,-2.43E-05,3,2340,1,26,885.2,885.1,1.06689,2.23389,1.39648,2.34375,1.49536,2.49512,34.8525,24.0525,18,527.813,426.91,13.6274,25.6958,29.9993,25.7507,25.7105,21.417,40.5102,33.4303,13.6587,440.359,9.22653,101.058,101.05,NA,5
219,1679509473,4214,20230322 13:24:32,13:24:32,5,poa_pra30_t3_ch5,stan,1679509465,0.000509603,0.509602645,3.553525432,419.0403556,222.1989725,20.05478303,37.82089232,0.030325166,3.865832059,0.030193628,0.018882788,321.516732,20.57839676,19.98293214,2.344134024,37.9339659,0.84774596,2.23479391,1.496388064,-22.47347665,-160.2687005,-8.301062769,130.4734921,9.693807623,0.487361765,3.553525432,432.1297639,426.2226788,0.905751515,64.65,0.509602645,9.181840993,9.400432121,0.000205158,98.04916333,0,0,1,0,48843,2000.008214,1681.2066,0.840599848,0.160757706,2.18,0.5,0: Broadleaf,2,TRUE,1679509465,419.0403571,423.3556071,9.392686071,9.182206429,421.1469643,9.582204643,500.0338214,90.156075,0.099891557,19.21394286,19.98293214,999.9,0,0,9997.545357,0,13.4336,-4.315205,423.0136786,427.2789286,0.210479786,423.3556071,9.182206429,0.84680775,0.827831679,4.51713,4.193708214,2000.008214,0.980003679,0.019996021,0,2.364253571,0,5293.548929,16749.55714,37.26321429,38.33675,37.65378571,37.13828571,35.89935714,1960.018214,39.99,0,1679509480,0,0,--:--:--,1679456356,1679456363,0,-0.19,0.035,-1.68,-0.046,420,23,0.43,0.22,-3.266743902,-22.7689177,2.987227637,0,0.218336268,-0.072552627,0.019175329,1,1,2,2-Jan,2.98438,2.71553,0.0950606,0.0961199,0.0545691,0.0522203,28781.2,28861.5,29554,29526.4,37032.7,37218.9,41625.6,42074.7,1.98125,1.89023,0.0403598,0,19.3197,999.9,36.3,29.8,16.9593,63.0486,32.7083,1,-0.122876,4.84506,20.2791,5.22014,12.0128,4.9896,3.28848,9999,9999,9999,999.9,1.86737,1.86639,1.86591,1.86584,1.86765,1.87012,1.86876,1.87022,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-2.113,-0.1895,-1.335109703,-0.00190565,2.12E-07,-8.58E-11,-0.15728077,-0.014128578,0.001356119,-2.43E-05,3,2340,1,26,885.3,885.2,1.09619,2.23145,1.39648,2.34253,1.49536,2.48779,34.8525,24.0525,18,527.78,426.942,13.6448,25.6931,29.9992,25.7491,25.7089,22.0738,40.5102,33.4303,13.6756,460.413,9.22573,101.06,101.05,NA,5
220,1679509478,4219,20230322 13:24:37,13:24:37,5,poa_pra30_t3_ch5,stan,1679509470,0.000561614,0.561614379,3.64305078,422.0939243,238.2268739,21.50097787,38.09575291,0.033452251,3.865472006,0.033292248,0.020821967,321.5185377,20.56489639,19.97924074,2.343598158,37.95279971,0.847999625,2.23435328,1.495598532,-24.76719413,-160.1440903,-8.295089641,128.3121636,21.96724868,0.529321812,3.64305078,447.5366904,435.9195152,2.088326061,64.65,0.561614379,9.144809684,9.389278303,-0.000264537,98.04916333,1,0,1,0,48854,2000.019259,1681.2159,0.840599855,0.160757721,2.18,0.5,0: Broadleaf,2,TRUE,1679509470,422.0939259,431.7682593,9.39567963,9.167082593,424.205963,9.585182222,500.0413333,90.15426667,0.099941504,19.21077778,19.97924074,999.9,0,0,9996.461481,0,13.4336,-9.674313704,426.0974074,435.7627407,0.228596556,431.7682593,9.167082593,0.847060556,0.826451556,4.521397037,4.169914444,2000.019259,0.980003111,0.019996589,0,2.387948148,0,5291.211852,16749.64444,37.22433333,38.31433333,37.61788889,37.10633333,35.87262963,1960.028519,39.99074074,0,1679509485,0,0,--:--:--,1679456356,1679456363,0,-0.19,0.035,-1.68,-0.046,420,23,0.43,0.22,-6.854632927,-57.77845631,6.178000935,0,0.218887537,0.178246704,0.019100445,0,0,2,0/2,2.98427,2.71556,0.0967613,0.0987634,0.0545235,0.052165,28727.2,28777,29554,29526.3,37034.5,37221.1,41625.6,42074.7,1.98113,1.89035,0.0392795,0,19.3222,999.9,36.2,29.8,16.9121,63.2386,32.8926,1,-0.123486,4.8065,20.2802,5.22014,12.0122,4.9897,3.28845,9999,9999,9999,999.9,1.86737,1.86638,1.86593,1.86584,1.86766,1.87014,1.86876,1.87024,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-2.131,-0.1895,-1.335109703,-0.00190565,2.12E-07,-8.58E-11,-0.15728077,-0.014128578,0.001356119,-2.43E-05,3,2340,1,26,885.4,885.2,1.13037,2.23633,1.39648,2.34131,1.49536,2.42554,34.8296,24.0525,18,527.678,427.003,13.6688,25.6906,29.9995,25.747,25.7073,22.6917,40.223,33.0596,13.688,473.778,9.22693,101.06,101.05,NA,5
221,1679509482,4223.5,20230322 13:24:42,13:24:42,5,poa_pra30_t3_ch5,stan,1679509475,0.000545885,0.545884869,3.870353232,428.1125168,228.0278881,20.58026388,38.63855705,0.032511384,3.864408448,0.032360192,0.020238645,321.5154879,20.56738889,19.97725926,2.343310558,37.94361457,0.847740797,2.234212018,1.495569761,-24.07352272,-159.8986343,-8.28452777,129.2588031,35.20315647,0.548413713,3.870353232,462.3267322,447.7548,2.683746667,64.65,0.545884869,9.145351528,9.382070364,-0.000133613,98.04916333,1,0,1,0,48976,2000,1681.199735,0.840599867,0.160757744,2.18,0.5,0: Broadleaf,2,TRUE,1679509475,428.1125185,443.5617778,9.392908889,9.156072222,430.2351481,9.582425926,500.0544444,90.15324444,0.100031363,19.20976296,19.97725926,999.9,0,0,9992.781111,0,13.4336,-15.4492337,432.1719259,447.6604074,0.23683637,443.5617778,9.156072222,0.846801222,0.82544963,4.517019259,4.152632593,2000,0.980002444,0.019997256,0,2.374955556,0,5288.702593,16749.47778,37.19877778,38.29362963,37.59233333,37.08766667,35.85166667,1960.006667,39.99111111,0,1679509489,0,0,--:--:--,1679456356,1679456363,0,-0.19,0.035,-1.68,-0.046,420,23,0.43,0.22,-10.62727659,-75.35973178,7.568737986,0,0.227457634,0.158279707,0.017447684,0,0,2,0/2,2.98413,2.7158,0.0987518,0.101181,0.0544958,0.052134,28664.7,28700.2,29554.8,29526.7,37036.8,37222.6,41626.9,42074.9,1.9809,1.89025,0.0389516,0,19.3236,999.9,36.1,29.8,16.863,63.1886,32.9968,1,-0.123704,4.7959,20.2804,5.22088,12.0117,4.9897,3.28853,9999,9999,9999,999.9,1.86737,1.86635,1.8659,1.86584,1.86766,1.87012,1.86874,1.87025,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-2.153,-0.1896,-1.335109703,-0.00190565,2.12E-07,-8.58E-11,-0.15728077,-0.014128578,0.001356119,-2.43E-05,3,2340,1,26,885.4,885.3,1.15967,2.23389,1.39648,2.34253,1.49536,2.44751,34.8296,24.0525,18,527.511,426.928,13.6862,25.6885,29.9997,25.745,25.7052,23.2495,39.944,33.0596,13.7058,487.152,9.22693,101.063,101.051,NA,5
222,1679509488,4229,20230322 13:24:47,13:24:47,5,poa_pra30_t3_ch5,stan,1679509480,0.000587758,0.587758094,4.030040548,439.7128196,245.5234165,22.15949333,39.68588182,0.035014422,3.865526738,0.034839172,0.021790155,321.5142103,20.55522623,19.97349643,2.342764492,37.91972421,0.847029733,2.233744445,1.495734758,-25.92013195,-159.8608301,-8.279870616,127.4533776,47.55545428,0.576369201,4.030040548,480.9963422,464.3960848,3.092020606,64.65,0.587758094,9.11462619,9.369630788,-0.000160891,98.04916333,0,0,1,0,49015,1999.990714,1681.192041,0.840599923,0.160757852,2.18,0.5,0: Broadleaf,2,TRUE,1679509480,439.7128214,460.5552857,9.384945357,9.136033214,441.8560357,9.574504286,500.0530714,90.15408571,0.100007525,19.20640357,19.97349643,999.9,0,0,9996.676786,0,13.4336,-20.84238214,443.8785714,464.8015714,0.248912571,460.5552857,9.136033214,0.84609125,0.823650714,4.505031071,4.121561429,1999.990714,0.980001964,0.019997736,0,2.325903571,0,5285.346786,16749.38929,37.15821429,38.27214286,37.55771429,37.05321429,35.82557143,1959.993929,39.99464286,0,1679509495,0,0,--:--:--,1679456356,1679456363,0,-0.19,0.035,-1.68,-0.046,420,23,0.43,0.22,-17.03373659,-64.93995679,6.630716818,0,0.240803146,0.124476272,0.015058096,0,0,2,0/2,2.98415,2.71581,0.10148,0.104109,0.0544414,0.0521111,28578,28607,29554.8,29527,37039,37224.1,41626.9,42075.5,1.98118,1.8905,0.0383556,0,19.3259,999.9,36,29.8,16.8183,63.2286,32.8886,1,-0.124207,4.75971,20.2814,5.22103,12.0117,4.99015,3.28865,9999,9999,9999,999.9,1.86737,1.86635,1.86592,1.86584,1.86766,1.87013,1.86874,1.87026,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-2.182,-0.1896,-1.335109703,-0.00190565,2.12E-07,-8.58E-11,-0.15728077,-0.014128578,0.001356119,-2.43E-05,3,2340,1,26,885.5,885.4,1.19507,2.23267,1.39648,2.34253,1.49536,2.44995,34.8296,24.0525,18,527.673,427.059,13.7077,25.6863,29.9997,25.7429,25.7031,23.9776,39.6711,33.0596,13.7282,507.223,9.22693,101.063,101.052,NA,5
223,1679509492,4233.5,20230322 13:24:52,13:24:52,5,poa_pra30_t3_ch5,stan,1679509484,0.000536518,0.536518096,4.213194816,451.9442481,230.8787163,20.83792213,40.79015685,0.031944492,3.866456894,0.03179859,0.019887172,321.5173967,20.56151853,19.97026786,2.342296046,37.89951265,0.846381803,2.233226087,1.495914243,-23.66044801,-160.002777,-8.284933649,129.5692381,53.48877461,0.55418567,4.213194816,496.2999884,478.908697,3.240185455,64.65,0.536518096,9.141281138,9.373359818,-5.21E-05,98.04916333,1,0,1,0,48949,2000.009643,1681.208026,0.84059996,0.160757923,2.18,0.5,0: Broadleaf,2,TRUE,1679509484,451.94425,475.3715714,9.377688571,9.13836,454.1091071,9.567284286,500.0637143,90.15481071,0.100031596,19.20267857,19.97026786,999.9,0,0,9999.914643,0,13.4336,-23.42724643,456.2224286,479.75575,0.239328357,475.3715714,9.13836,0.845443821,0.823867143,4.494096071,4.125293929,2000.009643,0.98000175,0.01999795,0,2.360767857,0,5282.557143,16749.54286,37.1405,38.23867857,37.531,37.031,35.79207143,1960.01,39.9975,0,1679509499,0,0,--:--:--,1679456356,1679456363,0,-0.19,0.035,-1.68,-0.046,420,23,0.43,0.22,-20.74963415,-41.91188571,4.350940699,0,0.242991268,-0.027470007,0.012874524,1,1,2,2-Jan,2.98416,2.71565,0.103804,0.106505,0.0544689,0.0523334,28504.1,28530.9,29554.9,29527.4,37038.3,37215.8,41627.3,42076,1.9807,1.89058,0.0394657,0,19.327,999.9,35.9,29.8,16.7707,63.2386,32.9407,1,-0.124482,4.73856,20.2819,5.22073,12.0117,4.99025,3.28865,9999,9999,9999,999.9,1.86737,1.86638,1.86591,1.86584,1.86767,1.87014,1.86876,1.87027,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-2.207,-0.1896,-1.335109703,-0.00190565,2.12E-07,-8.58E-11,-0.15728077,-0.014128578,0.001356119,-2.43E-05,3,2340,1,26,885.6,885.5,1.22192,2.23022,1.39771,2.34253,1.49536,2.42188,34.8525,24.0612,18,527.346,427.1,13.729,25.6842,29.9998,25.7413,25.7027,24.5219,39.6711,32.6873,13.7516,520.585,9.22693,101.064,101.053,NA,5
224,1679509497,4238.5,20230322 13:24:57,13:24:57,5,poa_pra30_t3_ch5,stan,1679509490,0.000566236,0.566236131,4.390122946,468.1368499,249.2647731,22.49732186,42.25155949,0.03371667,3.86770476,0.033554228,0.020985922,321.5166502,20.55185964,19.97145926,2.342468902,37.90370222,0.84630325,2.232772,1.496165652,-24.97101337,-160.983387,-8.3329318,127.229318,57.29948716,0.536243997,4.390122946,513.3728679,495.4835333,3.327773333,64.65,0.566236131,9.170065504,9.387130424,0.003776538,98.04916333,1,0,1,0,49012,2000.004074,1681.203422,0.840599999,0.160757998,2.18,0.5,0: Broadleaf,2,TRUE,1679509490,468.1368519,493.2257037,9.376831111,9.14525037,470.3303704,9.566431481,500.0632963,90.15472593,0.099992315,19.19941481,19.97145926,999.9,0,0,10004.3763,0,13.4336,-25.08881852,472.567963,497.7782593,0.23158063,493.2257037,9.14525037,0.84536563,0.824487481,4.492775556,4.135999259,2000.004074,0.980001667,0.019998033,0,2.358996296,0,5279.308889,16749.5037,37.104,38.21266667,37.50218519,37.00918519,35.77066667,1960.004074,40,0,1679509504,0,0,--:--:--,1679456356,1679456363,0,-0.19,0.035,-1.68,-0.046,420,23,0.43,0.22,-23.9214175,-19.67803114,2.005348532,0,0.23418995,-0.134171392,0.019865781,0,0,2,0/2,2.98427,2.7156,0.106419,0.109042,0.0545181,0.0522112,28421.2,28449.9,29555,29527.3,37036.3,37220.7,41627.2,42076,1.98105,1.89085,0.0392571,0,19.3284,999.9,35.9,29.8,16.7722,63.1286,32.5321,1,-0.124695,4.72488,20.2823,5.21954,12.0132,4.98985,3.28848,9999,9999,9999,999.9,1.86737,1.8664,1.86592,1.86584,1.86767,1.87014,1.86876,1.87025,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-2.237,-0.1895,-1.335109703,-0.00190565,2.12E-07,-8.58E-11,-0.15728077,-0.014128578,0.001356119,-2.43E-05,3,2340,1,26,885.7,885.6,1.2561,2.22534,1.39648,2.34375,1.49536,2.53052,34.8296,24.0612,18,527.566,427.249,13.7532,25.682,29.9998,25.7402,25.701,25.1969,39.6711,32.6873,13.7666,540.634,9.22693,101.064,101.053,NA,5
225,1679509502,4243.5,20230322 13:25:02,13:25:02,5,poa_pra30_t3_ch5,stan,1679509494,0.000542929,0.54292875,4.776402816,483.3285693,236.2224604,21.32022317,43.62274843,0.032319658,3.867966697,0.032170376,0.02011984,321.515658,20.55491665,19.97423214,2.34287125,37.91990408,0.846583774,2.232557793,1.496287477,-23.94315789,-161.8936157,-8.37953332,127.2993511,58.81978159,0.520626239,4.776402816,530.217406,512.1303939,3.333504242,64.65,0.54292875,9.151458978,9.386391333,-6.40E-05,98.04916333,1,0,1,0,48969,1999.997857,1681.1982,0.840600001,0.160758001,2.18,0.5,0: Broadleaf,2,TRUE,1679509494,483.3285714,509.0806071,9.379925357,9.155088571,485.5488571,9.56951,500.0602143,90.15488571,0.099966154,19.197875,19.97423214,999.9,0,0,10005.29321,0,13.4336,-25.75201786,487.9051071,513.7843929,0.224836821,509.0806071,9.155088571,0.845646,0.825375821,4.4975125,4.151363571,1999.997857,0.980001321,0.019998379,0,2.333707143,0,5276.651071,16749.45714,37.0845,38.19153571,37.473,36.98875,35.74546429,1959.997857,40,0,1679509509,0,0,--:--:--,1679456356,1679456363,0,-0.19,0.035,-1.68,-0.046,420,23,0.43,0.22,-25.2239275,-9.423461538,0.97605985,0,0.232232475,-0.084189985,0.01925587,1,1,2,2-Jan,2.98427,2.71573,0.108998,0.11159,0.0545176,0.0522206,28339.3,28368.4,29555.2,29527.2,37036.6,37220,41627.5,42075.6,1.9809,1.8908,0.0387207,0,19.3291,999.9,35.8,29.8,16.7244,63.1086,32.484,1,-0.124962,4.73053,20.2819,5.22028,12.0111,4.99025,3.2885,9999,9999,9999,999.9,1.86737,1.86638,1.86591,1.86584,1.86768,1.87015,1.86877,1.87027,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-2.266,-0.1896,-1.335109703,-0.00190565,2.12E-07,-8.58E-11,-0.15728077,-0.014128578,0.001356119,-2.43E-05,3,2340,1,26,885.8,885.7,1.2854,2.22656,1.39648,2.34131,1.49536,2.51709,34.8525,24.0525,18,527.451,427.204,13.7708,25.6804,29.9999,25.7385,25.699,25.7839,39.3952,32.3131,13.7823,553.993,9.22693,101.064,101.052,NA,5
226,1679509507,4248.5,20230322 13:25:07,13:25:07,5,poa_pra30_t3_ch5,stan,1679509500,0.000540488,0.540488455,4.71414555,500.7567016,255.2251049,23.03544829,45.19600497,0.032177723,3.867596641,0.032029732,0.020031822,321.5161773,20.55601354,19.97663333,2.343219715,37.94255118,0.847114748,2.232624642,1.496104967,-23.83554086,-162.2785983,-8.400387679,127.0016505,59.69930622,0.532759016,4.71414555,547.1429228,528.948703,3.361561212,64.65,0.540488455,9.153184359,9.386747939,-2.08E-05,98.04916333,1,0,1,0,48953,2000.001111,1681.200933,0.8406,0.160757999,2.18,0.5,0: Broadleaf,2,TRUE,1679509500,500.7567037,526.8987407,9.38574963,9.155674815,503.0077037,9.575304815,500.0607778,90.15544815,0.099968944,19.19835556,19.97663333,999.9,0,0,10003.91037,0,13.4336,-26.14208889,505.5012593,531.7674444,0.230075185,526.8987407,9.155674815,0.84617637,0.825433852,4.506474074,4.152373333,2000.001111,0.980001111,0.019998589,0,2.282692593,0,5273.821111,16749.48889,37.04592593,38.16403704,37.43033333,36.96733333,35.722,1960.001111,40,0,1679509514,0,0,--:--:--,1679456356,1679456363,0,-0.19,0.035,-1.68,-0.046,420,23,0.43,0.22,-25.8621425,-4.560865666,0.477498799,0,0.2270563,0.057021321,0.014112034,1,1,2,2-Jan,2.98427,2.71569,0.111561,0.114105,0.054515,0.0521661,28257.8,28288.3,29555.1,29527.4,37036.6,37222.6,41627.3,42076.1,1.98102,1.89077,0.0392273,0,19.33,999.9,35.7,29.8,16.6778,63.0286,32.6122,1,-0.124967,4.71351,20.2824,5.21999,12.0107,4.99035,3.28845,9999,9999,9999,999.9,1.86737,1.86634,1.86587,1.86584,1.86767,1.87014,1.86876,1.87025,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-2.295,-0.1896,-1.335109703,-0.00190565,2.12E-07,-8.58E-11,-0.15728077,-0.014128578,0.001356119,-2.43E-05,3,2340,1,26,885.9,885.7,1.31836,2.22778,1.39648,2.34131,1.49536,2.54028,34.8296,24.0612,18,527.514,427.181,13.7851,25.6788,29.9999,25.7364,25.698,26.4466,39.1227,32.3131,13.8009,574.108,9.22693,101.064,101.054,NA,5
227,1679509512,4253.5,20230322 13:25:12,13:25:12,5,poa_pra30_t3_ch5,stan,1679509504,0.000560602,0.560602472,4.846570086,516.4094621,272.476685,24.59261939,46.60898363,0.033376347,3.867957574,0.033217169,0.020774969,321.517026,20.55290262,19.97836429,2.343470942,37.94194197,0.847156652,2.232770932,1.49631429,-24.72256902,-162.4354101,-8.40784041,125.9512065,60.12524394,0.542923923,4.846570086,564.2428645,545.8724242,3.38618303,64.65,0.560602472,9.142652552,9.385854909,-0.000151923,98.04916333,1,0,1,0,49009,2000.006429,1681.2054,0.840599998,0.160757996,2.18,0.5,0: Broadleaf,2,TRUE,1679509504,516.4094643,542.7429286,9.386167143,9.151704286,518.6880714,9.57572,500.06425,90.15588929,0.099977525,19.19940714,19.97836429,999.9,0,0,10005.14929,0,13.4336,-26.33342143,521.3025714,547.7559286,0.234463321,542.7429286,9.151704286,0.846218179,0.82508,4.507180714,4.146264643,2000.006429,0.980000786,0.019998914,0,2.303542857,0,5271.362143,16749.525,37.02657143,38.14492857,37.39714286,36.94825,35.69167857,1960.006429,40,0,1679509519,0,0,--:--:--,1679456356,1679456363,0,-0.19,0.035,-1.68,-0.046,420,23,0.43,0.22,-26.2065125,-2.578350844,0.256577638,0,0.229885775,0.087256694,0.013191539,1,1,2,2-Jan,2.98413,2.71565,0.114098,0.116558,0.0545208,0.052356,28176.9,28210.3,29554.9,29527.6,37036.5,37215.6,41627.3,42076.6,1.98092,1.89083,0.0402443,0,19.33,999.9,35.6,29.8,16.6328,63.0386,32.9167,1,-0.125025,4.70411,20.2827,5.22028,12.0105,4.99045,3.28848,9999,9999,9999,999.9,1.86737,1.86637,1.86587,1.86583,1.86766,1.87014,1.86875,1.87023,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-2.324,-0.1896,-1.335109703,-0.00190565,2.12E-07,-8.58E-11,-0.15728077,-0.014128578,0.001356119,-2.43E-05,3,2340,1,26,885.9,885.8,1.34888,2.23145,1.39648,2.34253,1.49536,2.45972,34.8296,24.0525,18,527.439,427.201,13.8033,25.6771,29.9999,25.7354,25.6967,27.0255,39.1227,31.9305,13.8136,587.469,9.22692,101.064,101.055,NA,5
