obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd.dt,αVc,Edyn,Hr,Hs,dHs.dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME.1,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time.1,hhmmss.1,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2.MN,ΔCO2.SLP,ΔCO2.SD,ΔCO2.OK,ΔH2O.MN,ΔH2O.SLP,ΔH2O.SD,ΔH2O.OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_.,Flow_.,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_.,Desiccant_.,Humidifier_.,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA.,chamber
25,1679508021,212,20230322 13:00:21,13:00:21,5,pas_smi30_t3_ch5,gibson,1679508013,0.00221587,2.215870313,9.946075326,416.9824811,286.6387519,25.82467063,37.56796721,0.133637647,4.226659102,0.131333906,0.082287365,321.5162418,20.55613136,19.95071935,2.339461436,36.92628909,0.846252953,2.291735709,1.493208483,-97.71988083,-75.71821343,-3.593842654,144.4843049,9.957390339,2.160289096,9.946075326,423.7388809,420.9808545,0.001970034,67.26787738,2.215870313,8.78591167,9.387117636,-2.19E-06,129.4755916,1,0,1,0,48680,1999.997419,1681.198171,0.84060017,0.160758328,1.37,0.5,0: Broadleaf,2,TRUE,1679508013,416.9824839,419.9563226,9.392913226,8.80681129,416.1264839,9.50398129,500.2196129,89.99483871,0.099994797,19.61842903,19.95071935,999.9,0,0,9996.149355,0,10.57533226,-2.973779355,420.9363871,423.6876452,0.586102645,419.9563226,8.80681129,0.845313742,0.792567613,4.491902581,3.574852581,1999.997419,0.979992548,0.020007361,0,2.578683871,0,3024.771935,16705.33871,40.87093548,43.125,42.062,41.125,40.062,1959.986129,40.01129032,0,1679508043,0,0,--:--:--,1679455910,1679455916,0,-0.539,0.074,0.717,0.409,420,24,0.54,0.17,-2.98226561,0.163326272,0.060876209,0,0.582702171,0.128662955,0.0154064,0,0,2,0/2,2.88386,2.71013,0.0907166,0.0912744,0.0519233,0.0490008,25713.5,22404.8,25294.4,24000.9,40923.5,37755.8,45691.5,42775,1.81772,1.88055,0.0275448,0,19.517,999.9,27.439,28.178,11.6919,54.7421,46.0737,1,-0.20111,3.27503,20.2168,5.23481,11.9861,4.9574,3.304,9999,9999,9999,999.9,1.86813,1.86379,1.87149,1.86218,1.86157,1.86812,1.85822,1.86473,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.856,-0.1112,0.361943753,0.001761802,-1.65E-06,6.46E-10,-0.069072524,-0.026005644,0.002501635,-2.42E-05,2,2088,1,25,868.5,868.4,1.04004,2.36938,1.44775,2.30591,1.44409,2.47314,32.5318,14.421,18,426.696,450.02,15.5621,24.7156,30,24.7255,24.6976,20.9643,27.119,12.6718,15.5853,426.714,8.73,96.7314,100.6,NA,5
26,1679508026,217,20230322 13:00:26,13:00:26,5,pas_smi30_t3_ch5,gibson,1679508018,0.002233355,2.233354514,9.496724607,416.9879284,292.7818688,26.37789685,37.56812062,0.134548814,4.228595689,0.132214897,0.082840631,321.5170441,20.55770206,19.9591,2.340676295,36.89168693,0.845733516,2.292477211,1.494942779,-98.49093407,-76.47597582,-3.628398892,142.9217353,10.55063387,2.209526537,9.496724607,423.652391,420.9955939,0.006582843,67.26787738,2.233354514,8.761577279,9.367638788,-1.15E-05,129.4755916,1,0,1,0,48882,2000.002414,1681.202369,0.84060017,0.160758328,1.37,0.5,0: Broadleaf,2,TRUE,1679508018,416.987931,420.129931,9.387232069,8.787757241,416.131931,9.498383793,500.2104483,89.99406897,0.099955497,19.62363793,19.9591,999.9,0,0,10002.35138,0,10.57999655,-3.14186069,420.9394483,423.8545862,0.599475483,420.129931,8.787757241,0.844795241,0.790846069,4.483132414,3.544003448,2000.002414,0.979992517,0.020007386,0,2.607937931,0,3023.648621,16705.38276,40.875,43.125,42.062,41.125,40.062,1959.991034,40.01137931,0,1679508048,0,0,--:--:--,1679455910,1679455916,0,-0.539,0.074,0.717,0.409,420,24,0.54,0.17,-3.012975854,-0.531677143,0.165127149,0,0.591317805,0.175349895,0.018944348,0,0,2,0/2,2.88415,2.71025,0.0907384,0.0917399,0.051845,0.048972,25712.6,22393.6,25294.1,24001.3,40926.3,37757.3,45690.9,42775.4,1.8178,1.88035,0.0260547,0,19.5155,999.9,27.414,28.178,11.6811,53.8821,45.1082,1,-0.201004,3.31651,20.2158,5.23451,11.9869,4.95715,3.304,9999,9999,9999,999.9,1.86813,1.86384,1.87149,1.86218,1.86158,1.86813,1.85822,1.86477,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.856,-0.1114,0.361943753,0.001761802,-1.65E-06,6.46E-10,-0.069072524,-0.026005644,0.002501635,-2.42E-05,2,2088,1,25,868.6,868.5,1.06812,2.3938,1.44775,2.30591,1.44409,2.24365,32.5318,14.4122,18,426.738,449.899,15.5899,24.7156,30.0001,24.7255,24.6976,21.4673,27.119,12.6718,15.6138,440.138,8.73582,96.7301,100.601,NA,5
27,1679508031,222,20230322 13:00:31,13:00:31,5,pas_smi30_t3_ch5,gibson,1679508023,0.002216208,2.21620786,10.31368855,417.4690328,282.3678163,25.43962154,37.61141881,0.133297149,4.225760517,0.131004545,0.082080538,321.5170244,20.56896022,19.96781786,2.341940622,36.83268736,0.84477404,2.293544403,1.497166582,-97.73476664,-76.70347042,-3.641936466,143.4368509,19.31390748,2.242303799,10.31368855,430.9059625,424.2302121,0.76954357,67.26787738,2.21620786,8.758902395,9.360270242,-6.94E-06,129.4755916,1,0,1,0,48748,2000.002143,1681.202154,0.840600176,0.16075834,1.37,0.5,0: Broadleaf,2,TRUE,1679508023,417.4690357,423.0151786,9.376593929,8.768222143,416.61275,9.487902143,500.2125,89.99391786,0.099995357,19.63113214,19.96781786,999.9,0,0,9993.413929,0,10.58262857,-5.54604,421.4205357,426.7569286,0.608372429,423.0151786,8.768222143,0.843836393,0.789086643,4.466905357,3.512465714,2000.002143,0.979992429,0.020007457,0,2.634760714,0,3022.496786,16705.38929,40.875,43.125,42.062,41.125,40.062,1959.990357,40.01178571,0,1679508053,0,0,--:--:--,1679455910,1679455916,0,-0.539,0.074,0.717,0.409,420,24,0.54,0.17,-4.79962439,-25.10958418,3.272596258,0,0.600378732,0.10375154,0.015453902,0,0,2,0/2,2.88407,2.71007,0.0913633,0.0939131,0.0518198,0.0489684,25695.2,22339.2,25294.4,24000.4,40927.8,37756.5,45691.3,42774.3,1.81782,1.88035,0.0296272,0,19.5155,999.9,27.439,28.157,11.6765,53.8621,45.8413,1,-0.201075,3.29205,20.2162,5.23601,11.9866,4.9574,3.304,9999,9999,9999,999.9,1.86813,1.86381,1.87149,1.86218,1.86158,1.86813,1.85822,1.86477,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.859,-0.1115,0.361943753,0.001761802,-1.65E-06,6.46E-10,-0.069072524,-0.026005644,0.002501635,-2.42E-05,2,2088,1,25,868.7,868.6,1.09741,2.39502,1.44775,2.30591,1.44409,2.28271,32.5318,14.4122,18,426.767,449.899,15.6143,24.7156,30,24.7275,24.6976,22.1339,27.119,12.6718,15.6312,460.291,8.73582,96.731,100.598,NA,5
28,1679508036,227,20230322 13:00:36,13:00:36,5,pas_smi30_t3_ch5,gibson,1679508029,0.002207176,2.207175828,10.26686166,420.2346638,284.8249346,25.66121789,37.86091722,0.132451664,4.22362015,0.130186659,0.081566937,321.519975,20.57793903,19.98314815,2.344165384,36.77151183,0.843729553,2.294519617,1.500435831,-97.33645402,-78.59660827,-3.734139423,141.8527733,39.21998121,2.234308261,10.26686166,446.1450214,433.4615697,1.98056737,67.26787738,2.207175828,8.756708444,9.355585152,-3.13E-06,129.4755916,1,0,1,0,48695,2000.020741,1681.217767,0.840600166,0.16075832,1.37,0.5,0: Broadleaf,2,TRUE,1679508029,420.2346667,431.2334074,9.364918519,8.758715926,419.3764074,9.476397407,500.2182963,89.99466667,0.100036333,19.63797778,19.98314815,999.9,0,0,9986.572593,0,10.58590741,-10.99857593,424.2072963,435.0435926,0.606202481,431.2334074,8.758715926,0.842792593,0.788237704,4.449236667,3.497225556,2000.020741,0.979992926,0.020007059,0,2.687018519,0,3020.902222,16705.55556,40.875,43.125,42.062,41.125,40.062,1960.009259,40.01148148,0,1679508058,0,0,--:--:--,1679455910,1679455916,0,-0.539,0.074,0.717,0.409,420,24,0.54,0.17,-7.716988049,-54.96670934,6.00962745,0,0.605422024,0.006363408,0.009819548,1,1,2,2-Jan,2.88376,2.71014,0.0929375,0.0965479,0.0517998,0.048959,25650.5,22274.1,25294.2,24000.2,40928.4,37756.6,45691,42773.9,1.81778,1.88055,0.0302717,0,19.5155,999.9,27.439,28.178,11.6903,54.7421,46.1859,1,-0.200846,3.31225,20.2157,5.23511,11.9863,4.95705,3.3039,9999,9999,9999,999.9,1.86813,1.86381,1.87149,1.86218,1.86157,1.86813,1.85822,1.86474,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.865,-0.1116,0.361943753,0.001761802,-1.65E-06,6.46E-10,-0.069072524,-0.026005644,0.002501635,-2.42E-05,2,2088,1,25,868.8,868.7,1.13281,2.38159,1.44775,2.30713,1.44409,2.39502,32.5318,14.421,18,426.739,450.02,15.6342,24.7156,30.0002,24.7276,24.6976,22.7478,27.119,12.6718,15.4867,473.816,8.76928,96.7303,100.597,NA,5
29,1679508041,232,20230322 13:00:41,13:00:41,5,pas_smi30_t3_ch5,gibson,1679508033,0.002201163,2.201163339,10.74735988,426.5377113,284.5487746,25.63658154,38.42915448,0.13185254,4.223336797,0.129607644,0.081203289,321.5161124,20.58490024,19.99691071,2.346164212,36.73204933,0.843128098,2.295347288,1.503036114,-97.07130325,-80.40251335,-3.820577665,140.2217181,62.53920238,2.216975986,10.74735988,462.9926491,446.592,2.701636865,67.26787738,2.201163339,8.754897395,9.352107818,-5.38E-07,129.4755916,1,0,1,0,48946,1999.996429,1681.197354,0.840600178,0.160758343,1.37,0.5,0: Broadleaf,2,TRUE,1679508033,426.5377143,443.9246071,9.358153571,8.756661786,425.6750357,9.469732857,500.2286071,89.99555,0.100011221,19.64378571,19.99691071,999.9,0,0,9985.58,0,10.58236786,-17.38674643,430.5670714,447.8461071,0.601492393,443.9246071,8.756661786,0.84219225,0.788060679,4.439061786,3.494041786,1999.996429,0.979992571,0.020007343,0,2.689964286,0,3019.022857,16705.35,40.875,43.125,42.062,41.125,40.062,1959.984643,40.01178571,0,1679508063,0,0,--:--:--,1679455910,1679455916,0,-0.539,0.074,0.717,0.409,420,24,0.54,0.17,-13.71277512,-81.62466,8.148105418,0,0.605133341,-0.060834523,0.006642165,1,1,2,2-Jan,2.88389,2.71035,0.0950874,0.0991823,0.0517824,0.0489504,25589.8,22209.7,25294.3,24000.7,40929.1,37757.7,45690.8,42774.7,1.81752,1.88063,0.0292286,0,19.517,999.9,27.414,28.178,11.6804,54.3621,45.1963,1,-0.198714,3.97663,20.2012,5.23541,11.9864,4.95735,3.30393,9999,9999,9999,999.9,1.86813,1.86376,1.87149,1.86218,1.86157,1.86813,1.85822,1.86474,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.875,-0.1117,0.361943753,0.001761802,-1.65E-06,6.46E-10,-0.069072524,-0.026005644,0.002501635,-2.42E-05,2,2088,1,25,868.9,868.8,1.16211,2.3645,1.44775,2.30591,1.44409,2.46338,32.5318,14.4122,18,426.6,450.065,15.5603,24.717,30.0015,24.7276,24.6976,23.4246,27.119,12.6718,15.4798,494.004,8.79113,96.7303,100.599,NA,5
30,1679508046,237,20230322 13:00:46,13:00:46,5,pas_smi30_t3_ch5,gibson,1679508039,0.002183434,2.183433584,11.67785911,437.8265523,282.9082063,25.48897333,39.446538,0.130625027,4.228949082,0.128424231,0.080459788,321.5170194,20.59269399,20.00508889,2.347352689,36.69945344,0.842678662,2.29616134,1.504674028,-96.28942105,-81.07194737,-3.847549122,140.3081019,83.88994584,2.204844333,11.67785911,480.050027,461.6808303,3.045832319,67.26787738,2.183433584,8.75369447,9.346157818,-5.25E-06,129.4755916,1,0,1,0,48940,2000.002222,1681.202211,0.840600172,0.160758331,1.37,0.5,0: Broadleaf,2,TRUE,1679508039,437.8265556,461.0668519,9.353091852,8.754873704,436.9560741,9.464745556,500.2162593,89.99633704,0.099930078,19.6494963,20.00508889,999.9,0,0,10003.21556,0,10.57929259,-23.24017407,441.9602963,465.1390741,0.598219037,461.0668519,8.754873704,0.841744185,0.787906667,4.431461111,3.491272593,2000.002222,0.979992778,0.020007178,0,2.665692593,0,3016.822963,16705.38519,40.875,43.125,42.062,41.125,40.062,1959.990741,40.01148148,0,1679508068,0,0,--:--:--,1679455910,1679455916,0,-0.539,0.074,0.717,0.409,420,24,0.54,0.17,-18.25737732,-72.87657052,7.39422058,0,0.600811659,-0.039538641,0.004131484,1,1,2,2-Jan,2.88409,2.71059,0.0974818,0.101794,0.0517566,0.048948,25521.5,22145.4,25293.7,24000.8,40929.8,37757.9,45690.2,42774.8,1.81732,1.8807,0.0280812,0,19.5187,999.9,27.414,28.178,11.6789,54.5521,45.2804,1,-0.198704,3.76825,20.2061,5.23526,11.9861,4.95725,3.3039,9999,9999,9999,999.9,1.86813,1.86383,1.87149,1.86218,1.86157,1.86813,1.85822,1.86474,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.885,-0.1118,0.361943753,0.001761802,-1.65E-06,6.46E-10,-0.069072524,-0.026005644,0.002501635,-2.42E-05,2,2088,1,25,868.9,868.8,1.19385,2.37061,1.44775,2.30713,1.44409,2.41211,32.5318,14.4035,18,426.489,450.111,15.4814,24.7171,30.0005,24.7276,24.6976,24.0096,27.119,12.6718,15.484,507.447,8.81017,96.7286,100.599,NA,5
31,1679508051,242,20230322 13:00:51,13:00:51,5,pas_smi30_t3_ch5,gibson,1679508043,0.002174082,2.174081646,11.3963299,450.8984611,298.6012744,26.90300732,40.62449038,0.130160325,4.234559048,0.127977861,0.080179201,321.5163767,20.59711798,19.99414286,2.345762098,36.67330088,0.842281916,2.296716946,1.503480182,-95.87700061,-77.79102628,-3.686817467,144.1615324,93.68307943,2.192628368,11.3963299,496.8833093,477.7146909,3.222211488,67.26787738,2.174081646,8.752797673,9.342749818,-6.29E-06,129.4755916,1,0,1,0,48759,1999.998214,1681.198843,0.840600172,0.160758332,1.37,0.5,0: Broadleaf,2,TRUE,1679508043,450.8984643,476.8279286,9.348637143,8.753716429,450.0191786,9.460355357,500.2042143,89.99678929,0.099970589,19.65339286,19.99414286,999.9,0,0,10020.89036,0,10.57624643,-25.92935357,455.1536429,481.0388929,0.594921321,476.8279286,8.753716429,0.8413475,0.787806464,4.424728929,3.489471429,1999.998214,0.979992714,0.020007229,0,2.624753571,0,3015.116786,16705.34643,40.875,43.125,42.062,41.125,40.062,1959.986786,40.01142857,0,1679508073,0,0,--:--:--,1679455910,1679455916,0,-0.539,0.074,0.717,0.409,420,24,0.54,0.17,-23.20059512,-42.73861882,4.472644463,0,0.597268341,-0.040894286,0.004158195,1,1,2,2-Jan,2.88422,2.71065,0.0999723,0.104215,0.051746,0.0489442,25451.2,22085.6,25293.8,24000.7,40930.4,37758.1,45690.3,42774.8,1.8179,1.88052,0.0271127,0,19.5208,999.9,27.414,28.178,11.6816,54.2621,45.0881,1,-0.199245,3.61953,20.2095,5.23466,11.9867,4.95715,3.30393,9999,9999,9999,999.9,1.86813,1.86378,1.87149,1.86218,1.86158,1.86813,1.85822,1.86473,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.895,-0.1118,0.361943753,0.001761802,-1.65E-06,6.46E-10,-0.069072524,-0.026005644,0.002501635,-2.42E-05,2,2088,1,25,869,868.9,1.22437,2.38892,1.44897,2.30591,1.44409,2.22778,32.5318,14.3947,18,426.809,450.005,15.4661,24.7177,30,24.7276,24.6976,24.5836,27.119,12.6718,15.498,520.898,8.781,96.7289,100.599,NA,5
32,1679508056,247,20230322 13:00:56,13:00:56,5,pas_smi30_t3_ch5,gibson,1679508049,0.002175784,2.175783701,12.32505561,466.9505521,303.0732543,27.30607312,42.07097044,0.130392607,4.236717427,0.128203513,0.080320816,321.51753,20.59746031,19.98152963,2.343930414,36.65388386,0.841894027,2.296875361,1.502036387,-95.9520612,-74.69596228,-3.53811834,147.3313882,98.48111532,2.181483207,12.32505561,512.8857746,493.6267697,3.188764737,67.26787738,2.175783701,8.751010573,9.341387333,-2.21E-06,129.4755916,1,0,1,0,48724,2000.005556,1681.205,0.840600165,0.160758318,1.37,0.5,0: Broadleaf,2,TRUE,1679508049,466.9505556,494.2024074,9.344278889,8.752378519,466.0606667,9.45606,500.2033333,89.9973,0.099971,19.6545037,19.98152963,999.9,0,0,10027.65556,0,10.57755185,-27.2517963,471.355037,498.5661111,0.591901407,494.2024074,8.752378519,0.840959852,0.787690333,4.418151111,3.487383333,2000.005556,0.979992926,0.020007059,0,2.614907407,0,3013.538519,16705.41111,40.875,43.125,42.062,41.125,40.062,1959.994444,40.01111111,0,1679508078,0,0,--:--:--,1679455910,1679455916,0,-0.539,0.074,0.717,0.409,420,24,0.54,0.17,-25.9323122,-19.00656585,2.100406614,0,0.594485146,-0.037533031,0.003904405,1,1,2,2-Jan,2.88387,2.71015,0.102394,0.106558,0.0517448,0.0489353,25383,22028.1,25294,24000.9,40930.6,37758.7,45690.4,42775,1.8177,1.88095,0.0268444,0,19.5233,999.9,27.414,28.178,11.6806,54.2121,45.4607,1,-0.199522,3.50536,20.212,5.23421,11.9872,4.957,3.3039,9999,9999,9999,999.9,1.86813,1.86379,1.87149,1.86218,1.8616,1.86813,1.85822,1.86474,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.905,-0.1118,0.361943753,0.001761802,-1.65E-06,6.46E-10,-0.069072524,-0.026005644,0.002501635,-2.42E-05,2,2088,1,25,869.1,869,1.25732,2.3877,1.44897,2.30713,1.44409,2.27051,32.5318,14.4035,18,426.697,450.273,15.4782,24.7177,29.9998,24.7276,24.699,25.2588,27.119,12.6718,15.5175,541.328,8.7803,96.7293,100.6,NA,5
33,1679508061,252,20230322 13:01:01,13:01:01,5,pas_smi30_t3_ch5,gibson,1679508053,0.002178603,2.178603,11.45201541,481.7943896,328.5143755,29.59824876,43.40835976,0.130642801,4.232619806,0.128443286,0.080471587,321.5134854,20.59934754,19.97477143,2.342949509,36.64473172,0.841765,2.297096911,1.501184508,-96.07639228,-72.72709382,-3.448102084,149.2618972,100.1773367,2.180607961,11.45201541,529.0627629,509.771903,3.243761996,67.26787738,2.178603,8.750034386,9.341133636,1.45E-06,129.4755916,1,0,1,0,48578,1999.980357,1681.183821,0.840600167,0.160758322,1.37,0.5,0: Broadleaf,2,TRUE,1679508053,481.7943929,509.5192143,9.342846786,8.751190714,480.8949286,9.454648214,500.2098214,89.99726071,0.100010443,19.65605714,19.97477143,999.9,0,0,10014.70964,0,10.58631786,-27.72483214,486.3381429,514.0175714,0.591657,509.5192143,8.751190714,0.840830536,0.787583,4.415956071,3.485452857,1999.980357,0.979992714,0.020007229,0,2.638939286,0,3012.491786,16705.19643,40.875,43.125,42.062,41.125,40.062,1959.969643,40.01071429,0,1679508083,0,0,--:--:--,1679455910,1679455916,0,-0.539,0.074,0.717,0.409,420,24,0.54,0.17,-27.18066341,-7.012578397,0.845875674,0,0.59283622,-0.013560648,0.002547775,1,1,2,2-Jan,2.8838,2.71025,0.104828,0.109114,0.0517358,0.0489309,25314.6,21964.7,25294.5,24000.5,40931.5,37758.3,45690.9,42774.3,1.81798,1.8808,0.0267625,0,19.5254,999.9,27.414,28.178,11.6804,54.7021,45.9495,1,-0.200155,3.43496,20.2136,5.23421,11.986,4.95715,3.3039,9999,9999,9999,999.9,1.86813,1.86378,1.87149,1.86218,1.86158,1.86813,1.85822,1.86475,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.915,-0.1118,0.361943753,0.001761802,-1.65E-06,6.46E-10,-0.069072524,-0.026005644,0.002501635,-2.42E-05,2,2088,1,25,869.2,869.1,1.28784,2.37671,1.44775,2.30591,1.44409,2.37915,32.5318,14.4122,18,426.85,450.189,15.5029,24.7177,29.9995,24.7276,24.6997,25.8535,27.119,12.6718,15.539,554.767,8.7862,96.7306,100.598,NA,5
34,1679508066,257,20230322 13:01:06,13:01:06,5,pas_smi30_t3_ch5,gibson,1679508059,0.002177761,2.177760885,12.03197461,498.730367,337.8536674,30.43943836,44.93386851,0.130614294,4.225731481,0.128412211,0.080452388,321.5092116,20.60185133,19.97221852,2.342579065,36.63638094,0.84162012,2.297225049,1.500958945,-96.03925502,-71.82246281,-3.410734027,150.2367597,101.7060063,2.180034455,12.03197461,546.6575964,526.5568545,3.374665049,67.26787738,2.177760885,8.749139308,9.340013818,-1.84E-06,129.4755916,1,0,1,0,48829,1999.953704,1681.161422,0.840600169,0.160758327,1.37,0.5,0: Broadleaf,2,TRUE,1679508059,498.7303704,526.8825556,9.341317037,8.749844074,497.8205556,9.453140741,500.2338519,89.99652963,0.099986411,19.65695556,19.97221852,999.9,0,0,9993.032222,0,10.58731111,-28.15222222,503.433037,531.5334444,0.591473444,526.8825556,8.749844074,0.840685963,0.787455519,4.413501481,3.483157037,1999.953704,0.979992481,0.020007415,0,2.656933333,0,3011.284074,16704.96667,40.875,43.125,42.062,41.125,40.062,1959.943333,40.01037037,0,1679508088,0,0,--:--:--,1679455910,1679455916,0,-0.539,0.074,0.717,0.409,420,24,0.54,0.17,-27.97332683,-4.909570035,0.576650822,0,0.591384122,-0.000231366,0.001355446,1,1,2,2-Jan,2.88378,2.71005,0.10731,0.111483,0.0517387,0.0489287,25244.5,21906.4,25294.5,24000.6,40931.4,37758.5,45690.9,42774.3,1.8178,1.88085,0.0286177,0,19.5275,999.9,27.414,28.178,11.6812,54.4421,45.9856,1,-0.200244,3.39906,20.2141,5.23496,11.9861,4.95725,3.30398,9999,9999,9999,999.9,1.86813,1.86379,1.87149,1.86218,1.86158,1.86813,1.85822,1.86474,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.925,-0.1118,0.361943753,0.001761802,-1.65E-06,6.46E-10,-0.069072524,-0.026005644,0.002501635,-2.42E-05,2,2088,1,25,869.3,869.2,1.3208,2.36938,1.44775,2.30591,1.44409,2.40845,32.5318,14.4122,18,426.753,450.219,15.5309,24.7177,29.9998,24.7276,24.6997,26.5187,27.119,12.6718,15.5549,574.831,8.78453,96.7308,100.598,NA,5
35,1679508071,262,20230322 13:01:11,13:01:11,5,pas_smi30_t3_ch5,gibson,1679508063,0.002196298,2.196298371,12.1050751,514.0647109,352.9591331,31.80028092,46.31528323,0.131594095,4.226954961,0.12935979,0.081047452,321.5154804,20.60006364,19.98397143,2.344284912,36.63376218,0.841657834,2.297492214,1.502627079,-96.85675816,-74.09472345,-3.517867201,147.0461315,103.271591,2.18546291,12.1050751,563.2156663,543.2435879,3.344579812,67.26787738,2.196298371,8.747787918,9.343677152,2.16E-06,129.4755916,1,0,1,0,48778,1999.992857,1681.194321,0.840600163,0.160758314,1.37,0.5,0: Broadleaf,2,TRUE,1679508063,514.0647143,542.6568214,9.341767143,8.748796071,513.1459286,9.453584643,500.2122857,89.99626429,0.099947814,19.65882857,19.98397143,999.9,0,0,9996.925357,0,10.59198929,-28.59214643,518.91225,547.4464286,0.592970893,542.6568214,8.748796071,0.840724071,0.787358929,4.4141475,3.481418929,1999.992857,0.979992857,0.020007114,0,2.651317857,0,3010.411071,16705.29643,40.875,43.125,42.062,41.125,40.062,1959.982143,40.01071429,0,1679508093,0,0,--:--:--,1679455910,1679455916,0,-0.539,0.074,0.717,0.409,420,24,0.54,0.17,-28.22507805,-5.617124739,0.628242372,0,0.591990293,0.010581617,0.001887566,1,1,2,2-Jan,2.8843,2.71034,0.109749,0.113974,0.0517512,0.0489191,25175.9,21845.3,25294.9,24000.9,40931.3,37759.5,45691.3,42775,1.81758,1.88072,0.0295863,0,19.5292,999.9,27.39,28.178,11.6704,54.6321,45.2965,1,-0.200452,3.39969,20.2141,5.23511,11.9861,4.9571,3.304,9999,9999,9999,999.9,1.86813,1.86377,1.87149,1.86218,1.86158,1.86813,1.85822,1.86475,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.933,-0.1118,0.361943753,0.001761802,-1.65E-06,6.46E-10,-0.069072524,-0.026005644,0.002501635,-2.42E-05,2,2088,1,25,869.4,869.2,1.34888,2.36328,1.44775,2.30591,1.44409,2.38403,32.5318,14.4035,18,426.628,450.143,15.553,24.7177,30,24.7276,24.6997,27.1024,27.119,12.6718,15.5185,588.297,8.78454,96.7317,100.6,NA,5
