obs,time,elapsed,date,hhmmss,averaging,machine,id,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd.dt,αVc,Edyn,Hr,Hs,dHs.dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME.1,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time.1,hhmmss.1,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2.MN,ΔCO2.SLP,ΔCO2.SD,ΔCO2.OK,ΔH2O.MN,ΔH2O.SLP,ΔH2O.SD,ΔH2O.OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_.,Flow_.,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_.,Desiccant_.,Humidifier_.,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA.,chamber
105,1677863297,775,20230303 11:08:16,11:08:16,5,albert,sch_sco20_t2_ch4,1677863289,0.001304453,1.304452957,23.74130927,1534.422948,995.4824341,89.13779617,137.3957745,0.076152988,3.53724811,0.075253769,0.047113512,321.5177879,28.18152824,27.5012963,3.685902646,61.48190471,2.184651608,3.55332454,1.501251038,-57.52637541,-119.1084698,-7.280700033,137.6022426,62.86693202,1.288625412,23.74130927,1626.845391,1596.862,3.42240042,63.52167588,1.304452957,23.65642328,24.40932121,6.00E-05,100.0074229,0,0,1,0,47448,2000.007037,1681.206256,0.84060017,0.160758328,2.96,0.5,0: Broadleaf,2,TRUE,1677863289,1534.422963,1572.807778,24.39798148,23.65378519,1528.608519,24.05674815,500.0386667,89.44231852,0.099990941,26.87671111,27.5012963,999.9,0,0,10003.10556,0,6.450512963,-38.38431111,1572.796296,1610.912593,0.744183,1572.807778,23.65378519,2.182211852,2.11565,18.83231111,18.3374963,2000.007037,0.979994,0.020006067,0,2.035725926,0,6339.439259,17338.26296,39.71277778,40.125,38.7402963,38.26359259,38.33292593,1959.995556,40.01148148,0,1677863300,0,0,--:--:--,1664468065,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,-38.37542195,-0.018029268,0.056795588,1,0.750593268,-0.071032578,0.022058867,1,2,2,2-Feb,2.97758,2.72841,0.202841,0.207569,0.106754,0.105308,23780.4,23387.7,30370.6,29772.5,37453.2,35077.5,46470.4,44273,1.84895,1.81533,0.0726879,0,26.3159,999.9,47.9,34.3,29.0964,63.2871,23.6138,1,0.134726,1.3684,20.191,5.22942,11.9722,4.971,3.28968,9999,9999,9999,999.9,4.97338,1.87805,1.87621,1.87898,1.87561,1.87918,1.87627,1.87744,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,5.87,0.3415,1.952128706,0.004218852,-1.80E-06,4.51E-10,-0.00226003,0.001938593,0.000605935,-3.87E-06,0,2124,1,26,223253.9,1129.5,3.27393,2.53296,1.39893,2.35718,1.44897,2.50977,42.5103,24.0437,18,490.888,441.225,24.0731,28.7837,30.0001,28.6451,28.7233,65.5309,26.6458,87.2511,24.0764,1616.86,23.6215,100.417,101.805,NA,4
106,1677864098,1576.1,20230303 11:21:37,11:21:37,5,albert,sch_sco20_t2_ch4,1677864090,0.003766632,3.766632334,21.29950088,406.5927863,103.4722236,9.264549516,36.40492947,0.119383011,3.536154881,0.117188284,0.073436504,321.5170702,35.1273299,35.00502667,5.649943823,53.36881253,2.909644429,5.451956473,2.740299394,-166.1084859,-122.5206394,-8.066833188,24.82111171,21.10908988,3.755054383,21.29950088,433.0959768,420.1500667,-0.012973491,63.52167588,3.766632334,30.34633551,32.50360182,6.13E-06,100.0074229,0,0,1,0,46113,2000.010333,1681.20838,0.840599847,0.160757705,2.96,0.5,0: Broadleaf,2,TRUE,1677864090,406.5928,419.9928667,32.49671,30.34601667,403.2021,32.09612333,500.0137,89.43662667,0.099958083,34.36235,35.00502667,999.9,0,0,9999.334667,0,6.243881333,-13.3999,420.2496333,433.1367667,2.150684667,419.9928667,30.34601667,2.906395333,2.714046,23.50115333,22.37041,2000.010333,0.980006067,0.019993773,0,1.978593333,0,5927.031667,17338.35,40.1998,40.55786667,39.52046667,38.99146667,39.69566667,1960.020333,39.99,0,1677864101,0,0,--:--:--,1664468065,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,-13.3787439,-0.363261324,0.050625016,0,2.14832561,0.042918188,0.004371585,1,1,2,2-Jan,2.97708,2.72795,0.082236,0.0852684,0.129925,0.124683,27356.4,26973.6,30347.2,29747.4,36438.3,34273.9,46438.7,44235.6,1.84533,1.8198,0.18182,0,32.0568,999.9,49.4,34.7,30.6845,63.0936,23.0449,1,0.166707,-2.12603,20.1844,5.23226,11.974,4.9705,3.29005,9999,9999,9999,999.9,4.97327,1.8779,1.87604,1.87883,1.87546,1.879,1.87607,1.87729,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.39,0.4006,1.952128706,0.004218852,-1.80E-06,4.51E-10,0.400586405,0,0,0,0,2124,1,26,223267.2,1142.9,1.13037,2.57812,1.39893,2.36206,1.44897,2.46216,42.6439,24.0875,18,491.21,446.327,34.9833,29.3394,30.0002,28.9964,29.0328,22.674,0,100,34.9847,413.317,31.6323,100.345,101.719,NA,4
107,1677864103,1581.1,20230303 11:21:42,11:21:42,5,albert,sch_sco20_t2_ch4,1677864095,0.003770812,3.770811966,21.40024707,406.5525725,102.5416498,9.180862248,36.3998743,0.119570614,3.536832904,0.117369467,0.073550306,321.515366,35.12161511,35.00186552,5.64895489,53.38833463,2.90995363,5.450542051,2.73900126,-166.2928077,-122.8306522,-8.085385862,24.30652024,20.86220553,3.760749134,21.40024707,433.0375988,420.1026364,-0.029292124,63.52167588,3.770811966,30.35047535,32.51010788,9.05E-06,100.0074229,0,0,1,0,46226,1999.999655,1681.19941,0.84059985,0.160757711,2.96,0.5,0: Broadleaf,2,TRUE,1677864095,406.5525862,419.8078276,32.50146207,30.34751034,403.161931,32.10088621,500.012,89.43311034,0.099896614,34.35768621,35.00186552,999.9,0,0,10002.46138,0,6.402691379,-13.25515517,420.2101034,432.9466207,2.153946552,419.8078276,30.34751034,2.906706552,2.714073103,23.50293793,22.37057241,1999.999655,0.980005966,0.019993852,0,1.973665517,0,5928.030345,17338.25517,40.15062069,40.562,39.55131034,39.01913793,39.71968966,1960.009655,39.99,0,1677864105,0,0,--:--:--,1664468065,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,-13.33716341,0.86114007,0.231264263,0,2.151782927,0.040530523,0.004114884,1,1,2,2-Jan,2.97699,2.7282,0.0822044,0.0848495,0.129939,0.12469,27357,26985.8,30346.9,29747.4,36437.3,34273.5,46438.1,44235.5,1.8454,1.81977,0.181835,0,32.0625,999.9,49.4,34.7,30.6848,62.9536,23.101,1,0.166707,-2.1645,20.1835,5.22852,11.974,4.9695,3.2895,9999,9999,9999,999.9,4.97325,1.8779,1.87603,1.87883,1.87546,1.87898,1.87608,1.87729,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.39,0.4006,1.952128706,0.004218852,-1.80E-06,4.51E-10,0.400586405,0,0,0,0,2124,1,26,223267.3,1143,1.10474,2.57446,1.39893,2.36206,1.44897,2.50977,42.6439,24.0787,18,491.264,446.33,34.9812,29.3419,30.0002,28.9982,29.0353,22.139,0,100,35.0264,399.91,31.6323,100.344,101.719,NA,4
108,1677864108,1586.1,20230303 11:21:47,11:21:47,5,albert,sch_sco20_t2_ch4,1677864100,0.003773649,3.77364854,21.27709709,406.0052721,103.9805236,9.309478465,36.350051,0.119709108,3.53698459,0.117503002,0.0736342,321.510918,35.11747295,34.99952143,5.648221662,53.40564645,2.910334413,5.449488222,2.737887249,-166.4179006,-123.0516629,-8.09935686,23.94199768,17.23369536,3.766460484,21.27709709,425.5962764,416.5530667,-0.888189695,63.52167588,3.77364854,30.35112501,32.5125,2.04E-06,100.0074229,0,0,1,0,46191,1999.971786,1681.176,0.840599858,0.160757727,2.96,0.5,0: Broadleaf,2,TRUE,1677864100,406.0052857,417.1130357,32.50645,30.34916429,402.6162143,32.105875,499.9948571,89.43121786,0.099764861,34.35421071,34.99952143,999.9,0,0,10003.28464,0,6.408682857,-11.1077025,419.6464643,430.1682143,2.157278214,417.1130357,30.34916429,2.907091071,2.714163571,23.50513571,22.37111786,1999.971786,0.980005714,0.019994046,0,1.9636,0,5929.079286,17338.01429,40.17382143,40.562,39.58664286,39.02207143,39.72525,1959.981786,39.99,0,1677864111,0,0,--:--:--,1664468065,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,-12.00979195,19.47494634,2.609814754,0,2.155294634,0.039321951,0.004007349,1,1,2,2-Jan,2.9772,2.72816,0.0815814,0.0829362,0.12995,0.124696,27375.6,27041.9,30346.9,29747,36436.8,34272.7,46438.1,44235,1.8452,1.81955,0.181261,0,32.0667,999.9,49.4,34.7,30.6878,62.8736,22.9487,1,0.167127,-2.26772,20.1818,5.22672,11.974,4.9692,3.28927,9999,9999,9999,999.9,4.97327,1.8779,1.87606,1.87885,1.87546,1.87903,1.87608,1.87732,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.378,0.4006,1.952128706,0.004218852,-1.80E-06,4.51E-10,0.400586405,0,0,0,0,2124,1,26,223267.4,1143.1,1.073,2.56836,1.39893,2.36206,1.44897,2.48535,42.6171,24.0875,18,491.161,446.207,35.013,29.3419,30.0005,28.9995,29.0378,21.5157,0,100,35.0175,379.858,31.6323,100.344,101.718,NA,4
109,1677864113,1591.1,20230303 11:21:52,11:21:52,5,albert,sch_sco20_t2_ch4,1677864105,0.003780491,3.780491081,21.16621197,403.1370605,103.3731861,9.255136219,36.093387,0.11998921,3.536365281,0.11777249,0.073803559,321.5096872,35.11226476,34.99674444,5.647353133,53.42488482,2.910760205,5.448322846,2.736592927,-166.7196567,-123.2335555,-8.112487837,23.44398723,9.206524994,3.771302628,21.16621197,411.0527218,407.1542424,-2.030560128,63.52167588,3.780491081,30.35284908,32.51802606,9.50E-06,100.0074229,0,0,1,0,46122,1999.964074,1681.169522,0.840599861,0.160757731,2.96,0.5,0: Broadleaf,2,TRUE,1677864105,403.1370741,409.4872963,32.51108889,30.35109259,399.7565185,32.11050741,500.007,89.43154815,0.099756548,34.35036667,34.99674444,999.9,0,0,10000.75074,0,6.427427037,-6.350294411,416.6838148,422.3047037,2.159982222,409.4872963,30.35109259,2.907517778,2.714346667,23.50756667,22.37222593,1999.964074,0.980005889,0.019993911,0,2.003007407,0,5929.761111,17337.95556,40.18492593,40.55740741,39.60607407,39.03907407,39.74748148,1959.974074,39.99,0,1677864116,0,0,--:--:--,1664468065,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,-8.839327783,51.11954386,5.496225973,0,2.157957805,0.034607038,0.003608152,1,1,2,2-Jan,2.97699,2.72821,0.0800836,0.0805008,0.12997,0.124709,27420.2,27113.8,30347,29747,36435.8,34272.2,46438.1,44235.2,1.84512,1.81953,0.179961,0,32.0696,999.9,49.3,34.7,30.6231,63.1836,23.2091,1,0.167238,-2.19552,20.1829,5.22987,11.974,4.9699,3.28968,9999,9999,9999,999.9,4.97328,1.8779,1.87607,1.87884,1.87547,1.87903,1.8761,1.87731,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.35,0.4006,1.952128706,0.004218852,-1.80E-06,4.51E-10,0.400586405,0,0,0,0,2124,1,26,223267.5,1143.1,1.03638,2.57812,1.39893,2.36206,1.44897,2.50122,42.6439,24.0875,18,491.135,446.21,35.0217,29.3431,30.0002,29.0019,29.0403,20.7701,0,100,35.0198,366.484,31.6323,100.344,101.718,NA,4
110,1677864118,1596.1,20230303 11:21:57,11:21:57,5,albert,sch_sco20_t2_ch4,1677864110,0.003788376,3.788376023,20.76097827,396.8066295,103.5373851,9.270135268,35.52775771,0.120352457,3.535614861,0.118121966,0.074023186,321.515991,35.1081416,34.99098214,5.645551286,53.44160319,2.911250672,5.447536186,2.734300614,-167.0673826,-122.6037247,-8.072409991,23.77247376,-0.214536335,3.77724488,20.76097827,394.5710194,393.9578,-2.714030298,63.52167588,3.788376023,30.3527827,32.52247515,4.49E-06,100.0074229,0,0,1,0,46168,2000.003571,1681.2027,0.840599849,0.160757708,2.96,0.5,0: Broadleaf,2,TRUE,1677864110,396.8066429,397.5669286,32.51552143,30.35215714,393.4452143,32.11493571,500.0128929,89.4343,0.099883811,34.34777143,34.99098214,999.9,0,0,9997.417857,0,6.440744643,-0.760333896,410.1425714,410.0117143,2.163347143,397.5669286,30.35215714,2.908002857,2.714525,23.51033214,22.37330714,2000.003571,0.980006286,0.019993604,0,1.9688,0,5929.296786,17338.29286,40.25192857,40.55757143,39.57553571,39.02435714,39.74760714,1960.013571,39.99,0,1677864120,0,0,--:--:--,1664468065,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,-3.742399978,72.25613541,7.02142577,0,2.16178325,0.037746529,0.003839942,1,1,2,2-Jan,2.97728,2.72848,0.0780185,0.0778902,0.129986,0.124708,27481.3,27190.4,30346.5,29746.7,36434.5,34271.6,46437.6,44234.6,1.84538,1.81938,0.179525,0,32.0698,999.9,49.3,34.7,30.6204,63.1636,22.9046,1,0.167208,-2.19871,20.1829,5.23017,11.974,4.97,3.28973,9999,9999,9999,999.9,4.97327,1.8779,1.87607,1.87883,1.87546,1.87906,1.87612,1.8773,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.31,0.4006,1.952128706,0.004218852,-1.80E-06,4.51E-10,0.400586405,0,0,0,0,2124,1,26,223267.6,1143.2,1.00098,2.56592,1.39893,2.36206,1.44897,2.49146,42.6439,24.0875,18,491.288,446.134,35.0224,29.3444,30.0001,29.0039,29.0427,20.0818,0,100,35.0349,346.436,31.6323,100.343,101.717,NA,4
111,1677864123,1601.1,20230303 11:22:02,11:22:02,5,albert,sch_sco20_t2_ch4,1677864115,0.00380086,3.800859521,20.33126581,385.6399499,99.77132628,8.933249164,34.52913667,0.120888634,3.536463286,0.118638954,0.074347984,321.5163668,35.1030255,34.9836,5.643243652,53.45762141,2.911760655,5.446857862,2.731482997,-167.6179049,-121.6523925,-8.007475551,24.23859387,-8.835252363,3.785621384,20.33126581,377.6718902,378.8547939,-3.059032633,63.52167588,3.800859521,30.34951621,32.52630424,3.60E-06,100.0074229,0,0,1,0,46175,2000.005926,1681.204678,0.840599848,0.160757707,2.96,0.5,0: Broadleaf,2,TRUE,1677864115,385.639963,381.273963,32.52010741,30.35200741,382.3123333,32.11952593,500.0247778,89.43724444,0.099995341,34.34553333,34.9836,999.9,0,0,10000.50889,0,6.45419,4.365888552,398.6024444,393.2087407,2.16809,381.273963,30.35200741,2.908508889,2.71460037,23.51321481,22.37375926,2000.005926,0.980006333,0.019993567,0,1.944614815,0,5927.027037,17338.31481,40.2867037,40.55740741,39.56918519,39.01148148,39.74985185,1960.015926,39.99,0,1677864126,0,0,--:--:--,1664468065,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,0.344543523,62.81484526,6.206201165,0,2.16510275,0.050552533,0.005166367,1,1,2,2-Jan,2.97712,2.72836,0.0756363,0.07518,0.129989,0.124693,27552.8,27270.5,30346.9,29746.9,36434.5,34272.2,46438,44234.9,1.84533,1.81953,0.179943,0,32.0679,999.9,49.3,34.7,30.6221,63.1136,23.2292,1,0.167348,-2.23487,20.1826,5.22942,11.974,4.96985,3.28963,9999,9999,9999,999.9,4.97328,1.8779,1.87607,1.87885,1.87546,1.87905,1.87612,1.87731,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.265,0.4006,1.952128706,0.004218852,-1.80E-06,4.51E-10,0.400586405,0,0,0,0,2124,1,26,223267.6,1143.3,0.963135,2.58179,1.39893,2.36206,1.44897,2.49023,42.6439,24.0875,18,491.277,446.243,35.0329,29.3444,30.0002,29.0064,29.0446,19.3105,0,100,35.0499,333.058,31.6323,100.344,101.717,NA,4
112,1677864128,1606.1,20230303 11:22:07,11:22:07,5,albert,sch_sco20_t2_ch4,1677864120,0.003808969,3.808968626,19.40489803,372.8889519,100.5575697,9.003698318,33.38763693,0.121247774,3.53746246,0.118985468,0.074565661,321.515136,35.10024742,34.9782,5.641556149,53.46774865,2.912180711,5.446611807,2.729375438,-167.9755164,-120.8117601,-7.949655944,24.77820351,-13.21229376,3.795373114,19.40489803,360.659758,363.0021636,-3.192643816,63.52167588,3.808968626,30.34865757,32.53010121,3.84E-06,100.0074229,0,0,1,0,46230,1999.998214,1681.1982,0.840599851,0.160757712,2.96,0.5,0: Broadleaf,2,TRUE,1677864120,372.8889643,365.9053929,32.52461429,30.35091786,369.6003214,32.12403571,500.0198214,89.437725,0.100022793,34.34472143,34.9782,999.9,0,0,10004.48357,0,6.45419,6.9835475,385.4247143,377.3586429,2.173698214,365.9053929,30.35091786,2.908927143,2.714516071,23.51559286,22.37325714,1999.998214,0.980006286,0.019993604,0,1.899310714,0,5923.748214,17338.24643,40.28982143,40.562,39.56225,39.011,39.74989286,1960.008214,39.99,0,1677864131,0,0,--:--:--,1664468065,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,5.332804523,34.08160757,3.418079101,0,2.17071175,0.071989306,0.006972635,1,1,2,2-Jan,2.97714,2.72848,0.0730957,0.0723998,0.13,0.124688,27628.2,27352.7,30346.6,29747.2,36433.5,34272.7,46437.4,44235.4,1.84553,1.8194,0.180226,0,32.067,999.9,49.3,34.7,30.62,62.7636,22.9447,1,0.167325,-2.25385,20.1824,5.22897,11.974,4.96965,3.28953,9999,9999,9999,999.9,4.97327,1.8779,1.87606,1.87882,1.87546,1.87904,1.87608,1.87729,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.216,0.4006,1.952128706,0.004218852,-1.80E-06,4.51E-10,0.400586405,0,0,0,0,2124,1,26,223267.7,1143.4,0.927734,2.56592,1.39893,2.36206,1.44897,2.50732,42.6439,24.0875,18,491.404,446.182,35.0477,29.3455,30.0002,29.0087,29.047,18.6076,0,100,35.0659,312.955,31.6323,100.343,101.719,NA,4
113,1677864133,1611.1,20230303 11:22:12,11:22:12,5,albert,sch_sco20_t2_ch4,1677864125,0.003815294,3.815294368,18.90400648,357.1668397,92.38162513,8.271523339,31.97945313,0.121357478,3.538845702,0.119091986,0.074632514,321.5120517,35.09869845,34.9855963,5.643867607,53.4730455,2.912487944,5.446646843,2.731379662,-168.2544816,-122.2480559,-8.041317525,22.96819662,-16.12688659,3.805661507,18.90400648,343.393732,346.5182242,-3.299858833,63.52167588,3.815294368,30.34729285,32.53235636,1.63E-06,100.0074229,0,0,1,0,46186,1999.978889,1681.181967,0.840599856,0.160757723,2.96,0.5,0: Broadleaf,2,TRUE,1677864125,357.1668519,348.4248148,32.52851481,30.34894815,353.9267037,32.12792963,500.0228889,89.43644444,0.10001183,34.34483704,34.9855963,999.9,0,0,10010.20481,0,6.45419,8.742027778,369.1754444,359.3301481,2.17956,348.4248148,30.34894815,2.909233704,2.714301111,23.51734074,22.37195556,1999.978889,0.980006185,0.019993681,0,1.920311111,0,5919.882222,17338.08519,40.25433333,40.562,39.58762963,39.02062963,39.75222222,1959.988889,39.99,0,1677864135,0,0,--:--:--,1664468065,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,7.72521725,19.69084176,1.953352025,0,2.17627525,0.067064128,0.00650545,1,1,2,2-Jan,2.97704,2.72864,0.0704247,0.0695495,0.130006,0.124682,27707.8,27436.4,30346.6,29746.8,36433,34272,46437.4,44234.5,1.84505,1.81922,0.181157,0,32.067,999.9,49.3,34.7,30.6212,62.9536,23.2893,1,0.167546,-2.26525,20.1823,5.22897,11.974,4.96985,3.2895,9999,9999,9999,999.9,4.97325,1.8779,1.87607,1.87883,1.87546,1.87904,1.87609,1.8773,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.167,0.4006,1.952128706,0.004218852,-1.80E-06,4.51E-10,0.400586405,0,0,0,0,2124,1,26,223267.8,1143.5,0.889893,2.58301,1.39893,2.36206,1.44897,2.4585,42.6439,24.0875,18,491.147,446.089,35.065,29.3469,30.0003,29.01,29.0491,17.8287,0,100,35.0665,299.596,31.6323,100.343,101.717,NA,4
114,1677864138,1616.1,20230303 11:22:17,11:22:17,5,albert,sch_sco20_t2_ch4,1677864130,0.003824115,3.824115183,18.04719782,342.4490956,90.06333549,8.063871035,30.661371,0.121607104,3.537434203,0.119331488,0.074783088,321.514509,35.09732009,34.98871786,5.64484339,53.47605791,2.912691163,5.446720041,2.732152227,-168.6434796,-122.7485465,-8.07759343,22.0448895,-17.6367843,3.813210818,18.04719782,326.3430474,330.0030182,-3.302688912,63.52167588,3.824115183,30.34501073,32.53508,4.44E-06,100.0074229,0,0,1,0,46152,1999.994286,1681.1949,0.840599852,0.160757714,2.96,0.5,0: Broadleaf,2,TRUE,1677864130,342.4491071,332.7817143,32.53111071,30.34724643,339.2550357,32.130525,500.0275,89.43549643,0.100061979,34.34507857,34.98871786,999.9,0,0,10004.61893,0,6.45419,9.667476786,353.964,343.1968571,2.183853571,332.7817143,30.34724643,2.909435357,2.714120714,23.51849286,22.37086429,1999.994286,0.980006286,0.019993604,0,1.949682143,0,5917.131786,17338.225,40.28985714,40.562,39.58664286,39.01532143,39.75442857,1960.004286,39.99,0,1677864141,0,0,--:--:--,1664468065,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,8.881933,13.26691272,1.310380012,0,2.18041775,0.05785137,0.00562943,1,1,2,2-Jan,2.97699,2.72836,0.0676879,0.0666731,0.130013,0.124674,27788.6,27520.8,30345.8,29746.4,36431.7,34271.6,46436.3,44233.8,1.84543,1.81925,0.180285,0,32.0641,999.9,49.3,34.7,30.6236,63.0836,23.105,1,0.167706,-2.23828,20.1826,5.22912,11.974,4.9698,3.2895,9999,9999,9999,999.9,4.97325,1.8779,1.87607,1.87883,1.87546,1.87905,1.87607,1.87729,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.116,0.4006,1.952128706,0.004218852,-1.80E-06,4.51E-10,0.400586405,0,0,0,0,2124,1,26,223267.9,1143.6,0.853271,2.56958,1.39893,2.36206,1.44897,2.49512,42.6439,24.0875,18,491.368,446.123,35.0702,29.3469,30.0001,29.0118,29.0516,17.119,0,100,35.0734,279.56,31.6323,100.34,101.715,NA,4
115,1677864143,1621.1,20230303 11:22:22,11:22:22,5,albert,sch_sco20_t2_ch4,1677864135,0.003829271,3.829271176,17.14492729,325.6498038,86.15039115,7.713500524,29.15715064,0.121765038,3.537211724,0.119483427,0.074878574,321.5152437,35.09665929,34.99011852,5.645281277,53.47947673,2.912943879,5.446844393,2.732337398,-168.8708589,-122.9296833,-8.09009358,21.62460796,-18.89447275,3.821130879,17.14492729,309.1727223,313.4416848,-3.315793714,63.52167588,3.829271176,30.34457806,32.53759758,1.74E-06,100.0074229,0,0,1,0,46202,1999.998889,1681.198767,0.84059985,0.160757711,2.96,0.5,0: Broadleaf,2,TRUE,1677864135,325.6498148,315.2015926,32.53402963,30.34565185,322.509,32.13344815,500.0311111,89.43521852,0.100074604,34.34548889,34.99011852,999.9,0,0,10003.75296,0,6.45419,10.44832815,336.6008519,325.065963,2.188379259,315.2015926,30.34565185,2.909688148,2.71397,23.51993704,22.36995185,1999.998889,0.980006333,0.019993567,0,2.05152963,0,5915.032963,17338.26667,40.31218519,40.56666667,39.58292593,39.01596296,39.773,1960.008889,39.99,0,1677864146,0,0,--:--:--,1664468065,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,9.89385,9.055265226,0.906744648,0,2.185473659,0.052186202,0.005209402,1,1,2,2-Jan,2.97717,2.7285,0.0648909,0.0637071,0.130019,0.124678,27872.2,27608.3,30346,29746.5,36431.4,34271.4,46436.6,44234.1,1.8453,1.81907,0.180863,0,32.0641,999.9,49.4,34.7,30.6825,63.2436,23.2452,1,0.167607,-2.25157,20.1824,5.22942,11.974,4.9699,3.28953,9999,9999,9999,999.9,4.97329,1.8779,1.87607,1.87884,1.87546,1.87901,1.8761,1.8773,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.063,0.4006,1.952128706,0.004218852,-1.80E-06,4.51E-10,0.400586405,0,0,0,0,2124,1,26,223268,1143.6,0.814209,2.58911,1.39893,2.36206,1.44897,2.46582,42.6439,24.0875,18,491.313,446.03,35.0744,29.3481,30.0002,29.0139,29.0539,16.3297,0,100,35.0872,266.198,31.6323,100.341,101.716,NA,4
