ID,machine.x,A,Ci,Ca,gsw,CO2_s,CO2_r,H2O_s,H2O_r,Qin,VPDleaf,Flow,Tair,Tleaf,chamber,machine.y,Rd,keep.row
bou_cur17_t1_ch4_27.5,stan,10.98932154,505.5486643,741.0794042,0.081328517,741.0794074,753.5455926,24.6138,24.42591852,1999.983333,1.497373292,999.988,26.87014074,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,10.66822646,528.7498848,758.0646636,0.081484994,758.0646667,770.539,24.61419259,24.42643704,1999.982963,1.497663495,1000.001259,26.86937037,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,10.5336586,548.1827454,774.0709255,0.081979246,774.0709286,786.5308929,24.614475,24.42618571,1999.988214,1.497240414,999.9928929,26.86908214,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,11.15262961,551.6266775,791.9878486,0.081232865,791.9878519,804.3555556,24.61367778,24.42547778,1999.993333,1.495965251,1000.002815,26.86885185,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,11.92653523,552.3446661,807.8708894,0.081389337,807.8708929,820.2522857,24.61239286,24.42426071,1999.998571,1.496190216,999.9951429,26.86861071,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,10.79303393,592.0492946,825.6618487,0.08147728,825.6618519,838.0795556,24.61081481,24.42314074,1999.998519,1.496600898,1000.018444,26.86984815,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,12.11772803,581.8848641,841.4245322,0.081617246,841.4245357,853.7794643,24.60994286,24.42182857,1999.998571,1.496747594,1000.022714,26.86915714,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,12.27694589,593.2611848,858.8809223,0.080764515,858.8809259,871.1544444,24.60848889,24.42097778,1999.998519,1.49570555,1000.018778,26.86874074,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,12.46525829,608.2717623,874.2821392,0.082025197,874.2821429,886.5479286,24.60815357,24.42080357,1999.996786,1.495748539,1000.009107,26.867575,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,12.08047177,627.8445712,891.5597002,0.080401796,891.5597037,903.9587407,24.60794074,24.42142963,1999.985556,1.496549011,999.9936667,26.86766296,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,12.86984689,627.7334618,907.1513177,0.080516457,907.1513214,919.6788571,24.60807143,24.42191786,2000.003214,1.496630879,999.98975,26.86876786,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,12.6711904,648.6897896,924.7649222,0.08048162,924.7649259,937.378037,24.60767037,24.42198148,1999.991852,1.496321442,999.9878148,26.86982222,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,12.67601385,661.6400303,940.5495677,0.079743781,940.5495714,953.1955,24.60651786,24.42150357,2000.020357,1.496605781,999.9971429,26.87165,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,12.56549547,678.0210255,958.2854037,0.078771022,958.2854074,970.9312222,24.60547778,24.42135926,2000.002222,1.496865086,1000.000259,26.87244074,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,12.72083279,691.0140737,974.099782,0.079005778,974.0997857,986.7417857,24.60428929,24.4213,2000.01,1.497194447,1000.027179,26.87194643,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,12.8334563,704.6686057,991.8118851,0.078609536,991.8118889,1004.476185,24.60393704,24.4224037,1999.987778,1.497852085,1000.02663,26.87173704,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,12.51839238,730.2396017,1007.604425,0.079833007,1007.604429,1020.307214,24.60449643,24.42242857,1999.981429,1.49919978,1000.026893,26.87217143,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,11.94925646,750.989193,1025.371478,0.077259217,1025.371481,1038.07037,24.60417778,24.42299259,1999.981481,1.499880536,999.9932593,26.87297037,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,12.63982803,748.0477728,1041.236425,0.076037644,1041.236429,1053.909643,24.60249286,24.42281429,1999.989643,1.499577576,999.9929643,26.87243214,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,12.20042375,771.8584352,1059.040367,0.075230862,1059.04037,1071.689259,24.59974444,24.42337037,1999.99037,1.498766986,999.9912963,26.87084444,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,13.00129587,769.0626261,1074.874996,0.074887927,1074.875,1087.541429,24.59771429,24.42326429,2000.006429,1.499000725,1000.001143,26.86874643,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,14.83973538,747.8814915,1092.599625,0.075042739,1092.59963,1105.29,24.59627407,24.4228963,1999.993704,1.49868425,1000.009259,26.86711111,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,13.57842532,789.1372935,1108.37071,0.074823562,1108.370714,1121.094286,24.59523214,24.42201071,1999.999643,1.498328379,1000.010464,26.86600714,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,11.54774749,851.3968944,1126.099256,0.07538893,1126.099259,1138.808519,24.59477407,24.42203333,2000.000741,1.498316802,1000.010185,26.86585556,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,12.40955231,849.2423376,1141.948925,0.07557066,1141.948929,1154.613929,24.59568571,24.42268571,1999.995357,1.498336046,999.9981071,26.86590714,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,12.18040384,865.8987343,1159.738885,0.073976488,1159.738889,1172.343333,24.59648889,24.4237037,2000.007407,1.49782632,1000.006037,26.8667,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,11.89427603,888.9222344,1175.571425,0.074402204,1175.571429,1188.17,24.59683571,24.42439286,1999.978214,1.496875504,1000.005179,26.866525,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,13.15020624,873.5812232,1193.302218,0.072905062,1193.302222,1205.918519,24.59604815,24.42525185,1999.992222,1.496475897,1000.003519,26.86671852,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,11.08833683,937.3501715,1209.06964,0.073963537,1209.069643,1221.741786,24.59566071,24.42579286,1999.976429,1.496506785,999.9933929,26.86616786,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,14.42483276,879.154659,1226.826292,0.073091132,1226.826296,1239.517778,24.59554444,24.42661852,2000.004444,1.496797567,999.993,26.86638519,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,13.75121454,912.8372987,1242.606782,0.074006558,1242.606786,1255.366786,24.59616786,24.42672143,2000.022143,1.496956304,999.99725,26.86652857,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,13.26567416,935.0802464,1260.409255,0.072595515,1260.409259,1273.17,24.59625926,24.42749259,2000.017037,1.497587716,1000.005037,26.86688889,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,15.36156523,902.1064325,1276.15571,0.072088263,1276.155714,1288.978929,24.59651786,24.42809286,2000.012857,1.497783342,1000.004071,26.86733571,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,13.86030723,956.0826159,1293.902589,0.072950428,1293.902593,1306.742593,24.59635185,24.42901481,1999.981852,1.497910118,1000.005852,26.86898519,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,13.56947432,977.5025043,1309.627139,0.072901916,1309.627143,1322.532143,24.59667857,24.42905714,1999.999643,1.498853228,1000.010357,26.87108929,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,14.42952901,972.6005707,1327.378885,0.072123429,1327.378889,1340.304815,24.59665926,24.42942963,1999.978889,1.499967619,1000.006704,26.8734037,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,14.27057942,984.543414,1343.17071,0.070560633,1343.170714,1356.100357,24.59563571,24.429375,1999.986071,1.500201612,1000.003571,26.87346786,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,13.04672982,1026.817205,1360.981107,0.069928065,1360.981111,1373.881111,24.59352963,24.42977407,1999.975556,1.500086273,1000.001926,26.87216667,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,14.60883908,1007.939296,1376.762139,0.070205409,1376.762143,1389.645357,24.59177857,24.42926786,1999.974286,1.4999515,1000.005821,26.86987857,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,15.41908556,1009.576644,1394.506292,0.070766959,1394.506296,1407.397778,24.5909963,24.42872222,1999.977407,1.500519804,1000.002852,26.86885185,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,14.8939641,1031.466256,1410.248567,0.069669775,1410.248571,1423.168929,24.59052143,24.42801071,1999.974643,1.500189637,1000.010357,26.86827143,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,15.71737598,1024.29153,1427.987032,0.068586539,1427.987037,1440.964815,24.58947037,24.42785556,1999.997407,1.500319737,999.9942593,26.86732963,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,16.38631868,1023.105302,1443.709995,0.06840955,1443.71,1456.738214,24.58814643,24.42807143,1999.994643,1.499868784,1000.003357,26.86630357,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,16.43805855,1038.532726,1461.429254,0.068300597,1461.429259,1474.56037,24.58685926,24.42863704,2000.012593,1.499726591,999.9957037,26.86386296,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,15.59399573,1079.971681,1477.251424,0.069529401,1477.251429,1490.405714,24.58718929,24.42883571,2000.009643,1.498473948,1000.014179,26.86354286,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,15.75880695,1096.984485,1494.957032,0.070224196,1494.957037,1507.982222,24.58803704,24.42891481,2000.044444,1.497529822,1000.009852,26.86256296,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,15.54680914,1111.918739,1510.515353,0.069231338,1510.515357,1523.422143,24.58935357,24.42885714,2000.035,1.496992912,1000.008107,26.86243214,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,16.10681967,1118.832124,1525.077852,0.070305768,1525.077857,1537.941429,24.58992857,24.42892857,2000.008571,1.496724922,999.9995714,26.862175,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4_27.5,stan,16.2005699,1129.964204,1543.343567,0.069445414,1543.343571,1556.346429,24.58973929,24.42918214,1999.969643,1.496913014,1000.000607,26.86211071,27.5,4,stan,1.444596606,yes
bou_cur17_t1_ch4,stan,9.846190996,138.2377878,418.5057304,0.060343307,418.5057333,419.9953333,26.09479333,25.78200333,1999.964,3.323754103,999.9971,34.31116,35,4,stan,2.802225016,yes
bou_cur17_t1_ch4,stan,8.773461403,164.5946773,418.4805146,0.059974607,418.4805172,419.8257241,26.09395172,25.78140345,1999.983448,3.324331132,999.9867241,34.31212414,35,4,stan,2.802225016,yes
bou_cur17_t1_ch4,stan,10.35532035,124.8243606,417.5321041,0.060497388,417.5321071,417.6362143,26.09438929,25.78225357,2000.0025,3.323324081,999.9816071,34.31465,35,4,stan,2.802225016,yes
bou_cur17_t1_ch4,stan,9.687919079,136.9858558,413.6547749,0.060151379,413.6547778,411.3841852,26.09488889,25.78326667,2000.014815,3.323524754,999.9876667,34.31690741,35,4,stan,2.802225016,yes
bou_cur17_t1_ch4,stan,10.57644889,105.1627327,406.1379611,0.059782335,406.1379643,401.3123214,26.09537857,25.78441786,2000.016071,3.324261587,999.9911786,34.319175,35,4,stan,2.802225016,yes
bou_cur17_t1_ch4,stan,9.704127237,119.2658475,393.854886,0.060468153,393.8548889,386.9484815,26.09603333,25.78473704,2000.008148,3.325666194,1000.002333,34.32198889,35,4,stan,2.802225016,yes
bou_cur17_t1_ch4,stan,9.941943606,100.1445519,380.5161042,0.060362787,380.5161071,372.6525714,26.09701071,25.78473214,1999.997143,3.326164573,999.9953929,34.324,35,4,stan,2.802225016,yes
bou_cur17_t1_ch4,stan,9.106708903,107.0537911,364.3702936,0.060483341,364.3702963,355.9223333,26.0975,25.78439259,1999.981852,3.327304749,999.9956667,34.32654815,35,4,stan,2.802225016,yes
bou_cur17_t1_ch4,stan,9.414272184,83.27393815,349.3679258,0.06005011,349.3679286,340.674,26.09718929,25.78405714,1999.993214,3.32815415,999.9925714,34.32806071,35,4,stan,2.802225016,yes
bou_cur17_t1_ch4,stan,9.176681987,73.34773102,332.2780343,0.060036572,332.278037,323.438037,26.09585185,25.78369259,2000.035185,3.328216515,999.9836667,34.32795556,35,4,stan,2.802225016,yes
bou_cur17_t1_ch4,stan,8.190514489,84.97047964,316.9268547,0.060143653,316.9268571,308.0209286,26.09519286,25.78298214,2000.025,3.32637134,999.996,34.3241,35,4,stan,2.802225016,yes
bou_cur17_t1_ch4,stan,8.497010398,60.31499972,299.6837752,0.060004934,299.6837778,290.6938519,26.09435926,25.78292593,2000.010741,3.324214857,1000.002444,34.31770741,35,4,stan,2.802225016,yes
bou_cur17_t1_ch4,stan,8.531807399,46.48201891,284.2727475,0.060427402,284.27275,275.2381071,26.09409643,25.78251786,1999.98,3.322243925,1000.004607,34.31363571,35,4,stan,2.802225016,yes
bou_cur17_t1_ch4,stan,7.949240161,45.23245202,266.9819606,0.06040737,266.981963,257.8964074,26.09389259,25.78206296,1999.976667,3.321973182,1000.006778,34.31067778,35,4,stan,2.802225016,yes
bou_cur17_t1_ch4,stan,7.383186444,46.35754309,251.5438907,0.060724304,251.5438929,242.43125,26.09410357,25.78078571,1999.98,3.321831922,999.9943571,34.30921429,35,4,stan,2.802225016,yes
bou_cur17_t1_ch4,stan,7.515776739,27.49677622,234.2500718,0.060977044,234.2500741,225.0785185,26.09381852,25.77946296,1999.99,3.321323888,1000.00737,34.30720741,35,4,stan,2.802225016,yes
bou_cur17_t1_ch4,stan,6.619140656,35.61880014,218.8256409,0.060847193,218.8256429,209.6071071,26.09332857,25.77836786,2000.003214,3.321445688,999.9895714,34.30630714,35,4,stan,2.802225016,yes
bou_cur17_t1_ch4,stan,6.159193407,31.91443244,201.5474056,0.061126104,201.5474074,192.2616296,26.09247407,25.77697407,2000.011852,3.320976156,1000.002667,34.30515556,35,4,stan,2.802225016,yes
bou_cur17_t1_ch4,stan,6.477151909,10.66658585,186.1337124,0.061635119,186.1337143,176.8064286,26.09239643,25.775375,2000.009286,3.320793931,999.9865714,34.30518929,35,4,stan,2.802225016,yes
bou_cur17_t1_ch4,stan,5.389181411,22.08108116,168.8667762,0.061659533,168.8667778,159.4718519,26.09238889,25.77393333,1999.994074,3.319959791,1000.002444,34.30613704,35,4,stan,2.802225016,yes
bou_cur17_t1_ch4,stan,4.677151725,26.23320662,153.4373557,0.061978865,153.4373571,143.9640357,26.09257857,25.77290357,1999.985,3.320730448,999.999,34.30799643,35,4,stan,2.802225016,yes
bou_cur17_t1_ch4,stan,4.591030373,13.00959276,136.113406,0.062458774,136.1134074,126.549037,26.09276667,25.77198519,1999.973333,3.322992809,1000.000185,34.31049259,35,4,stan,2.802225016,yes
bou_cur17_t1_ch4,stan,3.564440272,24.19144985,120.6419775,0.062482183,120.6419786,110.9639893,26.09275714,25.77062857,2000.002857,3.323043152,999.9948571,34.31174643,35,4,stan,2.802225016,yes
bou_cur17_t1_ch4,stan,3.709036951,5.646998389,103.2180989,0.063473868,103.2181,93.43603333,26.09382963,25.76913704,2000.002963,3.323081428,999.9892222,34.31397037,35,4,stan,2.802225016,yes
bou_cur17_t1_ch4,stan,10.73243049,128.3599299,418.3617387,0.063373592,418.3617419,419.9832258,26.08119032,25.75197097,1999.973548,3.322722557,1000.003258,34.31241613,35,4,stan,2.802225016,yes
bou_cur17_t1_ch4,stan,11.93453083,97.66960207,418.4242378,0.063133765,418.4242414,420.2333448,26.07964483,25.75148621,2000,3.322396096,999.9955862,34.30705172,35,4,stan,2.802225016,yes
bou_cur17_t1_ch4,stan,10.38893351,136.9269563,419.6001755,0.063107684,419.6001786,422.7995357,26.078125,25.751025,1999.9825,3.321558518,999.9759643,34.30283214,35,4,stan,2.802225016,yes
bou_cur17_t1_ch4,stan,10.60783691,134.0976675,423.1105326,0.062935788,423.1105357,428.3506786,26.07773929,25.7508,1999.992857,3.320489758,999.9873214,34.30079643,35,4,stan,2.802225016,yes
bou_cur17_t1_ch4,stan,10.39764885,148.9297402,432.0610326,0.063230779,432.0610357,440.3433571,26.07673929,25.75036071,1999.995,3.318736945,999.9920714,34.30052143,35,4,stan,2.802225016,yes
bou_cur17_t1_ch4,stan,10.7727937,149.7786874,444.964256,0.062754887,444.9642593,455.2880741,26.07644815,25.75033704,1999.978889,3.318360344,1000.00163,34.30167037,35,4,stan,2.802225016,yes
bou_cur17_t1_ch4,stan,10.31166527,172.6734549,457.9209228,0.062570017,457.9209259,469.100037,26.07523704,25.74994074,1999.996296,3.319195748,999.9784074,34.30293704,35,4,stan,2.802225016,yes
