"obs","time","elapsed","date","hhmmss","averaging","id","machine","TIME","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd.dt","αVc","Edyn","Hr","Hs","dHs.dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME.1","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time.1","hhmmss.1","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2.MN","ΔCO2.SLP","ΔCO2.SD","ΔCO2.OK","ΔH2O.MN","ΔH2O.SLP","ΔH2O.SD","ΔH2O.OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_.","Flow_.","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccH2O_hum","AccH2O_des","AccCO2_soda","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_.","Desiccant_.","Humidifier_.","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","NA.","chamber"
11,1680553569,50,"20230403 15:26:09","15:26:09",5,"pas_smi6_t3_ch2","gibson",1680553566.2,0.00218111810517735,2.18111810517735,-1.00713009621218,420.130200614702,421.242642765667,37.9402092570128,37.8400145385559,0.131074898145022,3.55213901040948,0.12844598473652,0.0805105462641095,0,20.586458076087,20.00971,2.34802447660431,33.7561740252547,0.845723245593126,2.50538833269552,1.50230123101119,-96.187308438321,201.430429615381,11.4638422408224,116.706963417882,-1.09181299894192,2.1836804439304,-1.00713009621218,423.470560686662,424.076472727273,-0.00101702583579146,67.099165680385,2.18111810517735,8.10972135548368,9.38859187878787,-2.26907194130728e-05,120.457834078275,7,1,1,0,48475,0,0,0,0,2.96,0.5,"0: Broadleaf",2,"True",1680553566.2,420.1302,420.027,9.389898,8.109728,418.3102,9.439294,500.168,89.96728,0.1000717,21.06155,20.00971,999.9,0,0,10004.492,0,0.890269,0.10322268,424.1126,423.4611,1.280169,420.027,8.109728,0.8447834,0.7296101,4.482938,2.406866,0,0,0,0,2.80074,0,-21.77258,-2.60288,34.875,40.812,37.9184,39.75,35.625,0,0,0,1680553599.1,0,1680553374.1,"15:22:54",1680553365.1,1680553374.1,1,0.389,0.019,1.82,-0.064,420,8,0.36,0.09,0.1450669025,-0.142440320825516,0.039833383721481,0,1.284472,-0.0216623639774878,0.00232140173171298,1,1,2,"1/2",2.86994,2.7103,0.0906973,0.0909106,0.0514561,0.0459235,25396.2,22334,24988.9,23922.4,40460.4,37767.7,45155.6,42653.4,1.78953,1.86248,-0.0496209,0,20.8267,999.9,26.108,29.517,12.0245,54.5642,43.8702,1,-0.0741794,2.84676,20.2244,5.23391,11.9896,4.9559,3.304,9999,9999,9999,999.9,1.86844,1.86417,1.8718,1.86253,1.86198,1.86844,1.85853,1.86506,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.82,-0.0494,1.17270706421102,0.00197709172489893,-1.21199668202147e-06,4.43931971579549e-10,-0.0319920690776685,-0.0228347990768628,0.00246278088724301,-2.53208240812021e-05,1,1983,1,24,3.4,3.2,1.0437,2.39258,1.44775,2.30469,1.44409,2.38525,34.4864,24.3502,18,422.034,451.485,18.4932,26.2917,30.0004,26.2205,26.1938,20.9402,34.5954,26.1277,18.4942,420,8.14241,95.5847,100.298,NA,2
12,1680553574,55,"20230403 15:26:14","15:26:14",5,"pas_smi6_t3_ch2","gibson",1680553571.5,0.00217213534683234,2.17213534683234,-1.38230577170044,420.169556398999,425.948771384751,38.3621673661932,37.8416746980071,0.130525531222434,3.54899902387692,0.127916115285624,0.0801776727725054,0,20.58240063429,20.0071444444444,2.34765149193182,33.7553279010711,0.845410321720128,2.50452409823369,1.50224117021169,-95.7911687953062,200.668590852283,11.4301105090153,116.307532565992,-1.167760438799,2.17599793489669,-1.38230577170044,423.465303875189,424.182266666666,0.0218384735484676,67.099165680385,2.17213534683234,8.11175487639465,9.38533915151514,-2.49590763571779e-05,120.457834078275,7,1,1,0,48548,0,0,0,0,2.96,0.5,"0: Broadleaf",2,"True",1680553571.5,420.169555555556,420.019555555556,9.38689111111111,8.11126555555555,418.349444444444,9.43633888888889,500.185444444444,89.9629,0.0999665777777778,21.0559333333333,20.0071444444444,999.9,0,0,9992.36666666666,0,0.890269,0.150014111111111,424.151111111111,423.454333333333,1.27562333333333,420.019555555556,8.11126555555555,0.844471888888889,0.729712888888889,4.47766777777778,2.40884777777778,0,0,0,0,2.6908,0,-21.7562222222222,-2.61702222222222,34.875,40.812,37.937,39.736,35.6387777777778,0,0,0,1680553604.5,0,1680553374.1,"15:22:54",1680553365.1,1680553374.1,1,0.389,0.019,1.82,-0.064,420,8,0.36,0.09,0.1434616275,-0.230794508442777,0.0418184172868067,0,1.28210675,-0.0369310694183882,0.00368923527814368,1,1,2,"1/2",2.87013,2.71024,0.0907024,0.0909087,0.0514358,0.0459282,25396,22334,24988.8,23922.4,40460.8,37767.3,45155.1,42653.2,1.78927,1.86278,-0.0492297,0,20.8267,999.9,26.108,29.517,12.0266,53.9742,43.125,1,-0.0740905,2.84303,20.2243,5.23346,11.9887,4.9558,3.304,9999,9999,9999,999.9,1.86844,1.86416,1.8718,1.86251,1.86201,1.86844,1.85855,1.86508,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.82,-0.0495,1.17270706421102,0.00197709172489893,-1.21199668202147e-06,4.43931971579549e-10,-0.0319920690776685,-0.0228347990768628,0.00246278088724301,-2.53208240812021e-05,1,1983,1,24,3.5,3.3,1.0437,2.40601,1.44897,2.30469,1.44409,2.25464,34.4864,24.3414,18,421.923,451.7,18.4847,26.2953,30.0003,26.2243,26.1974,20.9389,34.5954,26.1277,18.4847,420,8.14241,95.584,100.298,NA,2
13,1680554197,678,"20230403 15:36:37","15:36:37",5,"pas_smi6_t3_ch2","gibson",1680554194,0.000481105468492416,0.481105468492416,-0.681199836095811,420.426818606569,447.451314472833,40.2956665295134,37.8619490761674,0.0280757002464487,3.54778916851324,0.0279528505319057,0.01748152418935,0,27.924205095459,27.5039909090909,3.68648384490636,57.5357704635799,2.18704712877482,3.80119551915833,1.49943671613154,-21.2167511605155,100.362012152318,6.15192214775224,85.2971831395545,-0.78003685643819,0.473035330242373,-0.681199836095811,430.453235304756,430.870781818182,-0.000960788113207003,67.1007545507743,0.481105468492416,24.0097658034581,24.2873866666667,1.07502124024295e-05,118.569590330467,9,2,1,0,47527,0,0,0,0,2.96,0.5,"0: Broadleaf",2,"True",1680554194,420.426818181818,420.083,24.2854181818182,24.0123636363636,418.948272727273,23.8291727272727,500.332454545455,89.9558545454546,0.100125236363636,28.0287090909091,27.5039909090909,999.9,0,0,9988.29090909091,0,0.890269,0.343958,430.891363636364,430.418363636364,0.273050909090909,420.083,24.0123636363636,2.18461363636364,2.16005272727273,18.8499272727273,18.6690727272727,0,0,0,0,2.48810909090909,0,-17.7021,-2.27652727272727,36.062,41.4599090909091,38.812,40.6984545454546,37.25,0,0,0,1680554227.3,0,1680553954.5,"15:32:34",1680553949,1680553954.5,2,-0.342,-0.023,1.478,0.471,420,25,0.69,0.26,0.404060375,-0.172026878048781,0.0603642807779102,0,0.25790375,0.112042401500938,0.0111753048431575,0,0,2,"0/2",2.8616,2.71007,0.0907459,0.0908737,0.102455,0.10204,25339.2,22297,24936.3,23883.7,38188.8,35487,45072.4,42591.3,1.77617,1.88985,0.0669062,0,26.4128,999.9,53.223,29.306,24.2227,54.0443,42.6402,1,-0.0111357,-0.861002,20.2438,5.23451,11.9918,4.957,3.304,9999,9999,9999,999.9,1.86846,1.86416,1.8718,1.86253,1.86203,1.86844,1.85859,1.86508,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.478,0.4563,0.830416801884002,0.00197709172489893,-1.21199668202147e-06,4.43931971579549e-10,-0.0554437598720546,-0.0228347990768628,0.00246278088724301,-2.53208240812021e-05,1,1983,1,24,4.1,4,1.05591,2.38892,1.44897,2.30835,1.44409,2.44263,34.6235,24.3502,18,420.18,475.332,28.0476,27.2828,30.0004,27.0019,26.9917,21.1978,15.0102,100,28.0285,420,24.0348,95.3997,100.146,NA,2
14,1680554202,683,"20230403 15:36:42","15:36:42",5,"pas_smi6_t3_ch2","gibson",1680554199.5,0.000495536665444406,0.495536665444406,-1.02734576263831,420.447445086824,465.349893666601,41.9067706974019,37.8631109867311,0.0288982987668403,3.54759658770013,0.0287681557494331,0.0179917411730963,0,27.9318675892588,27.5101666666667,3.68781619167445,57.5039319866808,2.18721343692256,3.80358935703591,1.50060275475189,-21.8531669460983,101.241374172828,6.20668715330049,85.5948943800302,-1.02727812406016,0.497179065102286,-1.02734576263831,430.29008663552,430.911072727272,0.000371310451485426,67.1007545507743,0.495536665444406,23.9998257354989,24.2859490909091,-7.02995429243494e-06,118.569590330467,9,2,1,0,47397,0,0,0,0,2.96,0.5,"0: Broadleaf",2,"True",1680554199.5,420.447444444444,419.963333333333,24.2877111111111,24.0007,418.968777777778,23.8313444444444,500.296666666667,89.9542222222222,0.100103066666667,28.0395111111111,27.5101666666667,999.9,0,0,9987.69888888889,0,0.890269,0.484358111111111,430.913444444445,430.290222222222,0.287005666666667,419.963333333333,24.0007,2.18478222222222,2.15896555555556,18.8511444444444,18.6610333333333,0,0,0,0,2.6929,0,-17.7172666666667,-2.31362222222222,36.062,41.486,38.812,40.75,37.25,0,0,0,1680554232.1,0,1680553954.5,"15:32:34",1680553949,1680553954.5,2,-0.342,-0.023,1.478,0.471,420,25,0.69,0.26,0.4203659,-0.108323459662288,0.0669450756141929,0,0.266358575,0.13003678424015,0.0129044158447554,0,0,2,"0/2",2.862,2.71019,0.0907452,0.090851,0.102446,0.102011,25338.7,22297,24935.9,23883.1,38188.7,35487.4,45071.7,42590.4,1.77605,1.8899,0.0666268,0,26.4217,999.9,53.223,29.296,24.2037,54.2043,41.7147,1,-0.0110645,-0.720542,20.2447,5.23466,11.9917,4.95665,3.304,9999,9999,9999,999.9,1.86846,1.86417,1.8718,1.86254,1.86202,1.86844,1.8586,1.86508,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.478,0.4562,0.830416801884002,0.00197709172489893,-1.21199668202147e-06,4.43931971579549e-10,-0.0554437598720546,-0.0228347990768628,0.00246278088724301,-2.53208240812021e-05,1,1983,1,24,4.2,4.1,1.05713,2.38525,1.44775,2.30835,1.44409,2.41577,34.6235,24.3589,18,420.142,475.413,28.0535,27.2866,30.0003,27.0064,26.9974,21.2,15.0102,100,28.0201,420,24.0306,95.3982,100.144,NA,2
15,1680554207,688,"20230403 15:36:47","15:36:47",5,"pas_smi6_t3_ch2","gibson",1680554204.2,0.000492032442111659,0.492032442111659,-0.79663041800249,420.412100495564,453.033390102511,40.796884413142,37.8592488865396,0.0286427866537364,3.5545867705827,0.0285151795809765,0.0178334046911318,0,27.9399061598229,27.5186,3.68963626246246,57.4605078435232,2.18646358469903,3.8051588243063,1.50317267776343,-21.6986306971242,101.181301334326,6.19128489249619,85.6739555296984,-0.847979125454849,0.498967511898393,-0.79663041800249,430.392711107398,430.876896969697,-0.000263077361329009,67.1007545507743,0.492032442111659,23.9901846246842,24.2744503030303,-2.55684195918977e-05,118.569590330467,9,2,1,0,47507,0,0,0,0,2.96,0.5,"0: Broadleaf",2,"True",1680554204.2,420.4121,420.0345,24.27982,23.99177,418.9336,23.82386,500.2895,89.95287,0.09983981,28.04659,27.5186,999.9,0,0,10015.932,0,0.890269,0.3776977,430.8738,430.3593,0.288057,420.0345,23.99177,2.184041,2.158126,18.84571,18.65484,0,0,0,0,2.56775,0,-17.60395,-2.28591,36.062,41.5,38.812,40.7437,37.25,0,0,0,1680554237.5,0,1680553954.5,"15:32:34",1680553949,1680553954.5,2,-0.342,-0.023,1.478,0.471,420,25,0.69,0.26,0.41178965,-0.102246529080676,0.0760556215734741,0,0.275285775,0.127418172607879,0.0127410556087153,0,0,2,"0/2",2.86123,2.71041,0.0907419,0.0908524,0.102411,0.101983,25338.4,22297.1,24935.5,23883.3,38189.7,35488.6,45071.1,42590.5,1.7758,1.89,0.0667945,0,26.4314,999.9,53.247,29.316,24.2455,54.1843,42.8566,1,-0.010752,-0.630692,20.2451,5.23451,11.9917,4.9566,3.304,9999,9999,9999,999.9,1.86844,1.86417,1.8718,1.8625,1.86201,1.86844,1.85861,1.86508,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.478,0.4557,0.830416801884002,0.00197709172489893,-1.21199668202147e-06,4.43931971579549e-10,-0.0554437598720546,-0.0228347990768628,0.00246278088724301,-2.53208240812021e-05,1,1983,1,24,4.3,4.2,1.05591,2.39746,1.44775,2.30835,1.44409,2.37061,34.6235,24.3502,18,420.043,475.516,28.0354,27.2898,30.0002,27.0121,27.0019,21.1994,15.0102,100,28.0055,420,24.0388,95.3968,100.145,NA,2
16,1680554212,693,"20230403 15:36:52","15:36:52",5,"pas_smi6_t3_ch2","gibson",1680554209.5,0.000497106058782494,0.497106058782494,-0.578631520897701,420.383333696843,440.65884032018,39.6823197104883,37.8564647349368,0.0288844338577691,3.54648348403627,0.0287543747785236,0.0179831205644196,0,27.9460512102466,27.5276555555556,3.69159149316638,57.4119804986874,2.18556908920388,3.8068170967449,1.5060224039625,-21.922377192308,100.648760882512,6.17327952545076,84.8996632156544,-0.836472553898002,0.498921810866274,-0.578631520897701,430.322455501283,430.795454545454,-0.0253807946215325,67.1007545507743,0.497106058782494,23.9805145687358,24.26758,-1.32570821707069e-05,118.569590330467,9,2,1,0,47195,0,0,0,0,2.96,0.5,"0: Broadleaf",2,"True",1680554209.5,420.383333333333,420.012555555556,24.2700111111111,23.9820111111111,418.904555555556,23.8145222222222,500.335555555556,89.9520888888889,0.100160333333333,28.0540666666667,27.5276555555556,999.9,0,0,9983.46666666667,0,0.890269,0.370517222222222,430.839555555556,430.332888888889,0.287992888888889,420.012555555556,23.9820111111111,2.18313777777778,2.15723111111111,18.8391111111111,18.6482,0,0,0,0,2.6575,0,-17.5347222222222,-2.26228888888889,36.09,41.5,38.819,40.75,37.2637777777778,0,0,0,1680554242.3,0,1680553954.5,"15:32:34",1680553949,1680553954.5,2,-0.342,-0.023,1.478,0.471,420,25,0.69,0.26,0.39799725,0.0314080075046901,0.075999359885051,1,0.2827948,0.0658661088180108,0.00776028492453724,1,2,2,"2/2",2.86175,2.71004,0.0907278,0.0908537,0.102387,0.101951,25338.7,22296.6,24935.4,23882.8,38191,35489.4,45071.4,42590,1.77595,1.88988,0.0671484,0,26.4424,999.9,53.247,29.296,24.2158,54.5543,42.0353,1,-0.010503,-0.574216,20.2454,5.23421,11.9914,4.9564,3.304,9999,9999,9999,999.9,1.86844,1.86417,1.8718,1.86249,1.862,1.86844,1.85856,1.86507,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.478,0.4553,0.830416801884002,0.00197709172489893,-1.21199668202147e-06,4.43931971579549e-10,-0.0554437598720546,-0.0228347990768628,0.00246278088724301,-2.53208240812021e-05,1,1983,1,24,4.4,4.3,1.05713,2.40723,1.44897,2.30835,1.44409,2.31079,34.6235,24.3502,18,420.167,475.484,28.0104,27.293,30.0003,27.0178,27.0075,21.198,15.0102,100,27.9815,420,24.0384,95.3971,100.143,NA,2
17,1680554217,698,"20230403 15:36:57","15:36:57",5,"pas_smi6_t3_ch2","gibson",1680554214.2,0.000494939151246986,0.494939151246986,-0.990416761082095,420.363200621754,463.535507101131,41.7424732324852,37.8547045071287,0.028709108382741,3.5469217749891,0.0285806354112175,0.0178743918478475,0,27.9510181854975,27.53577,3.69334429188519,57.3762020559387,2.18477777570185,3.80781177110992,1.50856651618335,-21.8268165699921,99.9668524791888,6.13108219002917,84.2711180992259,-0.918881951158631,0.500071914910217,-0.990416761082095,430.23026005666,430.824636363636,0.00124913586863754,67.1007545507743,0.494939151246986,23.970728862495,24.2566618181818,-2.28890208358953e-05,118.569590330467,9,2,1,0,47221,0,0,0,0,2.96,0.5,"0: Broadleaf",2,"True",1680554214.2,420.3632,419.9439,24.26119,23.97249,418.8846,23.80613,500.2775,89.95247,0.09990483,28.05855,27.53577,999.9,0,0,9985.184,0,0.890269,0.4193328,430.8153,430.2582,0.2887003,419.9439,23.97249,2.182356,2.156385,18.83336,18.64193,0,0,0,0,2.72208,0,-17.8056,-2.27359,36.1124,41.5,38.8624,40.75,37.2748,0,0,0,1680554247.1,0,1680553954.5,"15:32:34",1680553949,1680553954.5,2,-0.342,-0.023,1.478,0.471,420,25,0.69,0.26,0.4069122,-0.078594191369606,0.0716583514310091,1,0.2873964,0.0142776135084431,0.00222582678795992,1,2,2,"2/2",2.8615,2.71003,0.0907301,0.0908548,0.102356,0.101926,25338.1,22296.3,24934.9,23882.5,38191.5,35489.9,45070.4,42589.4,1.7754,1.8899,0.0661053,0,26.4516,999.9,53.223,29.275,24.1757,54.4743,41.9511,1,-0.0100991,-0.510411,20.2456,5.23436,11.9906,4.9563,3.304,9999,9999,9999,999.9,1.86846,1.86417,1.8718,1.86251,1.86202,1.86844,1.85856,1.86507,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.479,0.4547,0.830416801884002,0.00197709172489893,-1.21199668202147e-06,4.43931971579549e-10,-0.0554437598720546,-0.0228347990768628,0.00246278088724301,-2.53208240812021e-05,1,1983,1,24,4.5,4.4,1.05591,2.37305,1.44775,2.30835,1.44409,2.46704,34.6463,24.3589,18,419.895,475.54,27.979,27.2964,30.0005,27.0226,27.0122,21.1994,15.0102,100,27.9445,420,24.0384,95.3951,100.142,NA,2
18,1680554222,703,"20230403 15:37:02","15:37:02",5,"pas_smi6_t3_ch2","gibson",1680554219.5,0.0004838903060785,0.4838903060785,-0.900545888294788,420.433000558959,459.794728526967,41.4055495661158,37.8609374223257,0.0280540297781982,3.55494714719635,0.0279316150053666,0.0174682131899934,0,27.955236845049,27.5334777777778,3.69284907606018,57.3419657207986,2.1836769957006,3.80816556993015,1.50917208035958,-21.3395624980619,100.937936915816,6.17664298672224,85.7750174044768,-0.894436974007319,0.493907320476094,-0.900545888294788,430.326258226285,430.87143030303,0.000148586189774222,67.1007545507743,0.4838903060785,23.9627214141465,24.2423575757576,-3.33330875310246e-05,118.569590330467,9,2,1,0,47606,0,0,0,0,2.96,0.5,"0: Broadleaf",2,"True",1680554219.5,420.433,420.026666666667,24.249,23.9638666666667,418.954333333333,23.7945333333333,500.297333333333,89.9524666666667,0.0997827333333333,28.0601444444444,27.5334777777778,999.9,0,0,10017.4255555556,0,0.890269,0.406504333333333,430.881555555556,430.339222222222,0.285136333333333,420.026666666667,23.9638666666667,2.18125777777778,2.15560888888889,18.8253222222222,18.6361555555556,0,0,0,0,2.63993333333333,0,-17.6964777777778,-2.2707,36.125,41.5,38.875,40.75,37.3051111111111,0,0,0,1680554252.5,0,1680553954.5,"15:32:34",1680553949,1680553954.5,2,-0.342,-0.023,1.478,0.471,420,25,0.69,0.26,0.404569975,0.0152138273921194,0.0566536239500562,1,0.287741525,-0.00647287429643576,0.00145801730078041,1,2,2,"2/2",2.86116,2.71039,0.0907336,0.0908668,0.102311,0.101893,25337.6,22296.2,24934.6,23882.7,38192.5,35491.4,45069.3,42589.7,1.77562,1.88995,0.0659376,0,26.4615,999.9,53.247,29.306,24.2326,54.1543,42.9607,1,-0.009906,-0.472519,20.2458,5.23376,11.9902,4.9563,3.304,9999,9999,9999,999.9,1.86845,1.86417,1.8718,1.86254,1.86202,1.86844,1.85855,1.86508,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.478,0.4541,0.830416801884002,0.00197709172489893,-1.21199668202147e-06,4.43931971579549e-10,-0.0554437598720546,-0.0228347990768628,0.00246278088724301,-2.53208240812021e-05,1,1983,1,24,4.5,4.5,1.05713,2.41089,1.44775,2.30835,1.44409,2.24731,34.6235,24.3502,18,420.057,475.616,27.9389,27.2999,30.0004,27.028,27.0173,21.196,14.7354,100,27.9122,420,24.0384,95.3931,100.143,NA,2
19,1680554227,708,"20230403 15:37:07","15:37:07",5,"pas_smi6_t3_ch2","gibson",1680554224.2,0.000471007800801201,0.471007800801201,-0.854828100833096,420.418300535341,458.588011342107,41.2956518023032,37.8584858758374,0.0272544778324472,3.54873486699124,0.0271387245065103,0.0169720616744726,0,27.9558268049028,27.54056,3.69437931921679,57.318298147305,2.18251694478223,3.80771414247729,1.51186237443456,-20.771444015333,99.0173524419348,6.0698771436067,84.3157855702085,-0.825637119032998,0.479051679599372,-0.854828100833096,430.36638556861,430.878048484848,0.00134344542240721,67.1007545507743,0.471007800801201,23.9607020533039,24.2327478787879,-1.74034244206742e-05,118.569590330467,9,2,1,0,47299,0,0,0,0,2.96,0.5,"0: Broadleaf",2,"True",1680554224.2,420.4183,420.049,24.23684,23.9603,418.9395,23.78295,500.3346,89.94935,0.10021689,28.05811,27.54056,999.9,0,0,9992.811,0,0.890269,0.3693268,430.8607,430.3604,0.2765366,420.049,23.9603,2.180088,2.155214,18.81674,18.63323,0,0,0,0,2.57385,0,-17.58527,-2.24869,36.125,41.5,38.875,40.7748,37.312,0,0,0,1680554257.3,0,1680553954.5,"15:32:34",1680553949,1680553954.5,2,-0.342,-0.023,1.478,0.471,420,25,0.69,0.26,0.391875425,-0.0943530393996256,0.0476264404862926,1,0.28563855,-0.0305013658536587,0.00401796251195802,1,2,2,"2/2",2.86185,2.71012,0.090731,0.0908513,0.102279,0.10193,25337.5,22296.3,24934.4,23882.5,38193.7,35489.7,45069.1,42589.3,1.77585,1.88953,0.0656955,0,26.468,999.9,53.272,29.306,24.2415,54.4943,41.8189,1,-0.00958333,-0.436863,20.2455,5.23406,11.9899,4.9566,3.30398,9999,9999,9999,999.9,1.86846,1.86416,1.8718,1.8625,1.86203,1.86844,1.85856,1.86507,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.479,0.4535,0.830416801884002,0.00197709172489893,-1.21199668202147e-06,4.43931971579549e-10,-0.0554437598720546,-0.0228347990768628,0.00246278088724301,-2.53208240812021e-05,1,1983,1,24,4.6,4.5,1.05713,2.39624,1.44775,2.30835,1.44409,2.3877,34.6235,24.3589,18,420.219,475.388,27.9023,27.3028,30.0004,27.0331,27.0225,21.1954,14.7354,100,27.8726,420,24.0384,95.3926,100.142,NA,2
20,1680554232,713,"20230403 15:37:12","15:37:12",5,"pas_smi6_t3_ch2","gibson",1680554229.5,0.0004324584018053,0.4324584018053,-0.715708099580254,420.379111556013,454.20668531972,40.9015155430565,37.8553273674988,0.0249905875361382,3.55649046102447,0.0248934399533671,0.0155670966909834,0,27.9630810105501,27.5439888888889,3.69512039192947,57.303246745899,2.1817772761855,3.80742348834125,1.51334311574396,-19.0714155196137,98.3251274600001,6.01436245797614,85.2680743983625,-0.855291196367134,0.433982651528333,-0.715708099580254,430.311321758028,430.796272727272,-0.0106025168874595,67.1007545507743,0.4324584018053,23.9792465009485,24.2289315151515,-1.12857893669842e-06,118.569590330467,9,2,1,0,47504,0,0,0,0,2.96,0.5,"0: Broadleaf",2,"True",1680554229.5,420.379111111111,419.981,24.2283888888889,23.9778333333333,418.900666666667,23.7749333333333,500.274333333333,89.9507444444444,0.0997036555555556,28.0568,27.5439888888889,999.9,0,0,10023.8222222222,0,0.890269,0.398159444444444,430.817222222222,430.298666666667,0.250537222222222,419.981,23.9778333333333,2.17936,2.15682333333333,18.8114111111111,18.6451666666667,0,0,0,0,2.62837777777778,0,-17.2445444444444,-2.27891111111111,36.125,41.5,38.875,40.8051111111111,37.312,0,0,0,1680554262.1,0,1680553954.5,"15:32:34",1680553949,1680553954.5,2,-0.342,-0.023,1.478,0.471,420,25,0.69,0.26,0.39264145,-0.0431749418386493,0.0417729972098903,1,0.27741505,-0.130741530956848,0.0141988801053992,0,1,2,"1/2",2.86125,2.71055,0.0907192,0.0908355,0.102274,0.101943,25337.2,22296.3,24933.8,23882.1,38193.1,35488.6,45068.1,42588.7,1.7753,1.88983,0.065174,0,26.4729,999.9,53.272,29.296,24.2299,54.4143,42.3558,1,-0.009281,-0.401364,20.2458,5.23406,11.9917,4.9569,3.304,9999,9999,9999,999.9,1.86846,1.86417,1.8718,1.86251,1.86203,1.86844,1.85856,1.86506,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.478,0.4535,0.830416801884002,0.00197709172489893,-1.21199668202147e-06,4.43931971579549e-10,-0.0554437598720546,-0.0228347990768628,0.00246278088724301,-2.53208240812021e-05,1,1983,1,24,4.7,4.6,1.05591,2.37305,1.44775,2.30835,1.44409,2.52441,34.6463,24.3589,18,419.949,475.619,27.8602,27.3068,30.0003,27.0383,27.027,21.1992,14.7354,100,27.8294,420,24.0384,95.3904,100.14,NA,2
