"obs","time","elapsed","date","hhmmss","averaging","machine","id","TIME","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd.dt","αVc","Edyn","Hr","Hs","dHs.dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME.1","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time.1","hhmmss.1","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2.MN","ΔCO2.SLP","ΔCO2.SD","ΔCO2.OK","ΔH2O.MN","ΔH2O.SLP","ΔH2O.SD","ΔH2O.OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_.","Flow_.","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_.","Desiccant_.","Humidifier_.","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","NA.","chamber"
11,1678312204.6,50,"20230308 15:50:04","15:50:04",5,"albert","sch_sco11_t2_ch3",1678312201.8,0.000358628580517354,0.358628580517354,-1.9951003709666,420.907101015856,559.064460728626,50.6728474802626,38.1504510326745,0.0211263575151448,3.77018672945482,0.0210608099709498,0.0131688783694275,0,27.3249287601008,27.45068,3.67500009896501,59.5406474064907,2.18144568721425,3.66379235402208,1.49355441175076,-15.8155204008153,-10.6039858740181,-0.609570504241488,-27.0290767790749,-1.9951003709666,0.358628580517354,-2.04755341042139,430.264738892227,431.288563636363,-4.44978692797999e-05,64.6228269319413,0.357755970529043,23.8968518921893,24.0672418181818,-2.2345008017665e-06,95.3855955948417,0,0,1,0,47914,0,0,0,0,2.44,0.5,"0: Broadleaf",2,"False",1678312201.8,420.9071,420.0072,24.0675,23.89671,417.378,23.73899,500.0254,90.53859,0.1000591,27.39851,27.45068,999.9,0,0,10001.377,0,0.2323784,0.8998992,431.2872,430.2895,0.1708053,420.0072,23.89671,2.179037,2.163573,18.80903,18.69511,0,0,0,0,-1.97,0,-0.84,-1.73,35.0622,39.9498,37.3249,38.956,36.187,0,0,0,1678312214.9,0,0,"--:--:--",1664468064.5,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,0.849459731707317,0.356255644599304,0.0439477671726858,0,0.182015341463415,-0.102057094076655,0.0104438853124682,0,0,2,"0/2",2.97737,2.72847,0.0854146,0.0862918,0.106941,0.107267,27280.7,26928.7,30367.8,29730.5,37437.1,34945.6,46469.4,44213.6,1.8435,1.83218,0.0269003,0,27.0134,999.9,46.2,34.2,27.5703,63.2819,22.484,1,0.15123,0.859292,20.2134,5.23706,11.974,4.97315,3.291,9999,9999,9999,999.9,4.97333,1.87787,1.87603,1.87881,1.87546,1.879,1.87608,1.87728,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.529,0.3285,1.95554426039126,0.00444878486833397,-1.80365681908973e-06,4.26395578146833e-10,0.328502610528111,0,0,0,-1,2136,1,23,230735.7,8611.3,1.12427,2.5647,1.39893,2.35229,1.44897,2.43042,42.218,23.7198,18,488.905,452.541,26.2127,29.2132,29.9999,28.8028,28.8216,22.5455,22.2634,100,26.2518,420.046,23.8467,100.412,101.666,NA,3
12,1678312209.6,55,"20230308 15:50:09","15:50:09",5,"albert","sch_sco11_t2_ch3",1678312207.1,0.000353139380119049,0.353139380119049,-1.82435314292285,420.880445375517,548.403085570595,49.7064998487061,38.1480234973777,0.0207968160215112,3.77330642203371,0.0207333464541817,0.0129640277816934,0,27.3243793620075,27.4522777777778,3.67534382321131,59.5461195347054,2.1814248874533,3.66342073085366,1.49391893575801,-15.57344666325,-11.2901705182695,-0.64847882516958,-27.5120960066891,-1.82435314292285,0.353139380119049,-1.85658535106454,430.350818537798,431.277987878788,0.000198442028768848,64.6228269319413,0.351468541800218,23.8997125310484,24.0671254545455,-6.06109407385031e-06,95.3855955948417,0,0,1,0,47748,0,0,0,0,2.44,0.5,"0: Broadleaf",2,"False",1678312207.1,420.880444444444,420.062777777778,24.0672777777778,23.8991111111111,417.351444444444,23.7387777777778,500.052888888889,90.5387666666667,0.0998551,27.3967777777778,27.4522777777778,999.9,0,0,10012.9055555556,0,0.232455,0.817745666666667,431.259555555556,430.347666666667,0.168192222222222,420.062777777778,23.8991111111111,2.17902444444444,2.16379555555556,18.8089333333333,18.6967666666667,0,0,0,0,-5.14444444444444,0,-4.63333333333333,-2.06111111111111,35.0623333333333,39.833,37.2913333333333,38.833,36.1036666666667,0,0,0,1678312219.7,0,0,"--:--:--",1664468064.5,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,0.85592265,0.0104866941838641,0.0405974371004809,1,0.17404825,-0.0546604052532835,0.00547467456452893,1,2,2,"2/2",2.97714,2.72841,0.0854175,0.0862925,0.106941,0.107271,27280.6,26929.2,30367.7,29731.1,37437,34946,46469.3,44214.3,1.8435,1.83242,0.0279471,0,26.9949,999.9,46.2,34.2,27.5688,63.4119,22.8646,1,0.151222,0.828214,20.2138,5.23811,11.974,4.97285,3.291,9999,9999,9999,999.9,4.97336,1.8779,1.87607,1.87881,1.87546,1.87904,1.87611,1.87729,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.529,0.3285,1.95554426039126,0.00444878486833397,-1.80365681908973e-06,4.26395578146833e-10,0.328502610528111,0,0,0,-1,2136,1,23,230735.8,8611.4,1.12427,2.55127,1.39893,2.35229,1.44897,2.51465,42.218,23.7285,18,488.905,452.717,26.2504,29.2075,29.9999,28.8028,28.8238,22.5444,22.2634,100,26.2852,420.046,23.8467,100.412,101.668,NA,3
13,1678313879.5,1724.90000009537,"20230308 16:17:59","16:17:59",5,"albert","sch_sco10_t1_ch3",1678313876.5,0.000345543508425462,0.345543508425462,-1.98946243937309,420.968001014743,562.9717286146,51.0106287750625,38.1437314424075,0.0205536397599716,3.76977797808029,0.0204915855816106,0.0128128006003644,0,27.414981388205,27.4737,3.67995502018261,59.7847898009836,2.20162237980177,3.68257944391994,1.47833264038084,-15.2384687215629,2.4757872934067,0.142414618132595,-12.6202668100236,-1.98946243937309,0.345543508425462,-2.01381306151922,430.448407462102,431.455284848485,2.27831955633926e-05,64.6794143047943,0.366365476247857,24.1204827352505,24.2957218181818,-0.000117539642536134,94.792593295957,0,0,1,0,47823,0,0,0,0,2.44,0.5,"0: Broadleaf",2,"False",1678313876.5,420.968,420.068181818182,24.2979,24.1333818181818,417.438545454545,23.9504545454545,500.029818181818,90.5096818181818,0.0998926636363636,27.4858818181818,27.4737,999.9,0,0,10003.0581818182,0,0.235826272727273,0.899777454545454,431.451363636364,430.456454545455,0.164532909090909,420.068181818182,24.1333818181818,2.19919636363636,2.18430545454545,18.9564636363636,18.8476545454545,0,0,0,0,0.677272727272727,0,-3.37272727272727,-1.37727272727273,34.7553636363636,39.2781818181818,36.9600909090909,38.1077272727273,35.9089090909091,0,0,0,1678313890.1,0,0,"--:--:--",1664468064.5,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,0.921363609756098,-0.165568703832752,0.0325228427310886,0,0.130048195121951,0.23227668292683,0.0255800560576623,0,0,2,"0/2",2.97704,2.72823,0.0853174,0.086191,0.107457,0.107695,27256.6,26911.6,30339.7,29710.4,37385.1,34906.5,46430.6,44184,1.84592,1.82267,0.0135526,0,27.2392,999.9,45.9,34.6,28.0146,63.1522,22.512,1,0.18173,0.370471,20.2144,5.23826,11.974,4.9715,3.29072,9999,9999,9999,999.9,4.97337,1.8779,1.87607,1.87885,1.87546,1.87906,1.87609,1.87729,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.529,0.3473,1.95554426039126,0.00444878486833397,-1.80365681908973e-06,4.26395578146833e-10,0.00173893930415458,0.00182935721109699,0.000603149683337579,-3.20932106493128e-06,-1,2136,1,23,230763.6,8639.3,1.12427,2.55005,1.39893,2.35229,1.44897,2.51953,42.6974,23.7548,18,492.949,449.571,26.0094,29.6211,29.9986,29.2068,29.2238,22.5541,22.3663,100,26.1622,420.046,23.934,100.325,101.597,NA,3
14,1678313884.5,1729.90000009537,"20230308 16:18:04","16:18:04",5,"albert","sch_sco10_t1_ch3",1678313882,0.000494058429663651,0.494058429663651,-2.00742549894339,420.965778803649,517.689651004585,46.9083266362381,38.144089255949,0.0294803840458323,3.76564119883087,0.0293527636523061,0.0183568972655652,0,27.3763318645983,27.4558222222222,3.67610642708446,59.7804314158311,2.20042234632639,3.68084052625902,1.47568408075807,-21.787976748167,4.46403576009097,0.25703335439888,-17.0669076336772,-2.00742549894339,0.494058429663651,-1.92492423124442,430.438083685744,431.406096969697,-0.00120495341918594,64.6794143047943,0.483024509705735,24.0435203657796,24.2757751515152,-0.000334289319280568,94.792593295957,0,0,1,0,47805,0,0,0,0,2.44,0.5,"0: Broadleaf",2,"False",1678313882,420.965777777778,420.087777777778,24.2843,24.0490888888889,417.436555555556,23.9371888888889,500.073222222222,90.5106555555556,0.100247222222222,27.4778111111111,27.4558222222222,999.9,0,0,9987.64111111111,0,0.256206222222222,0.878085666666667,431.443333333333,430.439333333333,0.235212777777778,420.087777777778,24.0490888888889,2.19798888888889,2.17669777777778,18.9476777777778,18.7918333333333,0,0,0,0,-3.80555555555556,0,-5.32777777777778,-2.19444444444444,34.7427777777778,39.208,36.8678888888889,38.0206666666667,35.833,0,0,0,1678313894.9,0,0,"--:--:--",1664468064.5,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,0.912892365853659,-0.278634961672475,0.0349973449855397,0,0.154964317073171,0.403187414634146,0.0435449473748112,0,0,2,"0/2",2.97674,2.72869,0.0853103,0.0861853,0.107392,0.107541,27257.6,26911.9,30340.5,29710.5,37388.8,34912.8,46431.8,44184.3,1.84567,1.82292,0.0149533,0,27.2121,999.9,45.9,34.6,28.016,63.2822,22.5601,1,0.180818,0.804749,20.2138,5.2399,11.974,4.9717,3.291,9999,9999,9999,999.9,4.97336,1.8779,1.87606,1.87882,1.87545,1.87899,1.87607,1.87729,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.529,0.3469,1.95554426039126,0.00444878486833397,-1.80365681908973e-06,4.26395578146833e-10,0.00173893930415458,0.00182935721109699,0.000603149683337579,-3.20932106493128e-06,-1,2136,1,23,230763.7,8639.3,1.12427,2.5708,1.39893,2.35352,1.44897,2.3999,42.6974,23.7373,18,492.807,449.729,26.1783,29.6148,29.9991,29.2067,29.2238,22.5531,22.6431,100,26.1832,420.046,23.9072,100.327,101.598,NA,3
15,1678313889.5,1734.90000009537,"20230308 16:18:09","16:18:09",5,"albert","sch_sco10_t1_ch3",1678313886.7,0.000508595500586364,0.508595500586364,-1.96397976501137,420.940501003444,512.451244821567,46.4330259367866,38.1412698250787,0.0303042092273973,3.76717009054384,0.0301694285729956,0.0188679522410778,0,27.3742849897587,27.45626,3.67620062661048,59.7174794552552,2.19822082166567,3.68103416573827,1.4779798049448,-22.4290615758587,4.55949787953454,0.262425143052918,-17.6071385532712,-1.96397976501137,0.508595500586364,-1.99046365071611,430.412715807616,431.4076,6.64879846812238e-05,64.6794143047943,0.40297581466585,24.0136282889968,24.2466660606061,-0.0059963492648385,94.792593295957,0,0,1,0,47788,0,0,0,0,2.44,0.5,"0: Broadleaf",2,"False",1678313886.7,420.9405,420.0866,24.26034,24.01818,417.4112,23.91382,500.0275,90.50939,0.1002561,27.47871,27.45626,999.9,0,0,9993.438,0,0.2410668,0.8539491,431.4065,430.4246,0.2421569,420.0866,24.01818,2.195787,2.17387,18.93162,18.77104,0,0,0,0,-2.965,0,-3.61,-1.85,34.6059,39.1374,36.8559,37.9622,35.7996,0,0,0,1678313899.7,0,0,"--:--:--",1664468064.5,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,0.88569335,-0.210964615384615,0.028086913045536,0,0.190090875,0.487271358348968,0.0492102389672045,0,0,2,"0/2",2.9769,2.72847,0.0853143,0.086191,0.107306,0.107477,27257.3,26911.7,30340.3,29710.5,37392.1,34915.3,46431.4,44184.3,1.8457,1.82292,0.0166818,0,27.1861,999.9,45.9,34.6,28.0162,63.2022,22.3117,1,0.181062,0.931642,20.2133,5.2399,11.974,4.97195,3.291,9999,9999,9999,999.9,4.97334,1.8779,1.87606,1.87883,1.87546,1.87899,1.87607,1.87729,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.529,0.3461,1.95554426039126,0.00444878486833397,-1.80365681908973e-06,4.26395578146833e-10,0.00173893930415458,0.00182935721109699,0.000603149683337579,-3.20932106493128e-06,-1,2136,1,23,230763.8,8639.4,1.12427,2.55859,1.39893,2.35229,1.44897,2.51099,42.6706,23.746,18,492.806,449.729,26.2294,29.6084,29.9999,29.2044,29.2238,22.5502,22.9363,100,26.2142,420.046,23.8908,100.327,101.598,NA,3
16,1678313894.5,1739.90000009537,"20230308 16:18:14","16:18:14",5,"albert","sch_sco10_t1_ch3",1678313892,0.000495170011330844,0.495170011330844,-2.05068717581536,420.972334381158,520.067859564242,47.1223043143907,38.1434577888926,0.0294577336657369,3.76889878835323,0.0293304184698809,0.01834290429066,0,27.3776200856296,27.4542222222222,3.67576216247128,59.645421533517,2.19563701754401,3.68114930047096,1.48012514492726,-21.8369974996902,5.08423709519692,0.292490466254532,-16.4602699382388,-2.05068717581536,0.495170011330844,-2.03313977879025,430.398465630002,431.415939393939,-0.000223083054874374,64.6794143047943,0.403909563092822,23.9932490758995,24.2217260606061,-0.00526926440560291,94.792593295957,0,0,1,0,47753,0,0,0,0,2.44,0.5,"0: Broadleaf",2,"False",1678313892,420.972333333333,420.073444444444,24.2322666666667,23.9965111111111,417.443111111111,23.8864444444444,500.067555555556,90.5079555555556,0.100036166666667,27.4792444444444,27.4542222222222,999.9,0,0,9999.99444444444,0,0.23506,0.898942777777778,431.426888888889,430.401666666667,0.235738888888889,420.073444444444,23.9965111111111,2.19321111111111,2.17187666666667,18.9128111111111,18.7563555555556,0,0,0,0,-1.16666666666667,0,-3.93888888888889,-1.88333333333333,34.6593333333333,39.062,36.7706666666667,37.861,35.7428888888889,0,0,0,1678313905.1,0,0,"--:--:--",1664468064.5,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,0.880824414634146,-0.0478371637630665,0.0278334330248719,1,0.217621682926829,0.274018787456446,0.0347643898393092,0,1,2,"1/2",2.97679,2.72829,0.0853131,0.0861787,0.107227,0.107415,27257.2,26912.5,30340.2,29710.9,37395.6,34918.6,46431.6,44185.4,1.84578,1.82307,0.0176951,0,27.1613,999.9,45.9,34.6,28.0157,63.3322,22.6883,1,0.180534,0.985346,20.2128,5.24005,11.974,4.97205,3.291,9999,9999,9999,999.9,4.97335,1.8779,1.87606,1.87883,1.87546,1.87897,1.87608,1.87729,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.53,0.3455,1.95554426039126,0.00444878486833397,-1.80365681908973e-06,4.26395578146833e-10,0.00173893930415458,0.00182935721109699,0.000603149683337579,-3.20932106493128e-06,-1,2136,1,23,230763.8,8639.5,1.12427,2.55981,1.39893,2.35352,1.44897,2.44385,42.6974,23.7548,18,492.847,449.824,26.2565,29.602,29.9997,29.2042,29.2238,22.5507,23.2294,100,26.2444,420.046,23.887,100.327,101.6,NA,3
17,1678313899.5,1744.90000009537,"20230308 16:18:19","16:18:19",5,"albert","sch_sco10_t1_ch3",1678313896.7,0.000474004038401047,0.474004038401047,-2.01993242763777,420.945301030357,523.276776329928,47.4134392124816,38.1413151605236,0.0281834614214244,3.77057780251854,0.0280669508497064,0.017552272001078,0,27.3829005700637,27.44662,3.67412681182516,59.5827033177623,2.19344322257976,3.68134223598725,1.4806835892454,-20.9035780934862,6.81392516920314,0.391809812072349,-13.6978431122107,-2.01993242763777,0.474004038401047,-1.98262092887184,430.376410767414,431.369315151515,-0.000357617968391773,64.6794143047943,0.426094486580432,23.9794701858413,24.1968145454545,-0.00210561070930224,94.792593295957,0,0,1,0,47805,0,0,0,0,2.44,0.5,"0: Broadleaf",2,"False",1678313896.7,420.9453,420.057,24.20786,23.98216,417.4162,23.86263,500.0318,90.50877,0.09995058,27.48014,27.44662,999.9,0,0,10006.12,0,0.2536166,0.8885039,431.3883,430.3783,0.2257004,420.057,23.98216,2.191025,2.170596,18.89682,18.74692,0,0,0,0,-1.925,0,-3.555,-1.36,34.6809,39.0062,36.7186,37.7996,35.7122,0,0,0,1678313909.9,0,0,"--:--:--",1664468064.5,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,0.877138525,0.0916545028142543,0.0240798446319609,1,0.23365345,-0.0161281125703571,0.00866961244217411,1,2,2,"2/2",2.97683,2.72828,0.0853114,0.0861805,0.107155,0.107347,27257.2,26912.2,30340.1,29710.6,37398.2,34920.7,46431,44184.6,1.84557,1.8231,0.0189841,0,27.1369,999.9,45.9,34.6,28.0142,63.4022,22.3077,1,0.180318,0.972505,20.2125,5.23855,11.974,4.97185,3.2907,9999,9999,9999,999.9,4.97336,1.8779,1.87605,1.87883,1.87545,1.87899,1.87607,1.87729,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.529,0.3449,1.95554426039126,0.00444878486833397,-1.80365681908973e-06,4.26395578146833e-10,0.00173893930415458,0.00182935721109699,0.000603149683337579,-3.20932106493128e-06,-1,2136,1,23,230763.9,8639.6,1.12549,2.56226,1.39893,2.35229,1.44897,2.49268,42.6974,23.7548,18,492.718,449.823,26.2799,29.595,29.9998,29.2017,29.2215,22.5493,23.2294,100,26.2772,420.046,23.886,100.326,101.598,NA,3
18,1678313904.5,1749.90000009537,"20230308 16:18:24","16:18:24",5,"albert","sch_sco10_t1_ch3",1678313902,0.000468602567428326,0.468602567428326,-1.8749356450149,420.893778735703,516.510167831127,46.7999841110218,38.13636862169,0.027796169668177,3.76924208589549,0.0276827922896193,0.0173118929990506,0,27.382325242945,27.4524555555556,3.67538206964635,59.529185141154,2.1912612882225,3.68098653295294,1.48412078142384,-20.6653732235892,5.2901654420168,0.304305743132039,-15.0709020384403,-1.8749356450149,0.468602567428326,-1.83112574237181,430.378518744374,431.296660606061,-0.000571037489829819,64.6794143047943,0.443614455491913,23.9598285820777,24.1764739393939,-0.000787928240174889,94.792593295957,0,0,1,0,47752,0,0,0,0,2.44,0.5,"0: Broadleaf",2,"False",1678313902,420.893777777778,420.075111111111,24.1839555555556,23.9608222222222,417.364666666667,23.8393111111111,500.032222222222,90.5083444444444,0.0997152333333333,27.4784888888889,27.4524555555556,999.9,0,0,10001.2222222222,0,0.249157555555556,0.81879,431.325222222222,430.387666666667,0.223135222222222,420.075111111111,23.9608222222222,2.18884888888889,2.16865333333333,18.8809222222222,18.7326,0,0,0,0,-5.44444444444444,0,-4.2,-1.50555555555556,34.4927777777778,38.937,36.6942222222222,37.708,35.6805555555556,0,0,0,1678313914.7,0,0,"--:--:--",1664468064.5,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,0.864586073170732,-0.105685630662019,0.036877022531646,0,0.232046609756098,-0.0789703484320554,0.00825306516563377,1,1,2,"1/2",2.97688,2.72848,0.0852983,0.0861849,0.10709,0.107323,27257.7,26912.3,30340.1,29710.8,37401.1,34921.6,46431.3,44184.7,1.84592,1.82335,0.0205636,0,27.1139,999.9,45.9,34.6,28.018,63.3822,22.6522,1,0.179817,0.907554,20.213,5.23945,11.974,4.9724,3.291,9999,9999,9999,999.9,4.97333,1.87793,1.87609,1.87895,1.87551,1.87911,1.87619,1.87735,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.529,0.3444,1.95554426039126,0.00444878486833397,-1.80365681908973e-06,4.26395578146833e-10,0.00173893930415458,0.00182935721109699,0.000603149683337579,-3.20932106493128e-06,-1,2136,1,23,230764,8639.7,1.12427,2.55127,1.39893,2.35229,1.44897,2.4939,42.6974,23.746,18,492.907,449.979,26.3074,29.588,29.9998,29.2006,29.2213,22.5486,23.2294,100,26.315,420.046,23.8867,100.326,101.599,NA,3
19,1678313909.5,1754.90000009537,"20230308 16:18:29","16:18:29",5,"albert","sch_sco10_t1_ch3",1678313906.7,0.000438865569377678,0.438865569377678,-1.84102249649734,420.888900939504,521.817436662737,47.2797267645007,38.1350082164699,0.0259910369404329,3.767447989597,0.0258918318768806,0.0161912764114073,0,27.3881282256062,27.45462,3.6758477478512,59.490191192503,2.18979274832631,3.6809307625864,1.48605499952489,-19.3539716095556,4.79544258851879,0.275981828718274,-14.2825471923185,-1.84102249649734,0.438865569377678,-1.89444887209526,430.389835700321,431.335296969697,0.000348330728643739,64.6794143047943,0.423091596873028,23.9590571884182,24.1627309090909,-0.00032246278693126,94.792593295957,0,0,1,0,47838,0,0,0,0,2.44,0.5,"0: Broadleaf",2,"False",1678313906.7,420.8889,420.0807,24.16833,23.95936,417.3599,23.82407,500.0487,90.50569,0.10018754,27.47823,27.45462,999.9,0,0,9994.875,0,0.2355503,0.8082916,431.3132,430.3928,0.2089698,420.0807,23.95936,2.187371,2.168459,18.87011,18.73118,0,0,0,0,-2.88,0,-6.825,-2.275,34.4434,38.8812,36.6499,37.6559,35.6124,0,0,0,1678313920.1,0,0,"--:--:--",1664468064.5,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,0.85306015,-0.335447842401502,0.0468096757201703,0,0.224215025,-0.096129354596623,0.00980436046738261,1,1,2,"1/2",2.97702,2.72858,0.0853055,0.0861784,0.107054,0.107321,27258.1,26912.7,30340.8,29711,37403.3,34922.2,46432.2,44185.3,1.84557,1.82323,0.0221506,0,27.0933,999.9,45.9,34.6,28.0159,63.5122,22.3878,1,0.179751,0.863706,20.2132,5.23975,11.974,4.9728,3.291,9999,9999,9999,999.9,4.97333,1.87794,1.87608,1.87893,1.87551,1.8791,1.87618,1.87735,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.529,0.3442,1.95554426039126,0.00444878486833397,-1.80365681908973e-06,4.26395578146833e-10,0.00173893930415458,0.00182935721109699,0.000603149683337579,-3.20932106493128e-06,-1,2136,1,23,230764.1,8639.8,1.12427,2.5708,1.39893,2.35229,1.44897,2.45361,42.6706,23.746,18,492.698,449.9,26.3396,29.5805,29.9998,29.1987,29.2213,22.548,23.5003,100,26.3484,420.046,23.8855,100.328,101.6,NA,3
20,1678313914.5,1759.90000009537,"20230308 16:18:34","16:18:34",5,"albert","sch_sco10_t1_ch3",1678313912,0.00044225448464106,0.44225448464106,-1.92377966078553,420.928778759663,525.995440908334,47.6582696419312,38.1386142882422,0.0261936923208362,3.77083130919466,0.0260930274602069,0.0163171541223794,0,27.3830459441023,27.4499444444444,3.67484187094688,59.4799049472958,2.18884228827718,3.67996937825755,1.4859995826697,-19.5034227726708,4.84289239298315,0.278449830833044,-14.3820805488546,-1.92377966078553,0.44225448464106,-1.95350758513825,430.390189200147,431.365321212121,0.000317604354586831,64.6794143047943,0.430995406800285,23.9452655112396,24.1524060606061,-0.000278498517752247,94.792593295957,0,0,1,0,47771,0,0,0,0,2.44,0.5,"0: Broadleaf",2,"False",1678313912,420.928777777778,420.080888888889,24.1578444444444,23.9472555555556,417.399666666667,23.8138333333333,500.041666666667,90.5059333333333,0.0999273555555556,27.4737666666667,27.4499444444444,999.9,0,0,10007.3722222222,0,0.234906777777778,0.847825888888889,431.349111111111,430.387444444444,0.210572222222222,420.080888888889,23.9472555555556,2.18642777777778,2.16736888888889,18.8632111111111,18.7231444444444,0,0,0,0,-3.31111111111111,0,-5.3,-2.15555555555556,34.4581111111111,38.833,36.6387777777778,37.597,35.5692222222222,0,0,0,1678313924.9,0,0,"--:--:--",1664468064.5,1677795524,0,-0.419,-0.001,3.097,0.268,400,24,0.15,0.13,0.844223365853659,-0.181756013937283,0.0398630425972486,0,0.217311609756098,-0.0706224878048777,0.00976194814343053,1,1,2,"1/2",2.97677,2.72831,0.0853121,0.086189,0.10702,0.107181,27258.4,26912.8,30341.3,29711.5,37405.3,34928,46432.9,44185.7,1.8457,1.82327,0.0226945,0,27.0749,999.9,45.9,34.6,28.016,63.3122,22.4519,1,0.179035,0.827895,20.2136,5.2399,11.974,4.97315,3.291,9999,9999,9999,999.9,4.97336,1.87801,1.87612,1.87895,1.87552,1.87912,1.87618,1.87739,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.529,0.3439,1.95554426039126,0.00444878486833397,-1.80365681908973e-06,4.26395578146833e-10,0.00173893930415458,0.00182935721109699,0.000603149683337579,-3.20932106493128e-06,-1,2136,1,23,230764.2,8639.8,1.12427,2.55493,1.39893,2.35229,1.44897,2.52319,42.6706,23.7548,18,492.755,449.925,26.3716,29.5735,29.9996,29.1967,29.2203,22.5446,23.5003,100,26.3795,420.046,23.8948,100.33,101.601,NA,3
